user,item,rating
250,512,3.0
250,513,2.5
250,695,3.5
250,756,2.5
250,1617,3.5
250,1618,3.0
250,1619,4.0
250,1620,3.0
251,326,2.0
251,328,1.0
251,329,3.5
251,331,2.0
251,336,4.0
251,482,3.0
251,484,3.5
251,485,4.0
251,486,3.5
251,487,3.5
251,488,4.0
251,489,4.0
251,490,4.0
251,491,4.0
251,492,3.5
251,496,3.5
251,652,4.0
251,796,3.5
251,1168,4.0
251,1185,3.5
251,1271,4.0
251,1622,4.0
252,325,3.5
252,326,4.0
252,330,3.0
252,409,3.5
252,473,3.5
252,474,4.0
252,475,3.5
252,482,3.5
252,495,3.0
252,496,2.5
252,504,2.5
252,508,3.5
253,331,3.0
253,332,1.5
253,336,1.5
253,386,3.0
253,480,3.0
253,482,3.0
253,483,3.0
253,495,3.0
253,496,2.5
253,501,4.0
253,505,1.0
253,509,3.5
254,325,3.5
254,326,2.0
254,327,3.5
254,328,1.0
254,329,3.0
254,330,3.0
254,331,1.5
254,332,4.0
254,336,0.5
254,356,4.0
254,386,3.5
254,473,4.0
254,474,2.0
254,475,2.5
254,477,2.0
254,478,3.5
254,479,0.5
254,480,3.0
254,482,3.5
254,483,4.0
254,493,2.5
254,495,2.0
254,496,2.5
254,499,4.0
254,501,4.0
254,504,3.0
254,506,3.5
254,508,4.0
254,509,4.0
254,510,2.5
254,512,3.0
254,513,2.5
254,534,4.0
254,586,4.0
254,834,4.0
254,1104,4.0
254,1105,4.0
254,1272,4.0
254,1294,4.0
254,1607,4.0
254,1650,4.0
254,1651,4.0
254,1652,4.0
254,1653,4.0
254,1654,4.0
255,325,2.5
255,327,3.5
255,328,3.5
255,330,4.0
255,331,3.5
255,332,4.0
255,409,3.5
255,479,4.0
255,483,4.0
255,495,3.0
255,496,4.0
255,501,3.0
255,507,3.0
255,508,4.0
255,509,3.5
255,511,3.0
255,513,2.0
256,326,4.0
256,329,2.5
256,475,3.0
256,481,4.0
256,533,3.0
256,1059,2.0
257,325,4.0
257,326,4.0
257,475,4.0
257,493,4.0
257,554,4.0
257,775,3.5
257,912,4.0
258,326,2.5
258,329,3.5
258,332,2.0
258,336,3.5
258,475,2.5
258,495,3.0
258,496,3.5
258,629,4.0
259,325,1.0
259,326,1.5
259,327,1.0
259,328,4.0
259,329,3.5
259,330,3.0
259,331,4.0
259,332,1.5
259,336,3.5
259,386,2.5
259,409,3.0
259,473,1.0
259,474,2.5
259,475,1.5
259,477,3.0
259,478,3.5
259,479,4.0
259,480,2.0
259,481,4.0
259,482,2.5
259,483,3.0
259,493,2.5
259,494,2.0
259,495,1.0
259,496,3.0
259,499,3.0
259,501,2.5
259,503,3.0
259,504,2.5
259,505,2.0
259,508,3.0
259,509,3.5
259,510,1.5
259,511,1.5
259,513,3.0
259,668,2.5
259,773,3.5
259,849,3.0
259,894,2.0
259,985,3.0
260,325,1.0
260,326,3.0
260,327,2.5
260,328,3.5
260,329,4.0
260,330,0.5
260,331,3.5
260,332,0.5
260,336,3.0
260,386,0.5
260,473,0.5
260,474,3.5
260,475,1.5
260,478,2.5
260,479,3.5
260,480,1.5
260,482,3.0
260,483,3.0
260,493,3.0
260,495,0.5
260,496,3.0
260,499,3.0
260,501,0.5
260,503,2.5
260,504,4.0
260,505,4.0
260,508,3.0
260,509,0.5
260,510,3.5
260,511,1.0
260,513,2.0
260,986,2.0
261,336,3.5
261,475,2.0
262,325,3.0
262,332,2.0
262,336,2.0
262,473,2.5
262,475,3.5
263,326,4.0
263,327,4.0
263,336,4.0
263,475,0.5
263,479,1.5
263,482,1.5
263,493,1.5
263,511,1.0
264,326,3.5
264,329,3.5
264,330,3.0
264,331,3.5
264,336,4.0
264,347,4.0
264,473,4.0
264,475,3.0
264,482,4.0
264,494,3.5
264,496,4.0
264,499,2.5
264,508,4.0
264,509,3.5
264,513,4.0
264,531,4.0
264,656,3.5
264,1060,4.0
264,1089,3.5
264,1669,4.0
264,1670,3.5
264,1671,2.0
264,1672,4.0
265,326,3.5
265,327,4.0
265,331,4.0
265,336,4.0
266,326,2.5
266,329,3.5
266,332,1.5
266,392,3.0
266,435,3.0
266,475,2.0
266,496,3.0
266,499,2.5
266,519,0.5
266,521,3.5
266,525,3.5
266,533,3.0
266,539,3.5
266,542,3.5
266,585,3.0
266,667,2.0
266,672,3.0
266,676,1.0
266,790,3.0
266,1126,2.0
266,1165,3.0
266,1166,2.5
266,1169,1.5
266,1172,2.5
266,1175,3.5
266,1177,3.0
266,1179,0.5
266,1183,2.0
266,1184,2.0
266,1185,3.5
266,1187,2.5
266,1192,2.5
266,1193,3.5
266,1197,2.5
266,1274,2.5
266,1324,2.5
266,1524,3.0
267,325,4.0
267,326,4.0
267,327,4.0
267,328,4.0
267,329,4.0
267,330,4.0
267,331,4.0
267,332,4.0
267,336,4.0
267,386,4.0
267,409,4.0
267,473,4.0
267,474,4.0
267,475,4.0
267,477,4.0
267,478,4.0
267,479,4.0
267,480,4.0
267,482,4.0
267,483,4.0
267,493,4.0
267,494,4.0
267,495,4.0
267,496,4.0
267,499,4.0
267,501,4.0
267,503,4.0
267,504,4.0
267,505,4.0
267,506,4.0
267,507,4.0
267,508,4.0
267,509,4.0
267,510,4.0
267,511,4.0
267,512,4.0
267,513,4.0
268,327,3.5
268,501,3.5
268,508,3.5
269,325,3.5
269,327,2.5
269,328,2.5
269,329,3.5
269,331,4.0
269,332,2.5
269,473,2.5
269,474,3.5
269,475,3.5
269,495,2.5
269,496,2.0
269,499,2.5
269,501,1.0
269,508,3.0
271,325,3.5
271,326,3.0
271,327,1.5
271,330,1.0
271,332,3.5
271,336,1.5
271,409,2.5
271,473,3.0
271,474,3.0
271,478,3.0
271,480,4.0
271,482,4.0
271,483,2.5
271,494,4.0
271,495,3.0
271,496,2.0
271,501,2.5
271,503,2.0
271,505,2.0
271,507,3.5
271,508,3.0
271,509,2.5
271,513,2.5
272,326,4.0
272,327,3.5
272,328,3.5
272,331,3.5
272,336,3.0
272,479,3.5
272,496,1.5
272,537,3.5
273,325,3.5
273,326,3.0
273,328,3.5
273,330,3.5
273,331,3.5
273,332,2.5
273,479,3.5
273,495,3.0
273,496,3.0
274,1071,2.5
274,1491,2.5
274,1492,3.5
275,325,4.0
275,326,2.5
275,327,2.5
275,328,4.0
275,329,0.5
275,330,4.0
275,331,0.5
275,332,4.0
275,336,1.5
275,386,1.5
275,409,2.5
275,473,2.0
275,474,1.0
275,475,4.0
275,477,1.0
275,478,4.0
275,479,2.5
275,480,1.5
275,482,4.0
275,483,2.0
275,493,3.0
275,494,1.0
275,495,4.0
275,496,1.5
275,499,4.0
275,501,3.0
275,503,1.5
275,504,1.5
275,505,2.5
275,506,3.0
275,507,2.0
275,508,3.0
275,509,1.5
275,510,1.0
275,511,4.0
275,512,3.5
275,513,1.5
275,967,4.0
275,1003,1.0
275,1271,3.5
275,1294,0.5
275,1295,3.5
275,1296,3.0
275,1297,3.5
275,1298,1.5
275,1299,3.0
275,1686,3.0
276,331,3.5
277,325,2.0
277,327,3.5
277,328,3.5
277,331,4.0
277,332,3.0
277,336,3.5
277,473,4.0
277,474,3.0
277,475,3.0
277,479,4.0
277,482,3.5
277,483,3.5
277,495,3.0
277,496,2.5
277,499,4.0
277,501,2.0
277,508,3.0
278,332,1.0
278,336,4.0
278,496,3.0
278,501,0.5
279,325,3.5
279,326,4.0
279,327,3.0
279,328,4.0
279,330,3.5
279,331,4.0
279,332,4.0
279,336,2.0
279,474,3.5
279,475,3.5
279,478,2.5
279,479,4.0
279,480,4.0
279,494,3.5
279,495,4.0
279,501,3.0
279,508,4.0
279,511,4.0
279,513,4.0
279,1691,4.0
279,1692,4.0
280,325,4.0
280,326,3.5
280,327,3.5
280,328,4.0
280,329,3.5
280,330,4.0
280,331,4.0
280,332,1.5
280,386,2.0
280,473,3.5
280,474,4.0
280,475,2.0
280,478,2.0
280,479,2.5
280,482,3.5
280,483,2.5
280,495,2.5
280,496,3.5
280,499,3.5
280,501,3.5
280,513,3.5
281,325,1.5
281,326,4.0
281,327,4.0
281,328,4.0
281,329,4.0
281,330,2.5
281,331,4.0
281,332,4.0
281,336,4.0
281,386,4.0
281,409,4.0
281,473,3.0
281,474,4.0
281,475,3.0
281,477,4.0
281,478,4.0
281,479,4.0
281,480,2.0
281,482,4.0
281,483,4.0
281,493,3.5
281,494,3.0
281,495,2.5
281,496,3.0
281,499,4.0
281,501,2.5
281,503,3.5
281,504,2.5
281,505,4.0
281,506,2.0
281,507,4.0
281,508,3.5
281,509,4.0
281,510,3.0
281,511,2.0
281,512,3.0
281,513,2.5
282,326,4.0
282,329,4.0
282,330,3.0
282,336,3.5
282,475,2.0
282,479,3.0
282,496,3.0
283,325,0.5
283,326,3.5
283,327,4.0
283,330,4.0
283,331,1.5
283,473,3.0
283,478,2.5
283,479,3.0
283,499,3.0
284,325,2.0
284,326,2.5
284,327,3.0
284,329,4.0
284,332,3.0
284,336,4.0
284,475,3.0
284,479,2.0
284,482,4.0
284,496,4.0
284,693,4.0
284,1250,4.0
284,1477,4.0
284,1693,4.0
284,1694,4.0
284,1695,4.0
285,325,3.5
285,326,0.5
285,327,0.5
285,330,3.5
285,331,1.0
285,332,2.5
285,336,3.0
285,409,2.0
285,473,3.0
285,474,4.0
285,475,4.0
285,478,2.5
285,479,3.5
285,480,2.0
285,481,4.0
285,482,4.0
285,495,4.0
285,501,3.5
285,503,2.0
285,504,2.5
285,510,2.0
285,512,4.0
285,513,2.0
285,627,4.0
285,668,4.0
285,716,4.0
285,773,3.5
285,788,0.5
285,849,2.0
285,855,3.0
285,894,3.5
285,985,4.0
285,1705,3.0
285,1706,3.5
285,1707,2.5
286,325,4.0
286,326,4.0
286,328,4.0
286,330,4.0
286,331,4.0
286,479,4.0
286,482,4.0
286,511,4.0
286,513,3.5
288,325,2.5
288,326,3.5
288,328,3.5
288,331,3.5
288,332,3.0
288,474,3.5
288,475,3.5
288,495,2.5
289,325,2.5
289,326,3.5
289,327,3.0
289,328,4.0
289,329,2.5
289,330,3.0
289,331,4.0
289,332,2.0
289,336,3.0
289,386,2.5
289,409,2.0
289,473,2.0
289,474,2.5
289,475,3.0
289,477,2.0
289,478,3.0
289,479,2.0
289,480,3.0
289,482,3.0
289,483,2.5
289,493,3.0
289,494,2.5
289,495,2.0
289,496,3.0
289,499,3.0
289,501,2.5
289,503,3.0
289,504,3.0
289,505,3.5
289,506,2.5
289,507,2.0
289,508,3.0
289,509,2.5
289,510,2.5
289,511,3.5
289,512,2.0
289,513,3.5
290,325,3.5
290,326,2.0
290,327,2.0
290,329,3.5
290,330,3.5
290,331,3.5
290,336,3.5
290,473,2.0
290,478,2.5
290,479,3.5
290,480,3.5
290,482,3.5
290,494,3.5
290,499,3.5
290,504,3.5
290,510,3.5
291,328,4.0
291,329,4.0
291,336,3.0
291,474,4.0
291,477,3.0
291,495,4.0
291,499,3.5
291,501,4.0
291,511,4.0
291,727,4.0
291,740,4.0
291,1791,4.0
292,325,4.0
292,326,4.0
292,327,3.5
292,328,3.5
292,329,4.0
292,330,3.5
292,331,4.0
292,332,4.0
292,336,4.0
292,386,3.0
292,409,2.5
292,473,3.0
292,474,3.0
292,475,4.0
292,477,2.5
292,478,4.0
292,479,3.5
292,480,3.0
292,482,3.0
292,483,3.0
292,493,4.0
292,494,3.0
292,495,2.5
292,496,4.0
292,499,3.5
292,501,3.5
292,503,2.5
292,504,4.0
292,505,2.5
292,506,2.5
292,507,3.0
292,508,2.5
292,509,2.5
292,510,3.5
292,511,2.5
292,512,3.0
292,513,2.5
292,1180,4.0
293,326,3.0
293,332,3.0
293,496,4.0
293,501,2.0
293,977,4.0
294,325,4.0
294,326,3.5
294,327,4.0
294,330,4.0
294,331,4.0
294,473,3.5
294,479,3.5
294,482,4.0
295,325,3.0
295,326,2.5
295,327,4.0
295,328,3.5
295,329,4.0
295,330,3.0
295,331,4.0
295,332,3.5
295,336,3.0
295,475,3.0
295,482,4.0
295,496,1.5
295,499,4.0
295,505,4.0
295,511,2.0
295,513,4.0
296,325,3.5
296,326,4.0
296,327,4.0
296,328,3.0
296,329,3.5
296,331,3.0
296,336,4.0
296,409,4.0
296,473,4.0
296,474,4.0
296,475,4.0
296,479,3.5
296,480,3.5
296,495,3.0
296,499,3.0
296,503,4.0
296,509,3.5
296,511,4.0
296,513,2.5
297,325,2.0
297,326,2.5
297,329,4.0
297,330,2.0
297,332,2.5
297,336,2.5
297,355,3.0
297,386,3.0
297,473,2.0
297,474,4.0
297,475,0.5
297,479,3.5
297,480,4.0
297,482,4.0
297,483,3.5
297,493,1.5
297,494,4.0
297,496,2.0
297,501,3.0
297,502,4.0
297,503,4.0
297,505,2.5
297,508,4.0
297,509,3.5
297,574,3.5
297,629,4.0
297,655,3.5
297,658,4.0
297,660,3.0
297,667,0.5
297,678,4.0
297,685,4.0
297,755,4.0
297,796,4.0
297,960,4.0
297,990,3.5
297,1026,3.0
297,1174,4.0
297,1176,2.5
297,1186,4.0
297,1194,4.0
297,1199,4.0
297,1321,3.0
297,1461,1.0
297,1570,4.0
297,1578,3.0
297,1623,2.0
297,1681,4.0
297,1830,3.0
297,1831,3.0
297,1832,3.0
297,1833,4.0
297,1834,4.0
297,1835,3.0
297,1836,3.0
297,1837,4.0
297,1838,3.0
297,1839,2.5
297,1840,3.0
297,1841,3.5
297,1842,3.0
297,1843,3.5
298,325,3.0
298,326,2.5
298,327,2.5
298,328,2.5
298,329,2.0
298,330,3.5
298,331,2.5
298,332,3.0
298,336,3.0
298,386,2.5
298,409,3.5
298,473,3.0
298,474,2.0
298,475,1.5
298,477,2.0
298,478,4.0
298,479,3.0
298,480,2.0
298,482,4.0
298,483,2.5
298,493,1.5
298,494,3.5
298,495,3.0
298,496,4.0
298,499,2.0
298,501,3.5
298,503,2.0
298,504,2.0
298,505,2.0
298,506,2.5
298,507,3.0
298,508,4.0
298,509,4.0
298,510,4.0
298,511,2.5
298,512,2.0
298,513,2.0
300,325,1.5
300,326,3.5
300,327,1.5
300,328,3.5
300,329,3.5
300,330,1.0
300,331,4.0
300,332,3.0
300,336,4.0
300,386,3.5
300,409,4.0
300,473,3.0
300,474,3.0
300,475,3.0
300,477,2.0
300,478,3.0
300,479,3.5
300,480,2.5
300,482,3.0
300,483,2.0
300,493,3.5
300,494,4.0
300,495,4.0
300,496,3.5
300,499,4.0
300,501,1.5
300,503,3.5
300,504,4.0
300,505,2.0
300,506,2.0
300,507,1.5
300,508,4.0
300,509,3.5
300,510,2.0
300,511,2.5
300,512,2.5
300,513,3.5
301,326,4.0
301,329,4.0
301,332,2.5
301,336,3.0
301,409,3.0
301,474,4.0
301,479,3.0
301,483,3.0
301,494,3.5
301,495,3.5
301,496,3.0
301,501,3.5
301,1408,4.0
302,326,4.0
302,328,4.0
302,330,4.0
302,331,4.0
302,332,3.0
302,513,3.0
303,325,2.0
303,326,3.0
303,327,3.5
303,329,2.0
303,330,3.5
303,331,4.0
303,336,3.5
303,473,2.5
303,475,3.0
303,477,3.5
303,478,4.0
303,479,1.5
303,480,2.5
303,482,2.0
303,493,1.5
303,494,2.0
303,499,2.0
303,503,1.0
303,504,2.5
303,510,3.5
304,325,3.0
304,326,4.0
304,328,4.0
304,331,4.0
304,332,1.0
304,336,2.5
305,326,3.5
305,329,3.0
305,336,3.0
305,465,4.0
305,475,2.5
305,496,2.0
305,501,3.5
305,1850,4.0
306,325,3.5
306,326,3.5
306,327,4.0
306,328,4.0
306,329,3.5
306,330,3.5
306,331,4.0
306,336,4.0
306,386,3.5
306,409,3.5
306,473,3.5
306,474,3.5
306,475,3.5
306,477,3.5
306,478,3.0
306,479,4.0
306,480,3.5
306,482,3.5
306,483,4.0
306,493,3.5
306,494,3.5
306,495,3.5
306,496,4.0
306,499,4.0
306,503,3.5
306,504,3.5
306,508,3.5
306,509,4.0
306,511,3.5
307,325,3.5
307,326,2.5
307,327,3.0
307,328,2.5
307,329,4.0
307,330,3.0
307,331,4.0
307,386,2.5
307,409,2.5
307,473,3.0
307,479,3.0
307,480,3.5
307,483,3.5
307,496,3.0
307,499,3.5
307,869,3.5
308,325,3.0
308,326,4.0
308,327,3.5
308,328,4.0
308,329,4.0
308,330,3.0
308,331,4.0
308,332,3.0
308,336,4.0
308,386,3.0
308,474,4.0
308,475,3.5
308,482,4.0
308,483,3.5
308,495,3.5
308,496,3.5
308,499,4.0
308,506,3.0
308,508,3.5
308,509,3.5
308,513,3.0
309,325,4.0
309,326,3.0
309,327,2.5
309,328,4.0
309,329,2.0
309,330,3.0
309,331,4.0
309,332,3.5
309,473,3.5
309,474,4.0
309,475,2.0
309,477,3.0
309,479,4.0
309,480,3.0
309,482,4.0
309,483,2.0
309,493,2.0
309,495,3.5
309,496,2.5
309,499,3.5
309,503,3.5
309,508,4.0
309,509,4.0
309,510,2.5
310,325,3.0
310,326,3.0
310,327,2.5
310,328,3.0
310,330,3.0
310,331,3.0
310,332,2.5
310,336,2.5
310,473,3.5
310,474,4.0
310,475,2.0
310,479,3.0
310,480,3.0
310,482,3.5
310,483,2.5
310,493,3.0
310,494,3.0
310,495,3.5
310,499,2.5
310,501,3.0
310,503,3.5
310,505,2.0
310,509,3.0
310,510,0.5
310,513,2.5
310,1680,1.0
311,325,4.0
311,331,4.0
311,475,4.0
311,480,4.0
311,482,4.0
311,508,4.0
312,327,3.0
312,329,3.5
312,474,2.0
312,479,3.5
312,480,3.0
312,494,2.0
312,496,2.5
312,503,2.0
314,327,4.0
314,328,4.0
314,330,3.0
314,331,4.0
314,479,4.0
314,482,4.0
314,496,4.0
315,325,4.0
315,326,3.5
315,327,4.0
315,328,3.5
315,329,4.0
315,330,4.0
315,331,4.0
315,336,4.0
315,386,1.0
315,473,2.5
315,475,3.5
315,478,4.0
315,479,4.0
315,482,4.0
315,493,3.5
315,494,4.0
315,495,4.0
315,496,4.0
315,499,4.0
315,501,4.0
315,503,4.0
315,506,4.0
315,507,4.0
315,508,4.0
315,509,4.0
315,510,4.0
315,511,2.5
315,512,3.5
315,513,4.0
315,776,4.0
316,326,4.0
316,327,3.0
316,328,3.5
316,329,3.5
316,330,2.0
316,331,3.5
316,409,4.0
316,473,3.5
316,474,3.0
316,483,3.5
316,496,3.5
316,499,3.5
316,510,3.0
317,326,1.0
318,325,2.0
318,326,3.5
318,475,3.0
318,496,3.0
319,325,1.0
319,326,1.0
319,327,3.0
319,328,4.0
319,329,4.0
319,330,2.0
319,331,3.5
319,332,1.5
319,336,1.5
319,386,4.0
319,409,3.5
319,473,3.0
319,474,3.5
319,475,4.0
319,477,4.0
319,478,1.5
319,479,4.0
319,480,4.0
319,482,4.0
319,483,0.5
319,493,4.0
319,494,0.5
319,495,1.5
319,496,3.5
319,499,0.5
319,501,1.5
319,503,0.5
319,504,4.0
319,505,4.0
319,506,2.5
319,507,4.0
319,508,3.5
319,509,1.5
319,510,4.0
319,511,4.0
319,512,1.0
319,513,1.0
320,325,2.0
320,326,4.0
320,331,4.0
320,336,4.0
320,475,4.0
320,513,3.0
321,325,4.0
321,326,4.0
321,332,4.0
321,475,4.0
321,482,4.0
321,495,3.0
322,325,4.0
322,326,3.5
322,328,3.5
322,329,3.0
322,330,3.5
322,331,4.0
322,332,3.5
322,473,3.5
322,474,3.5
322,475,4.0
322,482,3.5
322,501,3.5
322,508,3.0
323,325,3.5
323,326,4.0
323,327,3.5
323,328,2.0
323,329,4.0
323,330,3.0
323,331,3.5
323,332,3.5
323,336,4.0
323,386,3.0
323,409,3.5
323,473,3.0
323,474,4.0
323,475,3.0
323,477,3.5
323,478,3.5
323,479,4.0
323,480,2.5
323,482,3.5
323,483,3.5
323,493,3.5
323,494,3.5
323,495,3.0
323,496,4.0
323,499,3.5
323,501,4.0
323,503,3.5
323,504,4.0
323,505,3.5
323,506,3.0
323,507,3.0
323,508,3.0
323,509,3.5
323,510,3.5
323,511,3.5
323,512,3.5
323,513,3.0
324,325,3.0
324,326,3.0
324,329,3.5
324,331,4.0
324,332,4.0
324,474,3.0
324,475,4.0
324,482,4.0
324,495,1.0
325,325,3.0
325,326,3.5
325,327,3.0
325,328,3.5
325,329,3.5
325,330,3.5
325,331,4.0
325,332,3.5
325,336,3.5
325,386,4.0
325,409,3.5
325,473,4.0
325,474,3.0
325,475,3.0
325,477,3.0
325,478,3.0
325,479,3.5
325,480,3.0
325,482,3.0
325,483,3.5
325,493,3.0
325,494,3.5
325,495,4.0
325,496,3.5
325,499,3.5
325,501,2.0
325,503,3.5
325,504,3.5
325,505,3.0
325,506,3.5
325,507,3.0
325,508,3.5
325,509,3.0
325,510,3.5
325,511,3.5
325,512,3.0
325,513,3.5
327,325,2.5
327,336,3.0
327,483,4.0
327,496,4.0
328,325,2.5
328,326,4.0
328,327,3.5
328,329,3.5
328,330,3.5
328,331,2.5
328,332,2.5
328,336,2.0
328,409,3.5
328,473,4.0
328,475,3.5
328,477,3.0
328,478,2.5
328,479,4.0
328,480,4.0
328,482,3.0
328,493,4.0
328,494,2.5
328,495,3.5
328,499,4.0
328,501,3.0
328,503,4.0
328,504,2.5
328,507,3.5
328,510,3.5
328,511,3.0
328,512,2.5
329,325,3.0
329,327,4.0
329,329,3.5
329,332,3.0
329,336,2.5
329,475,2.5
329,494,3.5
329,496,1.5
329,503,3.0
330,332,1.0
330,343,3.0
330,392,4.0
330,473,2.5
330,475,2.0
330,481,3.0
330,495,2.5
330,521,3.5
330,526,3.5
330,538,3.0
330,541,3.0
330,544,4.0
330,549,4.0
330,560,3.5
330,561,4.0
330,583,3.5
330,588,2.5
330,589,0.5
330,627,3.0
330,635,3.0
330,676,2.5
330,692,3.5
330,697,2.5
330,701,3.0
330,718,4.0
330,724,3.5
330,729,3.0
330,772,3.0
330,773,3.5
330,775,3.5
330,779,2.0
330,780,1.5
330,781,4.0
330,788,2.0
330,849,3.0
330,858,4.0
330,863,2.5
330,866,3.0
330,871,2.0
330,881,3.0
330,883,2.5
330,890,3.0
330,892,2.0
330,894,2.5
330,897,3.5
330,902,3.0
330,904,3.0
330,949,3.0
330,970,3.5
330,977,3.0
330,1044,2.0
330,1053,2.5
330,1060,3.5
330,1064,1.0
330,1074,2.5
330,1081,3.5
330,1110,3.0
330,1441,1.5
330,1621,1.5
331,325,3.0
331,326,3.5
331,330,3.0
331,332,3.5
331,336,2.0
331,367,4.0
331,426,3.0
331,436,4.0
331,463,3.5
331,473,1.5
331,474,3.0
331,475,3.0
331,478,3.0
331,480,3.5
331,481,4.0
331,483,3.0
331,493,3.0
331,494,3.0
331,495,3.0
331,496,2.5
331,502,3.5
331,503,3.5
331,508,3.5
331,509,3.0
331,512,3.0
331,521,2.5
331,526,3.0
331,529,3.5
331,533,4.0
331,574,4.0
331,582,4.0
331,585,4.0
331,622,4.0
331,625,3.0
331,630,4.0
331,645,3.5
331,646,4.0
331,647,3.5
331,649,4.0
331,650,2.5
331,653,3.5
331,655,4.0
331,657,4.0
331,661,4.0
331,662,4.0
331,664,4.0
331,674,4.0
331,677,3.0
331,678,4.0
331,679,4.0
331,685,4.0
331,689,4.0
331,690,4.0
331,692,4.0
331,698,4.0
331,700,4.0
331,702,3.5
331,711,4.0
331,712,3.5
331,713,4.0
331,724,4.0
331,775,3.5
331,796,3.0
331,814,4.0
331,844,1.5
331,858,3.0
331,924,3.0
331,977,4.0
331,1086,4.0
331,1121,3.0
331,1274,4.0
331,1681,4.0
332,325,2.5
332,326,3.0
332,327,3.0
332,328,2.5
332,329,3.5
332,330,2.5
332,331,3.0
332,332,2.5
332,336,3.0
332,386,3.5
332,409,1.5
332,473,3.5
332,474,3.5
332,475,2.0
332,477,2.0
332,478,2.5
332,479,3.0
332,480,3.0
332,482,2.0
332,483,2.5
332,493,2.0
332,494,1.5
332,495,2.5
332,496,2.5
332,499,2.5
332,501,2.0
332,503,2.5
332,504,3.5
332,505,1.5
332,506,2.5
332,507,2.5
332,508,2.0
332,509,2.5
332,510,2.0
332,511,3.0
332,512,2.0
332,513,1.5
333,325,3.0
333,328,4.0
333,329,4.0
333,331,4.0
333,332,3.0
333,475,2.5
333,496,4.0
334,325,2.5
334,326,2.0
334,327,3.5
334,329,4.0
334,332,1.5
334,336,4.0
334,475,2.0
334,493,4.0
334,495,1.5
334,496,4.0
334,508,3.0
335,336,4.0
335,496,3.5
335,580,4.0
335,585,4.0
335,630,4.0
335,709,3.0
335,1002,3.0
335,1041,4.0
336,326,3.5
336,327,3.5
336,328,4.0
336,329,4.0
336,331,4.0
336,332,4.0
336,336,2.0
336,409,3.0
336,473,3.0
336,474,3.5
336,479,2.5
336,482,3.5
336,483,3.0
336,496,3.0
336,499,3.5
336,501,2.0
336,504,2.0
336,513,2.0
337,325,3.5
337,326,3.5
337,473,2.0
337,495,3.0
337,496,4.0
337,501,3.0
338,326,4.0
338,332,1.0
338,500,4.0
338,723,4.0
339,325,4.0
339,326,4.0
339,336,4.0
340,326,4.0
340,328,4.0
340,331,4.0
340,479,3.5
340,483,3.0
340,496,2.5
340,499,4.0
340,503,3.5
340,508,3.5
340,586,4.0
340,971,4.0
340,1488,4.0
340,1940,4.0
340,1941,3.5
340,1942,3.0
341,326,3.5
341,392,2.0
341,475,3.0
341,496,2.5
341,561,4.0
341,586,2.5
341,600,4.0
341,718,4.0
341,778,1.5
341,891,2.5
341,979,3.5
341,1059,3.0
341,1116,3.5
341,1117,0.5
341,1118,1.0
341,1343,3.0
341,1667,3.0
341,1945,3.5
342,325,4.0
342,327,3.0
342,332,3.0
342,336,2.5
342,494,3.5
342,499,3.0
343,326,2.0
343,327,2.5
343,328,3.5
343,329,2.0
343,330,1.0
343,331,3.5
343,332,2.0
343,336,2.5
343,475,1.0
343,482,2.5
343,496,3.0
343,503,2.5
343,508,3.5
343,539,4.0
343,969,4.0
343,1960,4.0
343,1961,4.0
344,331,4.0
345,325,2.0
345,330,2.0
345,331,2.5
345,479,2.0
346,325,3.0
346,326,3.5
346,329,3.5
346,331,2.5
346,336,3.5
346,481,4.0
346,483,4.0
346,533,4.0
346,539,4.0
346,561,4.0
346,1053,4.0
346,1143,0.5
346,1275,1.0
346,1876,3.5
347,330,4.0
347,513,2.5
349,325,3.0
349,326,3.0
349,327,3.0
349,328,2.0
349,330,3.0
349,331,3.5
349,386,3.5
349,473,3.5
349,474,2.5
349,475,4.0
349,478,2.5
349,479,2.5
349,483,3.0
349,495,2.0
349,505,2.0
349,506,1.5
349,507,3.0
349,508,3.0
349,509,3.0
349,512,3.5
349,513,4.0
350,325,2.0
350,326,3.5
350,327,1.0
350,328,3.0
350,329,2.5
350,330,2.0
350,331,2.5
350,332,2.0
350,336,2.5
350,386,0.5
350,409,3.0
350,473,2.0
350,474,2.0
350,475,4.0
350,477,3.5
350,478,0.5
350,479,3.5
350,480,0.5
350,482,3.5
350,483,1.5
350,493,2.5
350,494,3.0
350,495,2.5
350,496,3.0
350,499,1.0
350,501,3.0
350,503,4.0
350,504,2.5
350,505,2.5
350,506,4.0
350,507,4.0
350,508,2.5
350,509,3.0
350,510,1.5
350,511,3.5
350,512,1.5
350,513,3.5
351,325,4.0
351,326,3.5
351,327,3.5
351,328,2.5
351,329,4.0
351,330,4.0
351,331,3.5
351,332,3.5
351,336,4.0
351,386,4.0
351,409,4.0
351,473,4.0
351,474,4.0
351,475,3.0
351,477,4.0
351,478,4.0
351,479,4.0
351,480,4.0
351,482,4.0
351,483,4.0
351,493,4.0
351,494,3.0
351,495,4.0
351,496,3.5
351,499,4.0
351,501,4.0
351,503,3.5
351,504,4.0
351,505,4.0
351,506,4.0
351,507,3.0
351,508,3.5
351,509,4.0
351,510,4.0
351,511,4.0
351,512,4.0
351,513,3.0
352,325,3.0
352,332,3.0
352,474,2.0
352,475,3.5
352,495,3.0
352,513,2.5
353,336,4.0
354,325,3.0
354,326,3.5
