group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
2138,60,31,3.5,332,2.5,410,3.5,215,1.5,166,3.0,298,3.0,409,3.0,388,0.5
2139,59,42,3.5,332,2.5,142,4.0,196,4.0,119,3.5,129,4.0,198,3.5,2,3.0
2139,58,42,4.0,332,3.0,142,3.5,196,3.0,119,4.0,129,4.0,198,4.0,2,3.5
2139,63,42,2.0,332,2.0,142,0.5,196,2.0,119,3.5,129,1.5,198,4.0,2,2.0
2139,52,42,3.5,332,3.0,142,1.0,196,4.0,119,4.0,129,2.5,198,3.5,2,2.5
2139,13,42,3.0,332,3.0,142,1.5,196,2.0,119,3.5,129,1.5,198,4.0,2,2.0
2140,59,402,3.5,406,4.0,410,3.5,212,3.5,298,2.0,2,3.0,8,4.0,101,1.5
2140,63,402,1.5,406,2.0,410,3.5,212,4.0,298,2.5,2,2.0,8,4.0,101,2.5
2140,62,402,3.0,406,4.0,410,4.0,212,4.0,298,3.0,2,3.0,8,4.0,101,3.0
2140,56,402,3.5,406,4.0,410,3.5,212,2.0,298,2.0,2,4.0,8,4.0,101,1.0
2140,52,402,3.5,406,4.0,410,4.0,212,3.0,298,3.5,2,2.5,8,3.5,101,3.5
2141,54,412,3.5,409,2.5,53,4.0,31,3.0,42,3.0,212,4.0,127,0.5,303,1.5
2141,56,412,3.5,409,3.5,53,4.0,31,3.0,42,4.0,212,2.0,127,2.0,303,1.0
2141,52,412,2.0,409,1.5,53,3.5,31,4.0,42,3.5,212,3.0,127,3.5,303,3.0
2141,13,412,3.5,409,3.0,53,4.0,31,3.5,42,3.0,212,3.5,127,2.0,303,3.5
2141,62,412,2.5,409,3.5,53,3.5,31,4.0,42,4.0,212,4.0,127,1.0,303,3.5
2142,52,215,3.0,259,3.5,325,4.0,384,3.0,8,3.5,60,4.0,166,2.5,110,3.0
2142,62,215,2.5,259,4.0,325,4.0,384,4.0,8,4.0,60,4.0,166,2.5,110,4.0
2142,63,215,2.5,259,2.0,325,3.0,384,3.0,8,4.0,60,4.0,166,2.0,110,0.5
2142,59,215,2.0,259,4.0,325,3.0,384,4.0,8,4.0,60,4.0,166,2.0,110,2.5
2142,54,215,1.5,259,2.5,325,3.5,384,4.0,8,4.0,60,3.0,166,1.5,110,2.0
2143,56,365,1.5,136,4.0,260,1.5,2,4.0,298,2.0,267,4.0,79,3.5,325,3.5
2143,55,365,4.0,136,4.0,260,2.0,2,3.0,298,2.0,267,4.0,79,2.5,325,4.0
2143,59,365,1.0,136,4.0,260,2.5,2,3.0,298,2.0,267,4.0,79,2.0,325,3.0
2143,54,365,2.0,136,4.0,260,2.5,2,3.5,298,2.5,267,4.0,79,2.0,325,3.5
2143,52,365,0.5,136,4.0,260,0.5,2,2.5,298,3.5,267,4.0,79,1.5,325,4.0
2144,58,79,1.5,31,3.0,267,4.0,198,4.0,167,3.5,402,1.5,105,3.0,224,0.5
2144,59,79,2.0,31,4.0,267,4.0,198,3.5,167,1.5,402,3.5,105,3.0,224,2.0
2144,61,79,1.0,31,2.0,267,4.0,198,3.5,167,2.5,402,0.5,105,2.0,224,3.5
2144,53,79,2.0,31,3.0,267,4.0,198,3.5,167,3.5,402,0.5,105,3.0,224,4.0
2144,63,79,1.0,31,3.0,267,4.0,198,4.0,167,2.5,402,1.5,105,4.0,224,0.5
2145,59,127,2.5,404,3.5,79,2.0,38,1.0,157,2.0,101,1.5,259,4.0,18,3.0
2145,55,127,1.5,404,3.0,79,2.5,38,3.5,157,1.5,101,3.0,259,2.0,18,3.5
2145,52,127,3.5,404,3.5,79,1.5,38,4.0,157,3.5,101,3.5,259,3.5,18,4.0
2145,56,127,2.0,404,3.5,79,3.5,38,3.0,157,2.5,101,1.0,259,2.0,18,3.5
2145,63,127,1.5,404,2.5,79,1.0,38,2.0,157,2.0,101,2.5,259,2.0,18,2.0
2146,13,225,3.0,119,3.5,43,3.0,351,4.0,68,2.5,395,3.5,298,2.5,90,1.5
2146,61,225,3.5,119,3.5,43,2.5,351,4.0,68,4.0,395,2.5,298,2.0,90,0.5
2146,52,225,4.0,119,4.0,43,2.5,351,3.0,68,3.5,395,1.5,298,3.5,90,4.0
2146,55,225,3.0,119,3.5,43,3.0,351,4.0,68,4.0,395,3.5,298,2.0,90,4.0
2146,53,225,3.0,119,3.0,43,3.5,351,3.0,68,0.5,395,2.0,298,3.0,90,4.0
2147,52,24,4.0,165,3.0,388,4.0,79,1.5,2,2.5,267,4.0,225,4.0,14,4.0
2147,57,24,1.5,165,1.5,388,0.5,79,1.5,2,2.0,267,4.0,225,3.0,14,4.0
2147,63,24,2.0,165,2.5,388,4.0,79,1.0,2,2.0,267,4.0,225,3.0,14,3.0
2147,13,24,4.0,165,3.5,388,2.5,79,1.0,2,2.0,267,4.0,225,3.0,14,3.5
2147,61,24,1.5,165,1.5,388,1.0,79,1.0,2,3.5,267,4.0,225,3.5,14,3.5
2148,54,101,2.5,212,4.0,166,1.5,158,3.5,79,2.0,209,2.5,194,2.0,351,3.0
2148,55,101,3.0,212,3.0,166,2.5,158,3.5,79,2.5,209,4.0,194,4.0,351,4.0
2148,62,101,3.0,212,4.0,166,2.5,158,3.5,79,3.5,209,4.0,194,4.0,351,4.0
2148,57,101,3.0,212,3.0,166,2.0,158,2.0,79,1.5,209,2.5,194,3.0,351,4.0
2148,53,101,3.5,212,4.0,166,1.0,158,3.5,79,2.0,209,1.5,194,4.0,351,3.0
2149,61,298,2.0,250,2.5,198,3.5,410,3.5,144,4.0,2,3.5,31,2.0,90,0.5
2149,52,298,3.5,250,2.5,198,3.5,410,4.0,144,3.5,2,2.5,31,4.0,90,4.0
2149,62,298,3.0,250,4.0,198,4.0,410,4.0,144,4.0,2,3.0,31,4.0,90,4.0
2149,54,298,2.5,250,4.0,198,3.5,410,4.0,144,3.5,2,3.5,31,3.0,90,2.0
2149,57,298,4.0,250,3.5,198,3.5,410,3.0,144,2.5,2,2.0,31,2.5,90,3.0
2150,58,406,4.0,144,3.5,53,4.0,14,4.0,106,3.0,355,2.5,98,4.0,152,3.0
2150,13,406,4.0,144,3.0,53,4.0,14,3.5,106,3.5,355,2.5,98,4.0,152,3.5
2150,62,406,4.0,144,4.0,53,3.5,14,3.5,106,3.5,355,3.0,98,2.5,152,3.0
2150,56,406,4.0,144,4.0,53,4.0,14,3.0,106,3.0,355,3.5,98,4.0,152,3.0
2150,57,406,2.0,144,2.5,53,3.5,14,4.0,106,3.0,355,3.0,98,3.0,152,3.0
2151,57,100,1.5,194,3.0,2,2.0,37,3.5,24,1.5,402,2.0,165,1.5,407,4.0
2151,62,100,3.5,194,4.0,2,3.0,37,4.0,24,3.0,402,3.0,165,4.0,407,1.0
2151,61,100,2.5,194,3.5,2,3.5,37,3.5,24,1.5,402,0.5,165,1.5,407,4.0
2151,56,100,1.5,194,2.5,2,4.0,37,4.0,24,4.0,402,3.5,165,3.0,407,4.0
2151,13,100,2.0,194,3.0,2,2.0,37,3.0,24,4.0,402,1.5,165,3.5,407,4.0
2152,58,409,3.0,60,3.5,8,4.0,406,4.0,18,4.0,323,3.5,297,3.0,325,3.5
2152,56,409,3.5,60,4.0,8,4.0,406,4.0,18,3.5,323,3.0,297,3.5,325,3.5
2152,52,409,1.5,60,4.0,8,3.5,406,4.0,18,4.0,323,4.0,297,1.5,325,4.0
2152,62,409,3.5,60,4.0,8,4.0,406,4.0,18,3.5,323,2.0,297,3.5,325,4.0
2152,13,409,3.0,60,3.0,8,3.5,406,4.0,18,2.5,323,3.5,297,2.5,325,3.5
2153,61,194,3.5,165,1.5,54,4.0,106,3.0,60,3.5,129,1.5,167,2.5,292,2.5
2153,60,194,3.0,165,2.5,54,4.0,106,2.5,60,4.0,129,3.0,167,2.5,292,3.0
2153,59,194,3.0,165,3.5,54,4.0,106,4.0,60,4.0,129,4.0,167,1.5,292,4.0
2153,57,194,3.0,165,1.5,54,4.0,106,3.0,60,4.0,129,3.0,167,2.5,292,4.0
2153,54,194,2.0,165,2.5,54,4.0,106,3.0,60,3.0,129,2.0,167,1.5,292,3.0
2154,54,267,4.0,351,3.0,289,2.5,407,4.0,90,2.0,194,2.0,166,1.5,275,2.0
2154,60,267,4.0,351,4.0,289,3.5,407,4.0,90,3.5,194,3.0,166,3.0,275,2.5
2154,13,267,4.0,351,4.0,289,3.0,407,4.0,90,1.5,194,3.0,166,3.0,275,3.0
2154,52,267,4.0,351,3.0,289,0.5,407,4.0,90,4.0,194,2.5,166,2.5,275,4.0
2154,55,267,4.0,351,4.0,289,3.5,407,2.0,90,4.0,194,4.0,166,2.5,275,3.5
2155,55,172,4.0,14,4.0,298,2.0,37,4.0,194,4.0,411,4.0,215,2.0,60,4.0
2155,63,172,2.5,14,3.0,298,2.5,37,2.5,194,3.0,411,3.0,215,2.5,60,4.0
2155,59,172,3.5,14,4.0,298,2.0,37,3.5,194,3.0,411,3.0,215,2.0,60,4.0
2155,58,172,4.0,14,4.0,298,3.0,37,3.0,194,3.0,411,3.5,215,3.5,60,3.5
2155,62,172,4.0,14,3.5,298,3.0,37,4.0,194,4.0,411,4.0,215,2.5,60,4.0
2156,52,343,3.0,2,2.5,298,3.5,407,4.0,409,1.5,289,0.5,166,2.5,98,4.0
2156,13,343,3.0,2,2.0,298,2.5,407,4.0,409,3.0,289,3.0,166,3.0,98,4.0
2156,62,343,3.5,2,3.0,298,3.0,407,1.0,409,3.5,289,3.0,166,2.5,98,2.5
2156,63,343,3.0,2,2.0,298,2.5,407,4.0,409,2.0,289,3.0,166,2.0,98,3.0
2156,56,343,4.0,2,4.0,298,2.0,407,4.0,409,3.5,289,2.5,166,1.5,98,4.0
2157,13,124,3.5,98,4.0,355,2.5,323,3.5,142,1.5,292,2.5,8,3.5,24,4.0
2157,59,124,4.0,98,4.0,355,4.0,323,3.5,142,4.0,292,4.0,8,4.0,24,4.0
2157,54,124,3.5,98,4.0,355,2.5,323,3.5,142,2.5,292,3.0,8,4.0,24,3.5
2157,56,124,3.5,98,4.0,355,3.5,323,3.0,142,4.0,292,2.5,8,4.0,24,4.0
2157,57,124,1.0,98,3.0,355,3.0,323,3.5,142,1.0,292,4.0,8,4.0,24,1.5
2158,60,224,1.0,54,4.0,42,3.0,395,3.0,319,3.0,198,4.0,233,4.0,53,3.0
2158,58,224,0.5,54,4.0,42,4.0,395,3.5,319,2.5,198,4.0,233,3.0,53,4.0
2158,52,224,1.5,54,4.0,42,3.5,395,1.5,319,0.5,198,3.5,233,4.0,53,3.5
2158,61,224,3.5,54,4.0,42,1.5,395,2.5,319,3.5,198,3.5,233,2.0,53,3.5
2158,53,224,4.0,54,4.0,42,2.0,395,2.0,319,4.0,198,3.5,233,4.0,53,2.5
2159,57,267,4.0,410,3.0,157,2.0,14,4.0,197,2.0,412,0.5,332,2.5,98,3.0
2159,53,267,4.0,410,3.5,157,1.5,14,3.0,197,2.0,412,1.5,332,2.5,98,4.0
2159,56,267,4.0,410,3.5,157,2.5,14,3.0,197,3.0,412,3.5,332,3.0,98,4.0
2159,52,267,4.0,410,4.0,157,3.5,14,4.0,197,3.0,412,2.0,332,3.0,98,4.0
2159,63,267,4.0,410,3.5,157,2.0,14,3.0,197,2.5,412,2.0,332,2.0,98,3.0
2160,59,224,2.0,124,4.0,281,4.0,14,4.0,289,3.0,144,3.5,79,2.0,298,2.0
2160,13,224,3.0,124,3.5,281,4.0,14,3.5,289,3.0,144,3.0,79,1.0,298,2.5
2160,60,224,1.0,124,2.5,281,4.0,14,3.0,289,3.5,144,3.0,79,1.5,298,3.0
2160,61,224,3.5,124,1.0,281,2.0,14,3.5,289,1.5,144,4.0,79,1.0,298,2.0
2160,62,224,3.0,124,3.0,281,4.0,14,3.5,289,3.0,144,4.0,79,3.5,298,3.0
2161,13,315,1.0,332,3.0,319,4.0,351,4.0,38,2.0,24,4.0,100,2.0,110,3.0
2161,52,315,4.0,332,3.0,319,0.5,351,3.0,38,4.0,24,4.0,100,3.0,110,3.0
2161,59,315,4.0,332,2.5,319,4.0,351,4.0,38,1.0,24,4.0,100,2.0,110,2.5
2161,55,315,4.0,332,2.0,319,4.0,351,4.0,38,3.5,24,2.5,100,4.0,110,3.5
2161,63,315,4.0,332,2.0,319,4.0,351,3.5,38,2.0,24,2.0,100,3.0,110,0.5
2162,56,292,2.5,54,4.0,404,3.5,38,3.0,395,3.0,129,2.0,209,4.0,8,4.0
2162,60,292,3.0,54,4.0,404,3.5,38,2.0,395,3.0,129,3.0,209,3.5,8,3.5
2162,58,292,4.0,54,4.0,404,3.5,38,3.0,395,3.5,129,4.0,209,3.5,8,4.0
2162,61,292,2.5,54,4.0,404,2.0,38,2.5,395,2.5,129,1.5,209,3.0,8,3.5
2162,13,292,2.5,54,4.0,404,3.5,38,2.0,395,3.5,129,1.5,209,4.0,8,3.5
2163,57,20,3.0,388,0.5,402,2.0,98,3.0,136,2.0,124,1.0,196,3.0,169,4.0
2163,62,20,3.0,388,1.0,402,3.0,98,2.5,136,4.0,124,3.0,196,3.5,169,4.0
2163,59,20,4.0,388,1.5,402,3.5,98,4.0,136,4.0,124,4.0,196,4.0,169,3.5
2163,54,20,4.0,388,2.0,402,4.0,98,4.0,136,4.0,124,3.5,196,3.0,169,3.5
2163,58,20,3.0,388,4.0,402,1.5,98,4.0,136,4.0,124,3.0,196,3.0,169,3.0
2164,52,194,2.5,8,3.5,395,1.5,289,0.5,209,2.0,42,3.5,144,3.5,292,4.0
2164,53,194,4.0,8,4.0,395,2.0,289,2.0,209,1.5,42,2.0,144,0.5,292,2.5
2164,57,194,3.0,8,4.0,395,1.5,289,2.5,209,2.5,42,3.0,144,2.5,292,4.0
2164,60,194,3.0,8,3.5,395,3.0,289,3.5,209,3.5,42,3.0,144,3.0,292,3.0
2164,56,194,2.5,8,4.0,395,3.0,289,2.5,209,4.0,42,4.0,144,4.0,292,2.5
2165,58,367,4.0,402,1.5,165,4.0,332,3.0,198,4.0,157,3.5,275,3.5,161,4.0
2165,59,367,4.0,402,3.5,165,3.5,332,2.5,198,3.5,157,2.0,275,3.0,161,4.0
2165,52,367,4.0,402,3.5,165,3.0,332,3.0,198,3.5,157,3.5,275,4.0,161,3.0
2165,60,367,3.0,402,2.0,165,2.5,332,2.5,198,4.0,157,1.5,275,2.5,161,4.0
2165,56,367,3.0,402,3.5,165,3.0,332,3.0,198,3.0,157,2.5,275,3.0,161,4.0
2166,61,275,4.0,395,2.5,350,3.5,53,3.5,410,3.5,209,3.0,402,0.5,8,3.5
2166,54,275,2.0,395,2.5,350,3.0,53,4.0,410,4.0,209,2.5,402,4.0,8,4.0
2166,13,275,3.0,395,3.5,350,3.0,53,4.0,410,3.0,209,4.0,402,1.5,8,3.5
2166,55,275,3.5,395,3.5,350,4.0,53,4.0,410,4.0,209,4.0,402,3.0,8,3.5
2166,63,275,3.5,395,2.5,350,1.0,53,2.0,410,3.5,209,3.5,402,1.5,8,4.0
2167,53,196,4.0,292,2.5,289,2.0,310,3.5,402,0.5,98,4.0,275,2.0,225,3.0
2167,13,196,2.0,292,2.5,289,3.0,310,3.0,402,1.5,98,4.0,275,3.0,225,3.0
2167,54,196,3.0,292,3.0,289,2.5,310,2.5,402,4.0,98,4.0,275,2.0,225,2.0
2167,56,196,2.5,292,2.5,289,2.5,310,3.5,402,3.5,98,4.0,275,3.0,225,3.0
2167,58,196,3.0,292,4.0,289,4.0,310,2.0,402,1.5,98,4.0,275,3.5,225,3.5
2168,56,292,2.5,196,2.5,383,3.0,54,4.0,38,3.0,409,3.5,68,3.5,55,3.0
2168,52,292,4.0,196,4.0,383,3.5,54,4.0,38,4.0,409,1.5,68,3.5,55,3.0
2168,57,292,4.0,196,3.0,383,1.0,54,4.0,38,3.5,409,3.5,68,1.5,55,4.0
2168,13,292,2.5,196,2.0,383,2.0,54,4.0,38,2.0,409,3.0,68,2.5,55,3.0
2168,58,292,4.0,196,3.0,383,3.0,54,4.0,38,3.0,409,3.0,68,2.5,55,3.5
2169,52,141,2.5,247,4.0,267,4.0,42,3.5,37,3.0,212,3.0,413,2.5,194,2.5
2169,56,141,3.5,247,4.0,267,4.0,42,4.0,37,4.0,212,2.0,413,2.0,194,2.5
2169,54,141,3.0,247,4.0,267,4.0,42,3.0,37,3.5,212,4.0,413,2.5,194,2.0
2169,55,141,3.0,247,4.0,267,4.0,42,3.5,37,4.0,212,3.0,413,2.0,194,4.0
2169,62,141,3.5,247,4.0,267,4.0,42,4.0,37,4.0,212,4.0,413,2.0,194,4.0
2170,13,307,4.0,351,4.0,53,4.0,259,1.0,119,3.5,395,3.5,136,3.0,250,4.0
2170,56,307,4.0,351,3.0,53,4.0,259,2.0,119,4.0,395,3.0,136,4.0,250,3.0
2170,55,307,3.0,351,4.0,53,4.0,259,2.0,119,3.5,395,3.5,136,4.0,250,1.5
2170,60,307,3.0,351,4.0,53,3.0,259,3.0,119,3.0,395,3.0,136,3.5,250,3.5
2170,58,307,3.0,351,4.0,53,4.0,259,3.0,119,4.0,395,3.5,136,4.0,250,4.0
2171,52,336,3.0,108,4.0,157,3.5,172,3.0,259,3.5,79,1.5,395,1.5,332,3.0
2171,55,336,3.5,108,4.0,157,1.5,172,4.0,259,2.0,79,2.5,395,3.5,332,2.0
2171,53,336,4.0,108,3.0,157,1.5,172,4.0,259,1.0,79,2.0,395,2.0,332,2.5
2171,56,336,3.5,108,4.0,157,2.5,172,4.0,259,2.0,79,3.5,395,3.0,332,3.0
2171,58,336,3.0,108,3.5,157,3.5,172,4.0,259,3.0,79,1.5,395,3.5,332,3.0
2172,58,37,3.0,117,3.5,132,4.0,319,2.5,119,4.0,410,3.5,309,2.5,275,3.5
2172,62,37,4.0,117,3.5,132,2.5,319,4.0,119,3.5,410,4.0,309,3.5,275,1.0
2172,54,37,3.5,117,3.0,132,4.0,319,4.0,119,3.5,410,4.0,309,2.5,275,2.0
2172,59,37,3.5,117,3.0,132,3.5,319,4.0,119,3.5,410,3.5,309,3.0,275,3.0
2172,63,37,2.5,117,2.5,132,3.0,319,4.0,119,3.5,410,3.5,309,3.5,275,3.5
2173,52,407,4.0,166,2.5,167,3.5,247,4.0,215,3.0,198,3.5,49,3.5,79,1.5
2173,58,407,4.0,166,0.5,167,3.5,247,0.5,215,3.5,198,4.0,49,1.5,79,1.5
2173,13,407,4.0,166,3.0,167,3.0,247,4.0,215,2.0,198,4.0,49,1.5,79,1.0
2173,63,407,4.0,166,2.0,167,2.5,247,4.0,215,2.5,198,4.0,49,2.5,79,1.0
2173,55,407,2.0,166,2.5,167,2.0,247,4.0,215,2.0,198,4.0,49,3.0,79,2.5
2174,52,166,2.5,98,4.0,351,3.0,157,3.5,68,3.5,2,2.5,367,4.0,289,0.5
2174,13,166,3.0,98,4.0,351,4.0,157,3.0,68,2.5,2,2.0,367,3.5,289,3.0
2174,60,166,3.0,98,4.0,351,4.0,157,1.5,68,2.5,2,3.0,367,3.0,289,3.5
2174,57,166,2.0,98,3.0,351,4.0,157,2.0,68,1.5,2,2.0,367,2.5,289,2.5
2174,62,166,2.5,98,2.5,351,4.0,157,1.0,68,2.0,2,3.0,367,4.0,289,3.0
2175,54,297,2.5,90,2.0,141,3.0,350,3.0,267,4.0,49,1.5,119,3.5,198,3.5
2175,60,297,4.0,90,3.5,141,0.5,350,3.5,267,4.0,49,2.0,119,3.0,198,4.0
2175,58,297,3.0,90,1.0,141,4.0,350,3.5,267,4.0,49,1.5,119,4.0,198,4.0
2175,55,297,2.5,90,4.0,141,3.0,350,4.0,267,4.0,49,3.0,119,3.5,198,4.0
2175,57,297,4.0,90,3.0,141,1.0,350,2.5,267,4.0,49,1.5,119,3.0,198,3.5
2176,52,8,3.5,90,4.0,2,2.5,215,3.0,319,0.5,350,2.0,48,3.0,119,4.0
2176,63,8,4.0,90,2.5,2,2.0,215,2.5,319,4.0,350,1.0,48,3.0,119,3.5
2176,53,8,4.0,90,4.0,2,3.0,215,3.0,319,4.0,350,3.5,48,3.5,119,3.0
2176,61,8,3.5,90,0.5,2,3.5,215,2.5,319,3.5,350,3.5,48,2.5,119,3.5
2176,62,8,4.0,90,4.0,2,3.0,215,2.5,319,4.0,350,4.0,48,4.0,119,3.5
2177,13,319,4.0,292,2.5,8,3.5,224,3.0,388,2.5,325,3.5,323,3.5,141,2.0
2177,56,319,4.0,292,2.5,8,4.0,224,3.0,388,4.0,325,3.5,323,3.0,141,3.5
2177,58,319,2.5,292,4.0,8,4.0,224,0.5,388,4.0,325,3.5,323,3.5,141,4.0
2177,60,319,3.0,292,3.0,8,3.5,224,1.0,388,0.5,325,3.5,323,2.0,141,0.5
2177,52,319,0.5,292,4.0,8,3.5,224,1.5,388,4.0,325,4.0,323,4.0,141,2.5
2178,63,332,2.0,124,1.5,8,4.0,100,3.0,197,2.5,142,0.5,9,0.5,165,2.5
2178,58,332,3.0,124,3.0,8,4.0,100,3.5,197,3.0,142,3.5,9,3.5,165,4.0
2178,56,332,3.0,124,3.5,8,4.0,100,1.5,197,3.0,142,4.0,9,4.0,165,3.0
2178,55,332,2.0,124,4.0,8,3.5,100,4.0,197,2.5,142,2.5,9,2.0,165,4.0
2178,52,332,3.0,124,3.5,8,3.5,100,3.0,197,3.0,142,1.0,9,1.0,165,3.0
2179,54,165,2.5,103,2.0,9,1.0,275,2.0,2,3.5,410,4.0,292,3.0,260,2.5
2179,56,165,3.0,103,1.0,9,4.0,275,3.0,2,4.0,410,3.5,292,2.5,260,1.5
2179,58,165,4.0,103,2.0,9,3.5,275,3.5,2,3.5,410,3.5,292,4.0,260,0.5
2179,57,165,1.5,103,4.0,9,1.0,275,2.5,2,2.0,410,3.0,292,4.0,260,0.5
2179,59,165,3.5,103,3.5,9,3.5,275,3.0,2,3.0,410,3.5,292,4.0,260,2.5
2180,56,60,4.0,24,4.0,300,4.0,48,4.0,196,2.5,281,4.0,136,4.0,247,4.0
2180,63,60,4.0,24,2.0,300,3.0,48,3.0,196,2.0,281,4.0,136,3.5,247,4.0
2180,55,60,4.0,24,2.5,300,3.0,48,3.0,196,3.5,281,4.0,136,4.0,247,4.0
2180,60,60,4.0,24,3.0,300,4.0,48,3.0,196,4.0,281,4.0,136,3.5,247,3.5
2180,61,60,3.5,24,1.5,300,1.5,48,2.5,196,1.5,281,2.0,136,2.5,247,4.0
2181,13,165,3.5,225,3.0,325,3.5,60,3.0,406,4.0,53,4.0,367,3.5,142,1.5
2181,63,165,2.5,225,3.0,325,3.0,60,4.0,406,2.0,53,2.0,367,2.5,142,0.5
2181,60,165,2.5,225,2.5,325,3.5,60,4.0,406,3.0,53,3.0,367,3.0,142,1.0
2181,58,165,4.0,225,3.5,325,3.5,60,3.5,406,4.0,53,4.0,367,4.0,142,3.5
2181,52,165,3.0,225,4.0,325,4.0,60,4.0,406,4.0,53,3.5,367,4.0,142,1.0
2182,59,53,4.0,144,3.5,194,3.0,319,4.0,38,1.0,315,4.0,198,3.5,124,4.0
2182,61,53,3.5,144,4.0,194,3.5,319,3.5,38,2.5,315,0.5,198,3.5,124,1.0
2182,13,53,4.0,144,3.0,194,3.0,319,4.0,38,2.0,315,1.0,198,4.0,124,3.5
2182,60,53,3.0,144,3.0,194,3.0,319,3.0,38,2.0,315,4.0,198,4.0,124,2.5
2182,62,53,3.5,144,4.0,194,4.0,319,4.0,38,3.0,315,4.0,198,4.0,124,3.0
2183,59,9,3.5,42,3.5,410,3.5,167,1.5,267,4.0,250,4.0,144,3.5,192,4.0
2183,62,9,3.0,42,4.0,410,4.0,167,3.0,267,4.0,250,4.0,144,4.0,192,4.0
2183,54,9,1.0,42,3.0,410,4.0,167,1.5,267,4.0,250,4.0,144,3.5,192,3.0
2183,58,9,3.5,42,4.0,410,3.5,167,3.5,267,4.0,250,4.0,144,3.5,192,2.0
2183,55,9,2.0,42,3.5,410,4.0,167,2.0,267,4.0,250,1.5,144,3.0,192,2.0
2184,54,351,3.0,14,2.5,119,3.5,300,4.0,298,2.5,166,1.5,275,2.0,325,3.5
2184,52,351,3.0,14,4.0,119,4.0,300,1.0,298,3.5,166,2.5,275,4.0,325,4.0
2184,60,351,4.0,14,3.0,119,3.0,300,4.0,298,3.0,166,3.0,275,2.5,325,3.5
2184,55,351,4.0,14,4.0,119,3.5,300,3.0,298,2.0,166,2.5,275,3.5,325,4.0
2184,63,351,3.5,14,3.0,119,3.5,300,3.0,298,2.5,166,2.0,275,3.5,325,3.0
2185,13,406,4.0,8,3.5,68,2.5,136,3.0,365,2.5,197,1.0,119,3.5,209,4.0
2185,57,406,2.0,8,4.0,68,1.5,136,2.0,365,2.0,197,2.0,119,3.0,209,2.5
2185,61,406,2.5,8,3.5,68,4.0,136,2.5,365,0.5,197,2.5,119,3.5,209,3.0
2185,59,406,4.0,8,4.0,68,3.0,136,4.0,365,1.0,197,2.0,119,3.5,209,4.0
2185,55,406,3.5,8,3.5,68,4.0,136,4.0,365,4.0,197,2.5,119,3.5,209,4.0
2186,57,42,3.0,167,2.5,275,2.5,350,2.5,20,3.0,209,2.5,215,2.0,406,2.0
2186,58,42,4.0,167,3.5,275,3.5,350,3.5,20,3.0,209,3.5,215,3.5,406,4.0
2186,61,42,1.5,167,2.5,275,4.0,350,3.5,20,3.0,209,3.0,215,2.5,406,2.5
2186,63,42,2.0,167,2.5,275,3.5,350,1.0,20,4.0,209,3.5,215,2.5,406,2.0
2186,13,42,3.0,167,3.0,275,3.0,350,3.0,20,4.0,209,4.0,215,2.0,406,4.0
2187,59,406,4.0,38,1.0,351,4.0,197,2.0,388,1.5,194,3.0,332,2.5,9,3.5
2187,62,406,4.0,38,3.0,351,4.0,197,2.5,388,1.0,194,4.0,332,2.5,9,3.0
2187,53,406,4.0,38,2.0,351,3.0,197,2.0,388,0.5,194,4.0,332,2.5,9,2.5
2187,60,406,3.0,38,2.0,351,4.0,197,2.5,388,0.5,194,3.0,332,2.5,9,2.5
2187,13,406,4.0,38,2.0,351,4.0,197,1.0,388,2.5,194,3.0,332,3.0,9,1.0
2188,53,233,4.0,267,4.0,48,3.5,124,3.5,196,4.0,300,3.0,275,2.0,319,4.0
2188,60,233,4.0,267,4.0,48,3.0,124,2.5,196,4.0,300,4.0,275,2.5,319,3.0
2188,57,233,3.0,267,4.0,48,2.5,124,1.0,196,3.0,300,1.5,275,2.5,319,1.0
2188,56,233,3.0,267,4.0,48,4.0,124,3.5,196,2.5,300,4.0,275,3.0,319,4.0
2188,55,233,2.0,267,4.0,48,3.0,124,4.0,196,3.5,300,3.0,275,3.5,319,4.0
2189,56,259,2.0,48,4.0,106,3.0,60,4.0,90,3.5,38,3.0,24,4.0,212,2.0
2189,62,259,4.0,48,4.0,106,3.5,60,4.0,90,4.0,38,3.0,24,3.0,212,4.0
2189,13,259,1.0,48,3.5,106,3.5,60,3.0,90,1.5,38,2.0,24,4.0,212,3.5
2189,58,259,3.0,48,4.0,106,3.0,60,3.5,90,1.0,38,3.0,24,4.0,212,4.0
2189,54,259,2.5,48,2.5,106,3.0,60,3.0,90,2.0,38,3.0,24,3.5,212,4.0
2190,53,105,3.0,106,3.0,212,4.0,350,3.5,167,3.5,300,3.0,144,0.5,60,3.5
2190,58,105,3.0,106,3.0,212,4.0,350,3.5,167,3.5,300,4.0,144,3.5,60,3.5
2190,63,105,4.0,106,3.5,212,4.0,350,1.0,167,2.5,300,3.0,144,1.5,60,4.0
2190,54,105,3.5,106,3.0,212,4.0,350,3.0,167,1.5,300,4.0,144,3.5,60,3.0
2190,60,105,4.0,106,2.5,212,3.5,350,3.5,167,2.5,300,4.0,144,3.0,60,4.0
2191,52,9,1.0,351,3.0,388,4.0,165,3.0,101,3.5,402,3.5,406,4.0,275,4.0
