group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3
2974,55,37,4.0,38,3.5,110,3.5
2974,57,37,3.5,38,3.5,110,3.5
2974,52,37,3.0,38,4.0,110,3.0
2974,54,37,3.5,38,3.0,110,2.0
2974,53,37,3.0,38,2.0,110,2.5
2975,52,350,2.0,124,3.5,224,1.5
2975,58,350,3.5,124,3.0,224,0.5
2975,60,350,3.5,124,2.5,224,1.0
2975,63,350,1.0,124,1.5,224,0.5
2975,62,350,4.0,124,3.0,224,3.0
2976,13,298,2.5,20,4.0,159,2.5
2976,56,298,2.0,20,4.0,159,4.0
2976,58,298,3.0,20,3.0,159,3.0
2976,60,298,3.0,20,3.5,159,4.0
2976,52,298,3.5,20,4.0,159,4.0
2977,61,106,3.0,225,3.5,350,3.5
2977,52,106,3.0,225,4.0,350,2.0
2977,62,106,3.5,225,3.0,350,4.0
2977,54,106,3.0,225,2.0,350,3.0
2977,13,106,3.5,225,3.0,350,3.0
2978,61,37,3.5,410,3.5,157,2.5
2978,53,37,3.0,410,3.5,157,1.5
2978,63,37,2.5,410,3.5,157,2.0
2978,55,37,4.0,410,4.0,157,1.5
2978,56,37,4.0,410,3.5,157,2.5
2979,57,18,4.0,350,2.5,306,3.5
2979,55,18,3.5,350,4.0,306,3.5
2979,54,18,3.5,350,3.0,306,3.5
2979,59,18,3.0,350,4.0,306,4.0
2979,52,18,4.0,350,2.0,306,4.0
2980,52,100,3.0,79,1.5,20,4.0
2980,58,100,3.5,79,1.5,20,3.0
2980,13,100,2.0,79,1.0,20,4.0
2980,62,100,3.5,79,3.5,20,3.0
2980,59,100,2.0,79,2.0,20,4.0
2981,56,323,3.0,98,4.0,281,4.0
2981,63,323,3.5,98,3.0,281,4.0
2981,60,323,2.0,98,4.0,281,4.0
2981,59,323,3.5,98,4.0,281,4.0
2981,52,323,4.0,98,4.0,281,4.0
2982,13,267,4.0,9,1.0,60,3.0
2982,54,267,4.0,9,1.0,60,3.0
2982,57,267,4.0,9,1.0,60,4.0
2982,52,267,4.0,9,1.0,60,4.0
2982,63,267,4.0,9,0.5,60,4.0
2983,57,388,0.5,315,4.0,198,3.5
2983,13,388,2.5,315,1.0,198,4.0
2983,56,388,4.0,315,4.0,198,3.0
2983,63,388,4.0,315,4.0,198,4.0
2983,61,388,1.0,315,0.5,198,3.5
2984,61,410,3.5,166,2.0,250,2.5
2984,53,410,3.5,166,1.0,250,4.0
2984,63,410,3.5,166,2.0,250,3.5
2984,13,410,3.0,166,3.0,250,4.0
2984,60,410,3.5,166,3.0,250,3.5
2985,63,413,3.0,250,3.5,198,4.0
2985,61,413,3.0,250,2.5,198,3.5
2985,54,413,2.5,250,4.0,198,3.5
2985,59,413,2.0,250,4.0,198,3.5
2985,53,413,1.5,250,4.0,198,3.5
2986,59,407,4.0,397,4.0,31,4.0
2986,61,407,4.0,397,3.0,31,2.0
2986,57,407,4.0,397,4.0,31,2.5
2986,55,407,2.0,397,4.0,31,3.5
2986,52,407,4.0,397,4.0,31,4.0
2987,60,106,2.5,292,3.0,110,1.5
2987,54,106,3.0,292,3.0,110,2.0
2987,55,106,4.0,292,3.0,110,3.5
2987,61,106,3.0,292,2.5,110,3.0
2987,53,106,3.0,292,2.5,110,2.5
2988,52,395,1.5,79,1.5,406,4.0
2988,56,395,3.0,79,3.5,406,4.0
2988,57,395,1.5,79,1.5,406,2.0
2988,60,395,3.0,79,1.5,406,3.0
2988,63,395,2.5,79,1.0,406,2.0
2989,63,351,3.5,100,3.0,136,3.5
2989,59,351,4.0,100,2.0,136,4.0
2989,55,351,4.0,100,4.0,136,4.0
2989,13,351,4.0,100,2.0,136,3.0
2989,58,351,4.0,100,3.5,136,4.0
2990,59,8,4.0,198,3.5,103,3.5
2990,56,8,4.0,198,3.0,103,1.0
2990,53,8,4.0,198,3.5,103,2.5
2990,52,8,3.5,198,3.5,103,3.5
2990,54,8,4.0,198,3.5,103,2.0
2991,57,300,1.5,384,3.5,215,2.0
2991,56,300,4.0,384,4.0,215,3.5
2991,60,300,4.0,384,3.5,215,1.5
2991,53,300,3.0,384,4.0,215,3.0
2991,62,300,4.0,384,4.0,215,2.5
2992,57,103,4.0,297,4.0,331,4.0
2992,58,103,2.0,297,3.0,331,4.0
2992,108,103,3.5,297,4.0,331,4.0
2992,54,103,2.0,297,2.5,331,3.5
2992,52,103,3.5,297,1.5,331,4.0
2993,63,18,2.0,292,2.5,412,2.0
2993,62,18,3.5,292,3.0,412,2.5
2993,56,18,3.5,292,2.5,412,3.5
2993,59,18,3.0,292,4.0,412,0.5
2993,61,18,2.5,292,2.5,412,2.5
2994,13,388,2.5,9,1.0,406,4.0
2994,60,388,0.5,9,2.5,406,3.0
2994,55,388,2.5,9,2.0,406,3.5
2994,56,388,4.0,9,4.0,406,4.0
2994,57,388,0.5,9,1.0,406,2.0
2995,54,410,4.0,402,4.0,215,1.5
2995,62,410,4.0,402,3.0,215,2.5
2995,59,410,3.5,402,3.5,215,2.0
2995,61,410,3.5,402,0.5,215,2.5
2995,63,410,3.5,402,1.5,215,2.5
2996,61,144,4.0,409,2.5,225,3.5
2996,58,144,3.5,409,3.0,225,3.5
2996,56,144,4.0,409,3.5,225,3.0
2996,13,144,3.0,409,3.0,225,3.0
2996,55,144,3.0,409,3.5,225,3.0
2997,60,24,3.0,209,3.5,18,3.0
2997,57,24,1.5,209,2.5,18,4.0
2997,53,24,1.0,209,1.5,18,2.0
2997,61,24,1.5,209,3.0,18,2.5
2997,55,24,2.5,209,4.0,18,3.5
2998,58,351,4.0,215,3.5,54,4.0
2998,63,351,3.5,215,2.5,54,4.0
2998,57,351,4.0,215,2.0,54,4.0
2998,59,351,4.0,215,2.0,54,4.0
2998,52,351,3.0,215,3.0,54,4.0
2999,52,101,3.5,216,3.5,106,3.0
2999,53,101,3.5,216,4.0,106,3.0
2999,62,101,3.0,216,3.0,106,3.5
2999,57,101,3.0,216,4.0,106,3.0
2999,63,101,2.5,216,4.0,106,3.5
3000,60,37,3.0,298,3.0,53,3.0
3000,63,37,2.5,298,2.5,53,2.0
3000,61,37,3.5,298,2.0,53,3.5
3000,59,37,3.5,298,2.0,53,4.0
3000,56,37,4.0,298,2.0,53,4.0
3001,61,194,3.5,2,3.5,167,2.5
3001,57,194,3.0,2,2.0,167,2.5
3001,63,194,3.0,2,2.0,167,2.5
3001,58,194,3.0,2,3.5,167,3.5
3001,13,194,3.0,2,2.0,167,3.0
3002,62,100,3.5,406,4.0,359,4.0
3002,53,100,2.5,406,4.0,359,2.0
3002,60,100,2.5,406,3.0,359,3.5
3002,63,100,3.0,406,2.0,359,2.0
3002,54,100,2.5,406,4.0,359,2.5
3003,62,60,4.0,413,2.0,196,3.5
3003,55,60,4.0,413,2.0,196,3.5
3003,59,60,4.0,413,2.0,196,4.0
3003,63,60,4.0,413,3.0,196,2.0
3003,58,60,3.5,413,3.5,196,3.0
3004,53,410,3.5,351,3.0,332,2.5
3004,63,410,3.5,351,3.5,332,2.0
3004,13,410,3.0,351,4.0,332,3.0
3004,54,410,4.0,351,3.0,332,1.5
3004,62,410,4.0,351,4.0,332,2.5
3005,13,98,4.0,196,2.0,365,2.5
3005,61,98,3.0,196,1.5,365,0.5
3005,56,98,4.0,196,2.5,365,1.5
3005,63,98,3.0,196,2.0,365,2.0
3005,53,98,4.0,196,4.0,365,2.0
3006,55,49,3.0,231,4.0,38,3.5
3006,56,49,3.5,231,3.0,38,3.0
3006,62,49,3.0,231,3.5,38,3.0
3006,53,49,1.0,231,3.0,38,2.0
3006,54,49,1.5,231,3.5,38,3.0
3007,61,119,3.5,215,2.5,351,4.0
3007,13,119,3.5,215,2.0,351,4.0
3007,63,119,3.5,215,2.5,351,3.5
3007,58,119,4.0,215,3.5,351,4.0
3007,54,119,3.5,215,1.5,351,3.0
3008,60,9,2.5,198,4.0,247,3.5
3008,63,9,0.5,198,4.0,247,4.0
3008,13,9,1.0,198,4.0,247,4.0
3008,58,9,3.5,198,4.0,247,0.5
3008,57,9,1.0,198,3.5,247,4.0
3009,52,105,3.5,166,2.5,365,0.5
3009,61,105,2.0,166,2.0,365,0.5
3009,59,105,3.0,166,2.0,365,1.0
3009,54,105,3.5,166,1.5,365,2.0
3009,60,105,4.0,166,3.0,365,1.5
3010,61,292,2.5,124,1.0,18,2.5
3010,57,292,4.0,124,1.0,18,4.0
3010,55,292,3.0,124,4.0,18,3.5
3010,56,292,2.5,124,3.5,18,3.5
3010,63,292,2.5,124,1.5,18,2.0
3011,63,209,3.5,106,3.5,100,3.0
3011,62,209,4.0,106,3.5,100,3.5
3011,61,209,3.0,106,3.0,100,2.5
3011,57,209,2.5,106,3.0,100,1.5
3011,52,209,2.0,106,3.0,100,3.0
3012,59,384,4.0,370,4.0,165,3.5
3012,58,384,4.0,370,4.0,165,4.0
3012,53,384,4.0,370,3.5,165,2.0
3012,57,384,3.5,370,4.0,165,1.5
3012,56,384,4.0,370,4.0,165,3.0
3013,57,332,2.5,98,3.0,42,3.0
3013,60,332,2.5,98,4.0,42,3.0
3013,62,332,2.5,98,2.5,42,4.0
3013,56,332,3.0,98,4.0,42,4.0
3013,59,332,2.5,98,4.0,42,3.5
3014,54,259,2.5,406,4.0,402,4.0
3014,13,259,1.0,406,4.0,402,1.5
3014,59,259,4.0,406,4.0,402,3.5
3014,63,259,2.0,406,2.0,402,1.5
3014,55,259,2.0,406,3.5,402,3.0
3015,57,24,1.5,247,4.0,216,4.0
3015,54,24,3.5,247,4.0,216,4.0
3015,63,24,2.0,247,4.0,216,4.0
3015,60,24,3.0,247,3.5,216,3.5
3015,52,24,4.0,247,4.0,216,3.5
3016,58,198,4.0,119,4.0,110,2.0
3016,56,198,3.0,119,4.0,110,3.0
3016,13,198,4.0,119,3.5,110,3.0
3016,60,198,4.0,119,3.0,110,1.5
3016,52,198,3.5,119,4.0,110,3.0
3017,55,98,3.0,351,4.0,402,3.0
3017,60,98,4.0,351,4.0,402,2.0
3017,57,98,3.0,351,4.0,402,2.0
3017,54,98,4.0,351,3.0,402,4.0
3017,61,98,3.0,351,4.0,402,0.5
3018,61,142,4.0,9,0.5,8,3.5
3018,54,142,2.5,9,1.0,8,4.0
3018,52,142,1.0,9,1.0,8,3.5
3018,60,142,1.0,9,2.5,8,3.5
3018,13,142,1.5,9,1.0,8,3.5
3019,57,319,1.0,367,2.5,298,4.0
3019,52,319,0.5,367,4.0,298,3.5
3019,59,319,4.0,367,4.0,298,2.0
3019,54,319,4.0,367,4.0,298,2.5
3019,56,319,4.0,367,3.0,298,2.0
3020,58,103,2.0,297,3.0,419,4.0
3020,55,103,4.0,297,2.5,419,2.0
3020,108,103,3.5,297,4.0,419,4.0
3020,59,103,3.5,297,4.0,419,4.0
3020,62,103,3.0,297,3.5,419,3.0
3021,59,216,4.0,309,3.0,24,4.0
3021,55,216,4.0,309,4.0,24,2.5
3021,57,216,4.0,309,3.5,24,1.5
3021,54,216,4.0,309,2.5,24,3.5
3021,63,216,4.0,309,3.5,24,2.0
3022,61,8,3.5,289,1.5,250,2.5
3022,13,8,3.5,289,3.0,250,4.0
3022,57,8,4.0,289,2.5,250,3.5
3022,60,8,3.5,289,3.5,250,3.5
3022,63,8,4.0,289,3.0,250,3.5
3023,61,49,1.5,395,2.5,267,4.0
3023,53,49,1.0,395,2.0,267,4.0
3023,54,49,1.5,395,2.5,267,4.0
3023,57,49,1.5,395,1.5,267,4.0
3023,13,49,1.5,395,3.5,267,4.0
3024,59,119,3.5,289,3.0,14,4.0
3024,53,119,3.0,289,2.0,14,3.0
3024,56,119,4.0,289,2.5,14,3.0
3024,61,119,3.5,289,1.5,14,3.5
3024,63,119,3.5,289,3.0,14,3.0
3025,61,412,2.5,9,0.5,212,3.5
3025,57,412,0.5,9,1.0,212,3.0
3025,52,412,2.0,9,1.0,212,3.0
3025,56,412,3.5,9,4.0,212,2.0
3025,63,412,2.0,9,0.5,212,4.0
3026,56,297,3.5,236,3.5,419,3.0
3026,59,297,4.0,236,3.0,419,4.0
3026,108,297,4.0,236,4.0,419,4.0
3026,52,297,1.5,236,4.0,419,4.0
3026,57,297,4.0,236,3.0,419,1.0
3027,13,144,3.0,298,2.5,110,3.0
3027,56,144,4.0,298,2.0,110,3.0
3027,55,144,3.0,298,2.0,110,3.5
3027,59,144,3.5,298,2.0,110,2.5
3027,53,144,0.5,298,3.0,110,2.5
3028,63,323,3.5,127,1.5,406,2.0
3028,56,323,3.0,127,2.0,406,4.0
3028,57,323,3.5,127,3.5,406,2.0
3028,59,323,3.5,127,2.5,406,4.0
3028,13,323,3.5,127,2.0,406,4.0
3029,61,275,4.0,300,1.5,224,3.5
3029,53,275,2.0,300,3.0,224,4.0
3029,60,275,2.5,300,4.0,224,1.0
3029,54,275,2.0,300,4.0,224,3.0
3029,59,275,3.0,300,4.0,224,2.0
3030,61,38,2.5,267,4.0,404,2.0
3030,59,38,1.0,267,4.0,404,3.5
3030,53,38,2.0,267,4.0,404,4.0
3030,54,38,3.0,267,4.0,404,3.0
3030,56,38,3.0,267,4.0,404,3.5
3031,56,332,3.0,157,2.5,79,3.5
3031,59,332,2.5,157,2.0,79,2.0
3031,61,332,1.5,157,2.5,79,1.0
3031,57,332,2.5,157,2.0,79,1.5
3031,55,332,2.0,157,1.5,79,2.5
3032,60,165,2.5,136,3.5,159,4.0
3032,13,165,3.5,136,3.0,159,2.5
3032,56,165,3.0,136,4.0,159,4.0
3032,62,165,4.0,136,4.0,159,4.0
3032,58,165,4.0,136,4.0,159,3.0
3033,56,236,3.5,161,4.0,419,3.0
3033,59,236,3.0,161,4.0,419,4.0
3033,58,236,2.5,161,4.0,419,4.0
3033,52,236,4.0,161,3.0,419,4.0
3033,108,236,4.0,161,4.0,419,4.0
3034,55,395,3.5,14,4.0,370,4.0
3034,58,395,3.5,14,4.0,370,4.0
3034,54,395,2.5,14,2.5,370,3.0
3034,60,395,3.0,14,3.0,370,3.0
3034,53,395,2.0,14,3.0,370,3.5
3035,57,364,0.5,37,3.5,289,2.5
3035,56,364,4.0,37,4.0,289,2.5
3035,59,364,3.0,37,3.5,289,3.0
3035,13,364,3.5,37,3.0,289,3.0
3035,58,364,2.0,37,3.0,289,4.0
3036,54,20,4.0,315,3.0,351,3.0
3036,60,20,3.5,315,4.0,351,4.0
3036,13,20,4.0,315,1.0,351,4.0
3036,55,20,4.0,315,4.0,351,4.0
3036,63,20,4.0,315,4.0,351,3.5
3037,59,323,3.5,42,3.5,409,3.0
3037,61,323,0.5,42,1.5,409,2.5
3037,53,323,3.5,42,2.0,409,3.5
3037,55,323,4.0,42,3.5,409,3.5
3037,57,323,3.5,42,3.0,409,3.5
3038,55,419,2.0,297,2.5,103,4.0
3038,62,419,3.0,297,3.5,103,3.0
3038,59,419,4.0,297,4.0,103,3.5
3038,57,419,1.0,297,4.0,103,4.0
3038,108,419,4.0,297,4.0,103,3.5
3039,56,194,2.5,166,1.5,407,4.0
3039,63,194,3.0,166,2.0,407,4.0
3039,60,194,3.0,166,3.0,407,4.0
3039,13,194,3.0,166,3.0,407,4.0
3039,62,194,4.0,166,2.5,407,1.0
3040,56,406,4.0,48,4.0,129,2.0
3040,13,406,4.0,48,3.5,129,1.5
3040,60,406,3.0,48,3.0,129,3.0
3040,58,406,4.0,48,4.0,129,4.0
3040,55,406,3.5,48,3.0,129,3.5
3041,53,410,3.5,319,4.0,166,1.0
3041,60,410,3.5,319,3.0,166,3.0
3041,54,410,4.0,319,4.0,166,1.5
3041,58,410,3.5,319,2.5,166,0.5
3041,52,410,4.0,319,0.5,166,2.5
3042,53,259,1.0,60,3.5,336,4.0
3042,62,259,4.0,60,4.0,336,3.0
3042,58,259,3.0,60,3.5,336,3.0
3042,56,259,2.0,60,4.0,336,3.5
3042,52,259,3.5,60,4.0,336,3.0
3043,58,54,4.0,410,3.5,384,4.0
3043,59,54,4.0,410,3.5,384,4.0
3043,55,54,4.0,410,4.0,384,4.0
3043,60,54,4.0,410,3.5,384,3.5
3043,54,54,4.0,410,4.0,384,4.0
3044,59,49,1.5,198,3.5,413,2.0
3044,61,49,1.5,198,3.5,413,3.0
3044,13,49,1.5,198,4.0,413,2.5
3044,56,49,3.5,198,3.0,413,2.0
3044,55,49,3.0,198,4.0,413,2.0
3045,61,98,3.0,350,3.5,49,1.5
3045,57,98,3.0,350,2.5,49,1.5
3045,56,98,4.0,350,3.0,49,3.5
3045,63,98,3.0,350,1.0,49,2.5
3045,52,98,4.0,350,2.0,49,3.5
3046,56,119,4.0,8,4.0,209,4.0
3046,52,119,4.0,8,3.5,209,2.0
3046,60,119,3.0,8,3.5,209,3.5
3046,63,119,3.5,8,4.0,209,3.5
3046,59,119,3.5,8,4.0,209,4.0
3047,61,209,3.0,259,4.0,106,3.0
3047,55,209,4.0,259,2.0,106,4.0
3047,52,209,2.0,259,3.5,106,3.0
3047,54,209,2.5,259,2.5,106,3.0
3047,57,209,2.5,259,1.0,106,3.0
3048,54,328,4.0,31,3.0,169,3.5
3048,62,328,3.5,31,4.0,169,4.0
3048,53,328,3.0,31,3.0,169,3.5
3048,55,328,4.0,31,3.5,169,3.0
3048,57,328,3.5,31,2.5,169,4.0
3049,54,367,4.0,292,3.0,325,3.5
3049,60,367,3.0,292,3.0,325,3.5
3049,59,367,4.0,292,4.0,325,3.0
3049,55,367,3.0,292,3.0,325,4.0
3049,53,367,4.0,292,2.5,325,3.0
3050,52,224,1.5,404,3.5,309,4.0
3050,55,224,3.5,404,3.0,309,4.0
3050,57,224,2.5,404,2.5,309,3.5
3050,63,224,0.5,404,2.5,309,3.5
3050,62,224,3.0,404,3.5,309,3.5
3051,13,350,3.0,127,2.0,384,4.0
3051,57,350,2.5,127,3.5,384,3.5
3051,60,350,3.5,127,3.5,384,3.5
3051,52,350,2.0,127,3.5,384,3.0
3051,55,350,4.0,127,1.5,384,4.0
3052,55,319,4.0,90,4.0,215,2.0
3052,56,319,4.0,90,3.5,215,3.5
3052,63,319,4.0,90,2.5,215,2.5
3052,53,319,4.0,90,4.0,215,3.0
3052,61,319,3.5,90,0.5,215,2.5
3053,60,224,1.0,267,4.0,404,3.5
3053,53,224,4.0,267,4.0,404,4.0
3053,55,224,3.5,267,4.0,404,3.0
3053,63,224,0.5,267,4.0,404,2.5
3053,54,224,3.0,267,4.0,404,3.0
3054,61,14,3.5,38,2.5,233,2.0
3054,57,14,4.0,38,3.5,233,3.0
3054,52,14,4.0,38,4.0,233,4.0
3054,62,14,3.5,38,3.0,233,4.0
3054,53,14,3.0,38,2.0,233,4.0
3055,57,226,3.5,103,4.0,331,4.0
3055,56,226,2.5,103,1.0,331,3.5
3055,191,226,3.0,103,4.0,331,4.0
3055,58,226,4.0,103,2.0,331,4.0
3055,52,226,4.0,103,3.5,331,4.0
3056,60,31,3.5,298,3.0,250,3.5
3056,13,31,3.5,298,2.5,250,4.0
3056,53,31,3.0,298,3.0,250,4.0
3056,54,31,3.0,298,2.5,250,4.0
3056,57,31,2.5,298,4.0,250,3.5
3057,58,136,4.0,8,4.0,79,1.5
3057,13,136,3.0,8,3.5,79,1.0
3057,59,136,4.0,8,4.0,79,2.0
3057,57,136,2.0,8,4.0,79,1.5
3057,52,136,4.0,8,3.5,79,1.5
3058,61,167,2.5,24,1.5,8,3.5
3058,55,167,2.0,24,2.5,8,3.5
3058,60,167,2.5,24,3.0,8,3.5
3058,59,167,1.5,24,4.0,8,4.0
3058,52,167,3.5,24,4.0,8,3.5
3059,53,224,4.0,351,3.0,350,3.5
3059,59,224,2.0,351,4.0,350,4.0
3059,54,224,3.0,351,3.0,350,3.0
3059,57,224,2.5,351,4.0,350,2.5
3059,13,224,3.0,351,4.0,350,3.0
3060,60,409,3.0,247,3.5,101,2.0
3060,57,409,3.5,247,4.0,101,3.0
3060,62,409,3.5,247,4.0,101,3.0
3060,54,409,2.5,247,4.0,101,2.5
3060,52,409,1.5,247,4.0,101,3.5
3061,54,325,3.5,410,4.0,388,2.0
3061,56,325,3.5,410,3.5,388,4.0
3061,57,325,3.0,410,3.0,388,0.5
3061,58,325,3.5,410,3.5,388,4.0
3061,52,325,4.0,410,4.0,388,4.0
3062,62,384,4.0,152,3.0,197,2.5
3062,55,384,4.0,152,4.0,197,2.5
3062,58,384,4.0,152,3.0,197,3.0
3062,60,384,3.5,152,4.0,197,2.5
3062,52,384,3.0,152,3.5,197,3.0
3063,55,98,3.0,315,4.0,110,3.5
3063,52,98,4.0,315,4.0,110,3.0
3063,60,98,4.0,315,4.0,110,1.5
3063,59,98,4.0,315,4.0,110,2.5
3063,57,98,3.0,315,4.0,110,3.5
3064,63,158,3.5,350,1.0,332,2.0
3064,59,158,3.5,350,4.0,332,2.5
3064,56,158,3.5,350,3.0,332,3.0
3064,13,158,2.0,350,3.0,332,3.0
3064,60,158,4.0,350,3.5,332,2.5
3065,13,60,3.0,410,3.0,406,4.0
3065,53,60,3.5,410,3.5,406,4.0
3065,54,60,3.0,410,4.0,406,4.0
3065,52,60,4.0,410,4.0,406,4.0
3065,59,60,4.0,410,3.5,406,4.0
3066,13,409,3.0,351,4.0,412,3.5
3066,57,409,3.5,351,4.0,412,0.5
3066,54,409,2.5,351,3.0,412,3.5
3066,56,409,3.5,351,3.0,412,3.5
3066,55,409,3.5,351,4.0,412,3.5
3067,62,60,4.0,132,2.5,142,3.5
3067,54,60,3.0,132,4.0,142,2.5
3067,56,60,4.0,132,4.0,142,4.0
3067,13,60,3.0,132,0.5,142,1.5
3067,55,60,4.0,132,4.0,142,2.5
3068,13,136,3.0,20,4.0,350,3.0
3068,53,136,4.0,20,4.0,350,3.5
3068,52,136,4.0,20,4.0,350,2.0
3068,55,136,4.0,20,4.0,350,4.0
3068,57,136,2.0,20,3.0,350,2.5
3069,62,315,4.0,198,4.0,259,4.0
3069,61,315,0.5,198,3.5,259,4.0
3069,60,315,4.0,198,4.0,259,3.0
3069,53,315,4.0,198,3.5,259,1.0
3069,55,315,4.0,198,4.0,259,2.0
3070,52,196,4.0,24,4.0,169,2.5
3070,59,196,4.0,24,4.0,169,3.5
3070,13,196,2.0,24,4.0,169,3.5
3070,55,196,3.5,24,2.5,169,3.0
3070,58,196,3.0,24,4.0,169,3.0
3071,54,49,1.5,31,3.0,224,3.0
3071,53,49,1.0,31,3.0,224,4.0
3071,13,49,1.5,31,3.5,224,3.0
3071,62,49,3.0,31,4.0,224,3.0
3071,60,49,2.0,31,3.5,224,1.0
3072,53,406,4.0,136,4.0,14,3.0
3072,56,406,4.0,136,4.0,14,3.0
3072,55,406,3.5,136,4.0,14,4.0
3072,57,406,2.0,136,2.0,14,4.0
3072,60,406,3.0,136,3.5,14,3.0
3073,63,402,1.5,367,2.5,9,0.5
3073,58,402,1.5,367,4.0,9,3.5
3073,54,402,4.0,367,4.0,9,1.0
3073,55,402,3.0,367,3.0,9,2.0
3073,52,402,3.5,367,4.0,9,1.0
3074,58,167,3.5,215,3.5,325,3.5
3074,56,167,3.0,215,3.5,325,3.5
3074,53,167,3.5,215,3.0,325,3.0
3074,52,167,3.5,215,3.0,325,4.0
3074,60,167,2.5,215,1.5,325,3.5
3075,53,365,2.0,413,1.5,101,3.5
3075,56,365,1.5,413,2.0,101,1.0
3075,57,365,2.0,413,4.0,101,3.0
3075,60,365,1.5,413,3.5,101,2.0
3075,55,365,4.0,413,2.0,101,3.0
3076,55,212,3.0,198,4.0,110,3.5
3076,63,212,4.0,198,4.0,110,0.5
3076,13,212,3.5,198,4.0,110,3.0
3076,56,212,2.0,198,3.0,110,3.0
3076,52,212,3.0,198,3.5,110,3.0
3077,57,197,2.0,350,2.5,37,3.5
3077,54,197,2.0,350,3.0,37,3.5
3077,56,197,3.0,350,3.0,37,4.0
3077,63,197,2.5,350,1.0,37,2.5
3077,52,197,3.0,350,2.0,37,3.0
3078,56,144,4.0,250,3.0,319,4.0
3078,63,144,1.5,250,3.5,319,4.0
3078,55,144,3.0,250,1.5,319,4.0
3078,54,144,3.5,250,4.0,319,4.0
3078,61,144,4.0,250,2.5,319,3.5
3079,13,49,1.5,306,4.0,267,4.0
3079,53,49,1.0,306,3.5,267,4.0
3079,60,49,2.0,306,3.5,267,4.0
3079,56,49,3.5,306,4.0,267,4.0
3079,54,49,1.5,306,3.5,267,4.0
3080,52,297,1.5,103,3.5,331,4.0
3080,58,297,3.0,103,2.0,331,4.0
3080,56,297,3.5,103,1.0,331,3.5
3080,108,297,4.0,103,3.5,331,4.0
3080,54,297,2.5,103,2.0,331,3.5
3081,60,367,3.0,144,3.0,20,3.5
3081,57,367,2.5,144,2.5,20,3.0
3081,58,367,4.0,144,3.5,20,3.0
3081,53,367,4.0,144,0.5,20,4.0
3081,54,367,4.0,144,3.5,20,4.0
3082,54,225,2.0,289,2.5,388,2.0
3082,62,225,3.0,289,3.0,388,1.0
3082,13,225,3.0,289,3.0,388,2.5
3082,56,225,3.0,289,2.5,388,4.0
3082,63,225,3.0,289,3.0,388,4.0
3083,59,247,4.0,68,3.0,319,4.0
3083,58,247,0.5,68,2.5,319,2.5
3083,57,247,4.0,68,1.5,319,1.0
3083,54,247,4.0,68,2.5,319,4.0
3083,61,247,4.0,68,4.0,319,3.5
3084,55,319,4.0,8,3.5,298,2.0
3084,61,319,3.5,8,3.5,298,2.0
3084,54,319,4.0,8,4.0,298,2.5
3084,53,319,4.0,8,4.0,298,3.0
3084,60,319,3.0,8,3.5,298,3.0
3085,13,194,3.0,37,3.0,31,3.5
3085,58,194,3.0,37,3.0,31,3.0
3085,52,194,2.5,37,3.0,31,4.0
3085,54,194,2.0,37,3.5,31,3.0
3085,56,194,2.5,37,4.0,31,3.0
3086,108,331,4.0,103,3.5,297,4.0
3086,57,331,4.0,103,4.0,297,4.0
3086,52,331,4.0,103,3.5,297,1.5
3086,54,331,3.5,103,2.0,297,2.5
3086,58,331,4.0,103,2.0,297,3.0
3087,60,31,3.5,144,3.0,209,3.5
3087,57,31,2.5,144,2.5,209,2.5
3087,61,31,2.0,144,4.0,209,3.0
3087,59,31,4.0,144,3.5,209,4.0
3087,13,31,3.5,144,3.0,209,4.0
3088,58,132,4.0,225,3.5,110,2.0
3088,57,132,2.5,225,3.0,110,3.5
3088,59,132,3.5,225,3.0,110,2.5
3088,63,132,3.0,225,3.0,110,0.5
3088,13,132,0.5,225,3.0,110,3.0
3089,56,129,2.0,197,3.0,124,3.5
3089,53,129,2.0,197,2.0,124,3.5
3089,57,129,3.0,197,2.0,124,1.0
3089,58,129,4.0,197,3.0,124,3.0
3089,61,129,1.5,197,2.5,124,1.0
3090,55,165,4.0,2,3.0,351,4.0
3090,58,165,4.0,2,3.5,351,4.0
3090,62,165,4.0,2,3.0,351,4.0
3090,57,165,1.5,2,2.0,351,4.0
3090,61,165,1.5,2,3.5,351,4.0
3091,108,297,4.0,103,3.5,419,4.0
3091,52,297,1.5,103,3.5,419,4.0
3091,58,297,3.0,103,2.0,419,4.0
3091,62,297,3.5,103,3.0,419,3.0
3091,59,297,4.0,103,3.5,419,4.0
3092,62,209,4.0,165,4.0,406,4.0
3092,58,209,3.5,165,4.0,406,4.0
3092,60,209,3.5,165,2.5,406,3.0
3092,52,209,2.0,165,3.0,406,4.0
3092,54,209,2.5,165,2.5,406,4.0
3093,52,413,2.5,233,4.0,275,4.0
3093,60,413,3.5,233,4.0,275,2.5
3093,55,413,2.0,233,2.0,275,3.5
3093,53,413,1.5,233,4.0,275,2.0
3093,62,413,2.0,233,4.0,275,1.0
3094,59,167,1.5,31,4.0,224,2.0
3094,61,167,2.5,31,2.0,224,3.5
3094,56,167,3.0,31,3.0,224,3.0
3094,58,167,3.5,31,3.0,224,0.5
3094,52,167,3.5,31,4.0,224,1.5
3095,53,219,4.0,100,2.5,310,3.5
3095,62,219,4.0,100,3.5,310,3.5
