group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5
3217,13,165,3.5,100,2.0,48,3.5,292,2.5,53,4.0
3217,56,165,3.0,100,1.5,48,4.0,292,2.5,53,4.0
3217,57,165,1.5,100,1.5,48,2.5,292,4.0,53,3.5
3218,62,197,2.5,404,3.5,412,2.5,267,4.0,407,1.0
3218,52,197,3.0,404,3.5,412,2.0,267,4.0,407,4.0
3218,60,197,2.5,404,3.5,412,2.5,267,4.0,407,4.0
3218,61,197,2.5,404,2.0,412,2.5,267,4.0,407,4.0
3218,56,197,3.0,404,3.5,412,3.5,267,4.0,407,4.0
3219,61,315,0.5,198,3.5,395,2.5,8,3.5,212,3.5
3219,57,315,4.0,198,3.5,395,1.5,8,4.0,212,3.0
3219,53,315,4.0,198,3.5,395,2.0,8,4.0,212,4.0
3219,54,315,3.0,198,3.5,395,2.5,8,4.0,212,4.0
3219,13,315,1.0,198,4.0,395,3.5,8,3.5,212,3.5
3220,59,332,2.5,79,2.0,219,4.0,105,3.0,350,4.0
3220,61,332,1.5,79,1.0,219,3.0,105,2.0,350,3.5
3220,55,332,2.0,79,2.5,219,4.0,105,4.0,350,4.0
3220,63,332,2.0,79,1.0,219,4.0,105,4.0,350,1.0
3220,54,332,1.5,79,2.0,219,3.5,105,3.5,350,3.0
3221,52,194,2.5,37,3.0,367,4.0,292,4.0,100,3.0
3221,56,194,2.5,37,4.0,367,3.0,292,2.5,100,1.5
3221,59,194,3.0,37,3.5,367,4.0,292,4.0,100,2.0
3221,63,194,3.0,37,2.5,367,2.5,292,2.5,100,3.0
3221,58,194,3.0,37,3.0,367,4.0,292,4.0,100,3.5
3222,56,306,4.0,355,3.5,224,3.0,325,3.5,198,3.0
3222,54,306,3.5,355,2.5,224,3.0,325,3.5,198,3.5
3222,13,306,4.0,355,2.5,224,3.0,325,3.5,198,4.0
3222,55,306,3.5,355,3.5,224,3.5,325,4.0,198,4.0
3222,59,306,4.0,355,4.0,224,2.0,325,3.0,198,3.5
3223,54,106,3.0,38,3.0,110,2.0,167,1.5,281,4.0
3223,55,106,4.0,38,3.5,110,3.5,167,2.0,281,4.0
3223,63,106,3.5,38,2.0,110,0.5,167,2.5,281,4.0
3223,13,106,3.5,38,2.0,110,3.0,167,3.0,281,4.0
3223,60,106,2.5,38,2.0,110,1.5,167,2.5,281,4.0
3224,59,397,4.0,332,2.5,198,3.5,289,3.0,119,3.5
3224,57,397,4.0,332,2.5,198,3.5,289,2.5,119,3.0
3224,54,397,4.0,332,1.5,198,3.5,289,2.5,119,3.5
3224,53,397,4.0,332,2.5,198,3.5,289,2.0,119,3.0
3224,62,397,4.0,332,2.5,198,4.0,289,3.0,119,3.5
3225,54,370,3.0,404,3.0,106,3.0,9,1.0,119,3.5
3225,56,370,4.0,404,3.5,106,3.0,9,4.0,119,4.0
3225,60,370,3.0,404,3.5,106,2.5,9,2.5,119,3.0
3225,63,370,3.5,404,2.5,106,3.5,9,0.5,119,3.5
3225,62,370,4.0,404,3.5,106,3.5,9,3.0,119,3.5
3226,60,144,3.0,370,3.0,216,3.5,413,3.5,212,3.5
3226,52,144,3.5,370,3.0,216,3.5,413,2.5,212,3.0
3226,59,144,3.5,370,4.0,216,4.0,413,2.0,212,3.5
3226,54,144,3.5,370,3.0,216,4.0,413,2.5,212,4.0
3226,58,144,3.5,370,4.0,216,4.0,413,3.5,212,4.0
3227,59,105,3.0,20,4.0,267,4.0,197,2.0,384,4.0
3227,53,105,3.0,20,4.0,267,4.0,197,2.0,384,4.0
3227,62,105,3.5,20,3.0,267,4.0,197,2.5,384,4.0
3227,54,105,3.5,20,4.0,267,4.0,197,2.0,384,4.0
3227,58,105,3.0,20,3.0,267,4.0,197,3.0,384,4.0
3228,60,415,4.0,212,3.5,53,3.0,90,3.5,158,4.0
3228,53,415,4.0,212,4.0,53,2.5,90,4.0,158,3.5
3228,62,415,3.5,212,4.0,53,3.5,90,4.0,158,3.5
3228,55,415,2.5,212,3.0,53,4.0,90,4.0,158,3.5
3228,57,415,4.0,212,3.0,53,3.5,90,3.0,158,2.0
3229,61,323,0.5,196,1.5,166,2.0,98,3.0,212,3.5
3229,55,323,4.0,196,3.5,166,2.5,98,3.0,212,3.0
3229,53,323,3.5,196,4.0,166,1.0,98,4.0,212,4.0
3229,59,323,3.5,196,4.0,166,2.0,98,4.0,212,3.5
3229,63,323,3.5,196,2.0,166,2.0,98,3.0,212,4.0
3230,60,319,3.0,38,2.0,90,3.5,259,3.0,105,4.0
3230,56,319,4.0,38,3.0,90,3.5,259,2.0,105,3.0
3230,53,319,4.0,38,2.0,90,4.0,259,1.0,105,3.0
3230,59,319,4.0,38,1.0,90,4.0,259,4.0,105,3.0
3230,52,319,0.5,38,4.0,90,4.0,259,3.5,105,3.5
3231,58,197,3.0,8,4.0,367,4.0,406,4.0,119,4.0
3231,63,197,2.5,8,4.0,367,2.5,406,2.0,119,3.5
3231,52,197,3.0,8,3.5,367,4.0,406,4.0,119,4.0
3231,60,197,2.5,8,3.5,367,3.0,406,3.0,119,3.0
3231,56,197,3.0,8,4.0,367,3.0,406,4.0,119,4.0
3232,58,90,1.0,197,3.0,166,0.5,38,3.0,404,3.5
3232,59,90,4.0,197,2.0,166,2.0,38,1.0,404,3.5
3232,60,90,3.5,197,2.5,166,3.0,38,2.0,404,3.5
3232,54,90,2.0,197,2.0,166,1.5,38,3.0,404,3.0
3232,63,90,2.5,197,2.5,166,2.0,38,2.0,404,2.5
3233,52,407,4.0,196,4.0,68,3.5,395,1.5,2,2.5
3233,61,407,4.0,196,1.5,68,4.0,395,2.5,2,3.5
3233,58,407,4.0,196,3.0,68,2.5,395,3.5,2,3.5
3233,55,407,2.0,196,3.5,68,4.0,395,3.5,2,3.0
3233,62,407,1.0,196,3.5,68,2.0,395,4.0,2,3.0
3234,53,172,4.0,309,1.0,53,2.5,60,3.5,281,4.0
3234,62,172,4.0,309,3.5,53,3.5,60,4.0,281,4.0
3234,56,172,4.0,309,3.5,53,4.0,60,4.0,281,4.0
3234,55,172,4.0,309,4.0,53,4.0,60,4.0,281,4.0
3234,63,172,2.5,309,3.5,53,2.0,60,4.0,281,4.0
3235,57,412,0.5,219,3.0,395,1.5,404,2.5,370,4.0
3235,60,412,2.5,219,3.5,395,3.0,404,3.5,370,3.0
3235,55,412,3.5,219,4.0,395,3.5,404,3.0,370,4.0
3235,62,412,2.5,219,4.0,395,4.0,404,3.5,370,4.0
3235,52,412,2.0,219,3.0,395,1.5,404,3.5,370,3.0
3236,60,18,3.0,60,4.0,68,2.5,395,3.0,281,4.0
3236,57,18,4.0,60,4.0,68,1.5,395,1.5,281,1.5
3236,52,18,4.0,60,4.0,68,3.5,395,1.5,281,4.0
3236,54,18,3.5,60,3.0,68,2.5,395,2.5,281,4.0
3236,63,18,2.0,60,4.0,68,1.0,395,2.5,281,4.0
3237,62,384,4.0,8,4.0,37,4.0,68,2.0,315,4.0
3237,57,384,3.5,8,4.0,37,3.5,68,1.5,315,4.0
3237,63,384,3.0,8,4.0,37,2.5,68,1.0,315,4.0
3237,59,384,4.0,8,4.0,37,3.5,68,3.0,315,4.0
3237,52,384,3.0,8,3.5,37,3.0,68,3.5,315,4.0
3238,60,38,2.0,388,0.5,359,3.5,196,4.0,247,3.5
3238,56,38,3.0,388,4.0,359,4.0,196,2.5,247,4.0
3238,52,38,4.0,388,4.0,359,2.5,196,4.0,247,4.0
3238,63,38,2.0,388,4.0,359,2.0,196,2.0,247,4.0
3238,58,38,3.0,388,4.0,359,4.0,196,3.0,247,0.5
3239,58,332,3.0,100,3.5,119,4.0,281,3.5,384,4.0
3239,62,332,2.5,100,3.5,119,3.5,281,4.0,384,4.0
3239,60,332,2.5,100,2.5,119,3.0,281,4.0,384,3.5
3239,52,332,3.0,100,3.0,119,4.0,281,4.0,384,3.0
3239,63,332,2.0,100,3.0,119,3.5,281,4.0,384,3.0
3240,53,315,4.0,225,3.0,250,4.0,159,4.0,323,3.5
3240,60,315,4.0,225,2.5,250,3.5,159,4.0,323,2.0
3240,56,315,4.0,225,3.0,250,3.0,159,4.0,323,3.0
3240,52,315,4.0,225,4.0,250,2.5,159,4.0,323,4.0
3240,13,315,1.0,225,3.0,250,4.0,159,2.5,323,3.5
3241,52,198,3.5,2,2.5,219,3.0,171,3.5,412,2.0
3241,58,198,4.0,2,3.5,219,3.0,171,3.0,412,3.0
3241,62,198,4.0,2,3.0,219,4.0,171,3.0,412,2.5
3241,57,198,3.5,2,2.0,219,3.0,171,3.0,412,0.5
3241,55,198,4.0,2,3.0,219,4.0,171,2.0,412,3.5
3242,63,68,1.0,8,4.0,144,1.5,259,2.0,209,3.5
3242,52,68,3.5,8,3.5,144,3.5,259,3.5,209,2.0
3242,61,68,4.0,8,3.5,144,4.0,259,4.0,209,3.0
3242,60,68,2.5,8,3.5,144,3.0,259,3.0,209,3.5
3242,53,68,0.5,8,4.0,144,0.5,259,1.0,209,1.5
3243,62,167,3.0,119,3.5,106,3.5,281,4.0,196,3.5
3243,55,167,2.0,119,3.5,106,4.0,281,4.0,196,3.5
3243,61,167,2.5,119,3.5,106,3.0,281,2.0,196,1.5
3243,53,167,3.5,119,3.0,106,3.0,281,4.0,196,4.0
3243,52,167,3.5,119,4.0,106,3.0,281,4.0,196,4.0
3244,55,106,4.0,310,4.0,212,3.0,225,3.0,100,4.0
3244,57,106,3.0,310,3.0,212,3.0,225,3.0,100,1.5
3244,63,106,3.5,310,3.5,212,4.0,225,3.0,100,3.0
3244,61,106,3.0,310,1.5,212,3.5,225,3.5,100,2.5
3244,54,106,3.0,310,2.5,212,4.0,225,2.0,100,2.5
3245,54,166,1.5,60,3.0,319,4.0,300,4.0,196,3.0
3245,57,166,2.0,60,4.0,319,1.0,300,1.5,196,3.0
3245,61,166,2.0,60,3.5,319,3.5,300,1.5,196,1.5
3245,58,166,0.5,60,3.5,319,2.5,300,4.0,196,3.0
3245,60,166,3.0,60,4.0,319,3.0,300,4.0,196,4.0
3246,63,370,3.5,48,3.0,351,3.5,8,4.0,31,3.0
3246,59,370,4.0,48,4.0,351,4.0,8,4.0,31,4.0
3246,60,370,3.0,48,3.0,351,4.0,8,3.5,31,3.5
3246,57,370,4.0,48,2.5,351,4.0,8,4.0,31,2.5
3246,58,370,4.0,48,4.0,351,4.0,8,4.0,31,3.0
3247,63,100,3.0,328,3.5,219,4.0,197,2.5,384,3.0
3247,54,100,2.5,328,4.0,219,3.5,197,2.0,384,4.0
3247,55,100,4.0,328,4.0,219,4.0,197,2.5,384,4.0
3247,62,100,3.5,328,3.5,219,4.0,197,2.5,384,4.0
3247,52,100,3.0,328,4.0,219,3.0,197,3.0,384,3.0
3248,56,2,4.0,144,4.0,198,3.0,142,4.0,226,2.5
3248,59,2,3.0,144,3.5,198,3.5,142,4.0,226,3.5
3248,54,2,3.5,144,3.5,198,3.5,142,2.5,226,3.0
3248,58,2,3.5,144,3.5,198,4.0,142,3.5,226,4.0
3248,62,2,3.0,144,4.0,198,4.0,142,3.5,226,3.0
3249,58,9,3.5,319,2.5,350,3.5,209,3.5,298,3.0
3249,62,9,3.0,319,4.0,350,4.0,209,4.0,298,3.0
3249,55,9,2.0,319,4.0,350,4.0,209,4.0,298,2.0
3249,60,9,2.5,319,3.0,350,3.5,209,3.5,298,3.0
3249,54,9,1.0,319,4.0,350,3.0,209,2.5,298,2.5
3250,55,67,3.5,20,4.0,141,3.0,18,3.5,53,4.0
3250,13,67,2.5,20,4.0,141,2.0,18,2.5,53,4.0
3250,58,67,2.0,20,3.0,141,4.0,18,4.0,53,4.0
3250,52,67,2.0,20,4.0,141,2.5,18,4.0,53,3.5
3250,62,67,4.0,20,3.0,141,3.5,18,3.5,53,3.5
3251,63,110,0.5,404,2.5,142,0.5,250,3.5,412,2.0
3251,52,110,3.0,404,3.5,142,1.0,250,2.5,412,2.0
3251,53,110,2.5,404,4.0,142,0.5,250,4.0,412,1.5
3251,60,110,1.5,404,3.5,142,1.0,250,3.5,412,2.5
3251,59,110,2.5,404,3.5,142,4.0,250,4.0,412,0.5
3252,60,292,3.0,413,3.5,142,1.0,144,3.0,9,2.5
3252,55,292,3.0,413,2.0,142,2.5,144,3.0,9,2.0
3252,56,292,2.5,413,2.0,142,4.0,144,4.0,9,4.0
3252,54,292,3.0,413,2.5,142,2.5,144,3.5,9,1.0
3252,61,292,2.5,413,3.0,142,4.0,144,4.0,9,0.5
3253,13,323,3.5,37,3.0,247,4.0,225,3.0,54,4.0
3253,52,323,4.0,37,3.0,247,4.0,225,4.0,54,4.0
3253,60,323,2.0,37,3.0,247,3.5,225,2.5,54,4.0
3253,62,323,2.0,37,4.0,247,4.0,225,3.0,54,4.0
3253,55,323,4.0,37,4.0,247,4.0,225,3.0,54,4.0
3254,62,231,3.5,267,4.0,79,3.5,397,4.0,413,2.0
3254,59,231,4.0,267,4.0,79,2.0,397,4.0,413,2.0
3254,54,231,3.5,267,4.0,79,2.0,397,4.0,413,2.5
3254,53,231,3.0,267,4.0,79,2.0,397,4.0,413,1.5
3254,55,231,4.0,267,4.0,79,2.5,397,4.0,413,2.0
3255,13,328,4.0,225,3.0,68,2.5,260,2.5,54,4.0
3255,57,328,3.5,225,3.0,68,1.5,260,0.5,54,4.0
3255,53,328,3.0,225,3.0,68,0.5,260,0.5,54,4.0
3255,62,328,3.5,225,3.0,68,2.0,260,0.5,54,4.0
3255,59,328,1.5,225,3.0,68,3.0,260,2.5,54,4.0
3256,13,367,3.5,275,3.0,409,3.0,212,3.5,365,2.5
3256,52,367,4.0,275,4.0,409,1.5,212,3.0,365,0.5
3256,60,367,3.0,275,2.5,409,3.0,212,3.5,365,1.5
3256,53,367,4.0,275,2.0,409,3.5,212,4.0,365,2.0
3256,55,367,3.0,275,3.5,409,3.5,212,3.0,365,4.0
3257,52,197,3.0,157,3.5,20,4.0,198,3.5,53,3.5
3257,56,197,3.0,157,2.5,20,4.0,198,3.0,53,4.0
3257,59,197,2.0,157,2.0,20,4.0,198,3.5,53,4.0
3257,57,197,2.0,157,2.0,20,3.0,198,3.5,53,3.5
3257,61,197,2.5,157,2.5,20,3.0,198,3.5,53,3.5
3258,61,60,3.5,407,4.0,79,1.0,404,2.0,413,3.0
3258,54,60,3.0,407,4.0,79,2.0,404,3.0,413,2.5
3258,13,60,3.0,407,4.0,79,1.0,404,3.5,413,2.5
3258,59,60,4.0,407,4.0,79,2.0,404,3.5,413,2.0
3258,56,60,4.0,407,4.0,79,3.5,404,3.5,413,2.0
3259,59,53,4.0,117,3.0,298,2.0,124,4.0,197,2.0
3259,61,53,3.5,117,1.0,298,2.0,124,1.0,197,2.5
3259,53,53,2.5,117,2.5,298,3.0,124,3.5,197,2.0
3259,54,53,4.0,117,3.0,298,2.5,124,3.5,197,2.0
3259,58,53,4.0,117,3.5,298,3.0,124,3.0,197,3.0
3260,61,167,2.5,315,0.5,267,4.0,136,2.5,79,1.0
3260,57,167,2.5,315,4.0,267,4.0,136,2.0,79,1.5
3260,54,167,1.5,315,3.0,267,4.0,136,4.0,79,2.0
3260,63,167,2.5,315,4.0,267,4.0,136,3.5,79,1.0
3260,55,167,2.0,315,4.0,267,4.0,136,4.0,79,2.5
3261,56,351,3.0,224,3.0,43,4.0,37,4.0,53,4.0
3261,61,351,4.0,224,3.5,43,2.5,37,3.5,53,3.5
3261,13,351,4.0,224,3.0,43,3.0,37,3.0,53,4.0
3261,52,351,3.0,224,1.5,43,2.5,37,3.0,53,3.5
3261,53,351,3.0,224,4.0,43,3.5,37,3.0,53,2.5
3262,56,107,4.0,55,3.0,9,4.0,48,4.0,119,4.0
3262,60,107,3.0,55,3.0,9,2.5,48,3.0,119,3.0
3262,57,107,3.0,55,4.0,9,1.0,48,2.5,119,3.0
3262,13,107,2.5,55,3.0,9,1.0,48,3.5,119,3.5
3262,58,107,4.0,55,3.5,9,3.5,48,4.0,119,4.0
3263,63,216,4.0,8,4.0,388,4.0,310,3.5,350,1.0
3263,54,216,4.0,8,4.0,388,2.0,310,2.5,350,3.0
3263,58,216,4.0,8,4.0,388,4.0,310,2.0,350,3.5
3263,56,216,4.0,8,4.0,388,4.0,310,3.5,350,3.0
3263,13,216,4.0,8,3.5,388,2.5,310,3.0,350,3.0
3264,62,167,3.0,406,4.0,98,2.5,300,4.0,275,1.0
3264,63,167,2.5,406,2.0,98,3.0,300,3.0,275,3.5
3264,52,167,3.5,406,4.0,98,4.0,300,1.0,275,4.0
3264,58,167,3.5,406,4.0,98,4.0,300,4.0,275,3.5
3264,57,167,2.5,406,2.0,98,3.0,300,1.5,275,2.5
3265,63,197,2.5,37,2.5,259,2.0,407,4.0,60,4.0
3265,60,197,2.5,37,3.0,259,3.0,407,4.0,60,4.0
3265,53,197,2.0,37,3.0,259,1.0,407,4.0,60,3.5
3265,55,197,2.5,37,4.0,259,2.0,407,2.0,60,4.0
3265,52,197,3.0,37,3.0,259,3.5,407,4.0,60,4.0
3266,56,216,4.0,106,3.0,413,2.0,101,1.0,8,4.0
3266,60,216,3.5,106,2.5,413,3.5,101,2.0,8,3.5
3266,53,216,4.0,106,3.0,413,1.5,101,3.5,8,4.0
3266,52,216,3.5,106,3.0,413,2.5,101,3.5,8,3.5
3266,57,216,4.0,106,3.0,413,4.0,101,3.0,8,4.0
3267,59,395,3.5,197,2.0,407,4.0,53,4.0,292,4.0
3267,13,395,3.5,197,1.0,407,4.0,53,4.0,292,2.5
3267,53,395,2.0,197,2.0,407,4.0,53,2.5,292,2.5
3267,56,395,3.0,197,3.0,407,4.0,53,4.0,292,2.5
3267,63,395,2.5,197,2.5,407,4.0,53,2.0,292,2.5
3268,59,31,4.0,169,3.5,406,4.0,18,3.0,106,4.0
3268,62,31,4.0,169,4.0,406,4.0,18,3.5,106,3.5
3268,63,31,3.0,169,3.0,406,2.0,18,2.0,106,3.5
3268,58,31,3.0,169,3.0,406,4.0,18,4.0,106,3.0
3268,13,31,3.5,169,3.5,406,4.0,18,2.5,106,3.5
3269,60,225,2.5,106,2.5,250,3.5,406,3.0,216,3.5
3269,13,225,3.0,106,3.5,250,4.0,406,4.0,216,4.0
3269,54,225,2.0,106,3.0,250,4.0,406,4.0,216,4.0
3269,56,225,3.0,106,3.0,250,3.0,406,4.0,216,4.0
3269,53,225,3.0,106,3.0,250,4.0,406,4.0,216,4.0
3270,54,310,2.5,384,4.0,212,4.0,90,2.0,167,1.5
3270,63,310,3.5,384,3.0,212,4.0,90,2.5,167,2.5
3270,56,310,3.5,384,4.0,212,2.0,90,3.5,167,3.0
3270,52,310,2.0,384,3.0,212,3.0,90,4.0,167,3.5
3270,62,310,3.5,384,4.0,212,4.0,90,4.0,167,3.0
3271,58,260,0.5,259,3.0,289,4.0,407,4.0,100,3.5
3271,59,260,2.5,259,4.0,289,3.0,407,4.0,100,2.0
3271,53,260,0.5,259,1.0,289,2.0,407,4.0,100,2.5
3271,13,260,2.5,259,1.0,289,3.0,407,4.0,100,2.0
3271,52,260,0.5,259,3.5,289,0.5,407,4.0,100,3.0
3272,58,225,3.5,198,4.0,410,3.5,49,1.5,124,3.0
3272,54,225,2.0,198,3.5,410,4.0,49,1.5,124,3.5
3272,59,225,3.0,198,3.5,410,3.5,49,1.5,124,4.0
3272,56,225,3.0,198,3.0,410,3.5,49,3.5,124,3.5
3272,60,225,2.5,198,4.0,410,3.5,49,2.0,124,2.5
3273,53,219,4.0,42,2.0,407,4.0,224,4.0,209,1.5
3273,58,219,3.0,42,4.0,407,4.0,224,0.5,209,3.5
3273,61,219,3.0,42,1.5,407,4.0,224,3.5,209,3.0
3273,55,219,4.0,42,3.5,407,2.0,224,3.5,209,4.0
3273,13,219,3.5,42,3.0,407,4.0,224,3.0,209,4.0
3274,62,48,4.0,20,3.0,165,4.0,90,4.0,355,3.0
3274,55,48,3.0,20,4.0,165,4.0,90,4.0,355,3.5
3274,59,48,4.0,20,4.0,165,3.5,90,4.0,355,4.0
3274,53,48,3.5,20,4.0,165,2.0,90,4.0,355,2.5
3274,54,48,2.5,20,4.0,165,2.5,90,2.0,355,2.5
3275,57,325,3.0,38,3.5,103,4.0,259,1.0,157,2.0
3275,54,325,3.5,38,3.0,103,2.0,259,2.5,157,2.0
3275,58,325,3.5,38,3.0,103,2.0,259,3.0,157,3.5
3275,53,325,3.0,38,2.0,103,2.5,259,1.0,157,1.5
3275,62,325,4.0,38,3.0,103,3.0,259,4.0,157,1.0
3276,61,54,4.0,225,3.5,224,3.5,49,1.5,388,1.0
3276,58,54,4.0,225,3.5,224,0.5,49,1.5,388,4.0
3276,56,54,4.0,225,3.0,224,3.0,49,3.5,388,4.0
3276,53,54,4.0,225,3.0,224,4.0,49,1.0,388,0.5
3276,59,54,4.0,225,3.0,224,2.0,49,1.5,388,1.5
3277,55,24,2.5,367,3.0,216,4.0,79,2.5,37,4.0
3277,54,24,3.5,367,4.0,216,4.0,79,2.0,37,3.5
3277,52,24,4.0,367,4.0,216,3.5,79,1.5,37,3.0
3277,63,24,2.0,367,2.5,216,4.0,79,1.0,37,2.5
3277,60,24,3.0,367,3.0,216,3.5,79,1.5,37,3.0
3278,60,60,4.0,332,2.5,350,3.5,49,2.0,110,1.5
3278,13,60,3.0,332,3.0,350,3.0,49,1.5,110,3.0
3278,61,60,3.5,332,1.5,350,3.5,49,1.5,110,3.0
3278,62,60,4.0,332,2.5,350,4.0,49,3.0,110,4.0
3278,57,60,4.0,332,2.5,350,2.5,49,1.5,110,3.5
3279,62,194,4.0,53,3.5,64,3.5,101,3.0,332,2.5
3279,63,194,3.0,53,2.0,64,1.5,101,2.5,332,2.0
3279,57,194,3.0,53,3.5,64,2.5,101,3.0,332,2.5
3279,53,194,4.0,53,2.5,64,3.0,101,3.5,332,2.5
3279,52,194,2.5,53,3.5,64,2.5,101,3.5,332,3.0
3280,62,406,4.0,209,4.0,310,3.5,101,3.0,169,4.0
3280,63,406,2.0,209,3.5,310,3.5,101,2.5,169,3.0
3280,53,406,4.0,209,1.5,310,3.5,101,3.5,169,3.5
3280,54,406,4.0,209,2.5,310,2.5,101,2.5,169,3.5
3280,57,406,2.0,209,2.5,310,3.0,101,3.0,169,4.0
3281,61,388,1.0,8,3.5,281,2.0,48,2.5,24,1.5
3281,59,388,1.5,8,4.0,281,4.0,48,4.0,24,4.0
3281,60,388,0.5,8,3.5,281,4.0,48,3.0,24,3.0
3281,63,388,4.0,8,4.0,281,4.0,48,3.0,24,2.0
3281,13,388,2.5,8,3.5,281,4.0,48,3.5,24,4.0
3282,57,289,2.5,196,3.0,224,2.5,106,3.0,127,3.5
3282,55,289,3.5,196,3.5,224,3.5,106,4.0,127,1.5
3282,53,289,2.0,196,4.0,224,4.0,106,3.0,127,2.0
3282,59,289,3.0,196,4.0,224,2.0,106,4.0,127,2.5
3282,13,289,3.0,196,2.0,224,3.0,106,3.5,127,2.0
3283,54,31,3.0,117,3.0,18,3.5,119,3.5,300,4.0
3283,57,31,2.5,117,3.0,18,4.0,119,3.0,300,1.5
3283,52,31,4.0,117,3.5,18,4.0,119,4.0,300,1.0
3283,58,31,3.0,117,3.5,18,4.0,119,4.0,300,4.0
3283,63,31,3.0,117,2.5,18,2.0,119,3.5,300,3.0
3284,57,224,2.5,37,3.5,332,2.5,157,2.0,404,2.5
3284,13,224,3.0,37,3.0,332,3.0,157,3.0,404,3.5
3284,54,224,3.0,37,3.5,332,1.5,157,2.0,404,3.0
3284,53,224,4.0,37,3.0,332,2.5,157,1.5,404,4.0
3284,52,224,1.5,37,3.0,332,3.0,157,3.5,404,3.5
3285,54,351,3.0,119,3.5,292,3.0,289,2.5,247,4.0
3285,53,351,3.0,119,3.0,292,2.5,289,2.0,247,4.0
3285,58,351,4.0,119,4.0,292,4.0,289,4.0,247,0.5
3285,62,351,4.0,119,3.5,292,3.0,289,3.0,247,4.0
3285,52,351,3.0,119,4.0,292,4.0,289,0.5,247,4.0
3286,59,167,1.5,124,4.0,215,2.0,49,1.5,31,4.0
3286,57,167,2.5,124,1.0,215,2.0,49,1.5,31,2.5
3286,63,167,2.5,124,1.5,215,2.5,49,2.5,31,3.0
3286,62,167,3.0,124,3.0,215,2.5,49,3.0,31,4.0
3286,56,167,3.0,124,3.5,215,3.5,49,3.5,31,3.0
3287,56,9,4.0,410,3.5,2,4.0,79,3.5,127,2.0
3287,63,9,0.5,410,3.5,2,2.0,79,1.0,127,1.5
3287,60,9,2.5,410,3.5,2,3.0,79,1.5,127,3.5
3287,57,9,1.0,410,3.0,2,2.0,79,1.5,127,3.5
3287,53,9,2.5,410,3.5,2,3.0,79,2.0,127,2.0
3288,55,152,4.0,319,4.0,31,3.5,119,3.5,169,3.0
3288,13,152,3.5,319,4.0,31,3.5,119,3.5,169,3.5
3288,63,152,3.5,319,4.0,31,3.0,119,3.5,169,3.0
3288,58,152,3.0,319,2.5,31,3.0,119,4.0,169,3.0
3288,52,152,3.5,319,0.5,31,4.0,119,4.0,169,2.5
3289,13,68,2.5,119,3.5,157,3.0,300,3.0,53,4.0
3289,62,68,2.0,119,3.5,157,1.0,300,4.0,53,3.5
3289,57,68,1.5,119,3.0,157,2.0,300,1.5,53,3.5
3289,55,68,4.0,119,3.5,157,1.5,300,3.0,53,4.0
3289,61,68,4.0,119,3.5,157,2.5,300,1.5,53,3.5
3290,56,8,4.0,267,4.0,194,2.5,292,2.5,142,4.0
3290,59,8,4.0,267,4.0,194,3.0,292,4.0,142,4.0
3290,62,8,4.0,267,4.0,194,4.0,292,3.0,142,3.5
3290,53,8,4.0,267,4.0,194,4.0,292,2.5,142,0.5
3290,52,8,3.5,267,4.0,194,2.5,292,4.0,142,1.0
3291,53,355,2.5,197,2.0,332,2.5,260,0.5,194,4.0
3291,56,355,3.5,197,3.0,332,3.0,260,1.5,194,2.5
3291,57,355,3.0,197,2.0,332,2.5,260,0.5,194,3.0
3291,55,355,3.5,197,2.5,332,2.0,260,2.0,194,4.0
3291,13,355,2.5,197,1.0,332,3.0,260,2.5,194,3.0
3292,56,404,3.5,413,2.0,48,4.0,306,4.0,158,3.5
3292,62,404,3.5,413,2.0,48,4.0,306,3.5,158,3.5
3292,55,404,3.0,413,2.0,48,3.0,306,3.5,158,3.5
3292,52,404,3.5,413,2.5,48,3.0,306,4.0,158,4.0
3292,60,404,3.5,413,3.5,48,3.0,306,3.5,158,4.0
3293,57,209,2.5,48,2.5,167,2.5,194,3.0,351,4.0
3293,13,209,4.0,48,3.5,167,3.0,194,3.0,351,4.0
3293,61,209,3.0,48,2.5,167,2.5,194,3.5,351,4.0
3293,54,209,2.5,48,2.5,167,1.5,194,2.0,351,3.0
3293,62,209,4.0,48,4.0,167,3.0,194,4.0,351,4.0
3294,63,9,0.5,309,3.5,157,2.0,319,4.0,54,4.0
3294,54,9,1.0,309,2.5,157,2.0,319,4.0,54,4.0
3294,58,9,3.5,309,2.5,157,3.5,319,2.5,54,4.0
3294,59,9,3.5,309,3.0,157,2.0,319,4.0,54,4.0
3294,53,9,2.5,309,1.0,157,1.5,319,4.0,54,4.0
3295,55,110,3.5,60,4.0,142,2.5,42,3.5,169,3.0
3295,13,110,3.0,60,3.0,142,1.5,42,3.0,169,3.5
3295,63,110,0.5,60,4.0,142,0.5,42,2.0,169,3.0
3295,57,110,3.5,60,4.0,142,1.0,42,3.0,169,4.0
3295,59,110,2.5,60,4.0,142,4.0,42,3.5,169,3.5
3296,63,31,3.0,402,1.5,90,2.5,60,4.0,129,1.5
3296,53,31,3.0,402,0.5,90,4.0,60,3.5,129,2.0
3296,61,31,2.0,402,0.5,90,0.5,60,3.5,129,1.5
3296,54,31,3.0,402,4.0,90,2.0,60,3.0,129,2.0
3296,52,31,4.0,402,3.5,90,4.0,60,4.0,129,2.5
