group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7
1382,55,31,3.5,101,3.0,54,4.0,2,3.0,8,3.5,49,3.0,48,3.0
1382,13,31,3.5,101,2.0,54,4.0,2,2.0,8,3.5,49,1.5,48,3.5
1383,55,247,4.0,397,4.0,297,2.5,406,3.5,351,4.0,306,3.5,20,4.0
1383,54,247,4.0,397,4.0,297,2.5,406,4.0,351,3.0,306,3.5,20,4.0
1383,60,247,3.5,397,4.0,297,4.0,406,3.0,351,4.0,306,3.5,20,3.5
1383,52,247,4.0,397,4.0,297,1.5,406,4.0,351,3.0,306,4.0,20,4.0
1383,57,247,4.0,397,4.0,297,4.0,406,2.0,351,4.0,306,3.5,20,3.0
1384,62,129,4.0,8,4.0,292,3.0,310,3.5,157,1.0,196,3.5,364,2.0
1384,54,129,2.0,8,4.0,292,3.0,310,2.5,157,2.0,196,3.0,364,2.5
1384,56,129,2.0,8,4.0,292,2.5,310,3.5,157,2.5,196,2.5,364,4.0
1384,58,129,4.0,8,4.0,292,4.0,310,2.0,157,3.5,196,3.0,364,2.0
1384,53,129,2.0,8,4.0,292,2.5,310,3.5,157,1.5,196,4.0,364,2.0
1385,55,297,2.5,407,2.0,224,3.5,209,4.0,42,3.5,254,3.0,167,2.0
1385,57,297,4.0,407,4.0,224,2.5,209,2.5,42,3.0,254,3.0,167,2.5
1385,58,297,3.0,407,4.0,224,0.5,209,3.5,42,4.0,254,2.5,167,3.5
1385,59,297,4.0,407,4.0,224,2.0,209,4.0,42,3.5,254,2.5,167,1.5
1385,56,297,3.5,407,4.0,224,3.0,209,4.0,42,4.0,254,1.0,167,3.0
1386,13,196,2.0,406,4.0,351,4.0,407,4.0,90,1.5,37,3.0,402,1.5
1386,59,196,4.0,406,4.0,351,4.0,407,4.0,90,4.0,37,3.5,402,3.5
1386,63,196,2.0,406,2.0,351,3.5,407,4.0,90,2.5,37,2.5,402,1.5
1386,60,196,4.0,406,3.0,351,4.0,407,4.0,90,3.5,37,3.0,402,2.0
1386,55,196,3.5,406,3.5,351,4.0,407,2.0,90,4.0,37,4.0,402,3.0
1387,61,281,2.0,48,2.5,289,1.5,325,3.5,404,2.0,267,4.0,105,2.0
1387,58,281,3.5,48,4.0,289,4.0,325,3.5,404,3.5,267,4.0,105,3.0
1387,53,281,4.0,48,3.5,289,2.0,325,3.0,404,4.0,267,4.0,105,3.0
1387,62,281,4.0,48,4.0,289,3.0,325,4.0,404,3.5,267,4.0,105,3.5
1387,55,281,4.0,48,3.0,289,3.5,325,4.0,404,3.0,267,4.0,105,4.0
1388,63,144,1.5,165,2.5,110,0.5,404,2.5,79,1.0,8,4.0,60,4.0
1388,61,144,4.0,165,1.5,110,3.0,404,2.0,79,1.0,8,3.5,60,3.5
1388,60,144,3.0,165,2.5,110,1.5,404,3.5,79,1.5,8,3.5,60,4.0
1388,58,144,3.5,165,4.0,110,2.0,404,3.5,79,1.5,8,4.0,60,3.5
1388,62,144,4.0,165,4.0,110,4.0,404,3.5,79,3.5,8,4.0,60,4.0
1389,62,79,3.5,219,4.0,300,4.0,135,4.0,49,3.0,212,4.0,9,3.0
1389,13,79,1.0,219,3.5,300,3.0,135,4.0,49,1.5,212,3.5,9,1.0
1389,60,79,1.5,219,3.5,300,4.0,135,2.0,49,2.0,212,3.5,9,2.5
1389,53,79,2.0,219,4.0,300,3.0,135,4.0,49,1.0,212,4.0,9,2.5
1389,57,79,1.5,219,3.0,300,1.5,135,4.0,49,1.5,212,3.0,9,1.0
1390,62,14,3.5,219,4.0,110,4.0,196,3.5,350,4.0,79,3.5,410,4.0
1390,55,14,4.0,219,4.0,110,3.5,196,3.5,350,4.0,79,2.5,410,4.0
1390,58,14,4.0,219,3.0,110,2.0,196,3.0,350,3.5,79,1.5,410,3.5
1390,57,14,4.0,219,3.0,110,3.5,196,3.0,350,2.5,79,1.5,410,3.0
1390,61,14,3.5,219,3.0,110,3.0,196,1.5,350,3.5,79,1.0,410,3.5
1391,57,383,1.0,196,3.0,215,2.0,144,2.5,198,3.5,332,2.5,351,4.0
1391,63,383,1.5,196,2.0,215,2.5,144,1.5,198,4.0,332,2.0,351,3.5
1391,13,383,2.0,196,2.0,215,2.0,144,3.0,198,4.0,332,3.0,351,4.0
1391,62,383,3.5,196,3.5,215,2.5,144,4.0,198,4.0,332,2.5,351,4.0
1391,58,383,3.0,196,3.0,215,3.5,144,3.5,198,4.0,332,3.0,351,4.0
1392,58,298,3.0,350,3.5,8,4.0,60,3.5,9,3.5,384,4.0,250,4.0
1392,55,298,2.0,350,4.0,8,3.5,60,4.0,9,2.0,384,4.0,250,1.5
1392,56,298,2.0,350,3.0,8,4.0,60,4.0,9,4.0,384,4.0,250,3.0
1392,13,298,2.5,350,3.0,8,3.5,60,3.0,9,1.0,384,4.0,250,4.0
1392,60,298,3.0,350,3.5,8,3.5,60,4.0,9,2.5,384,3.5,250,3.5
1393,13,350,3.0,406,4.0,136,3.0,129,1.5,101,2.0,300,3.0,254,0.5
1393,62,350,4.0,406,4.0,136,4.0,129,4.0,101,3.0,300,4.0,254,2.5
1393,52,350,2.0,406,4.0,136,4.0,129,2.5,101,3.5,300,1.0,254,2.0
1393,59,350,4.0,406,4.0,136,4.0,129,4.0,101,1.5,300,4.0,254,2.5
1393,56,350,3.0,406,4.0,136,4.0,129,2.0,101,1.0,300,4.0,254,1.0
1394,53,165,2.0,8,4.0,225,3.0,196,4.0,92,3.5,9,2.5,275,2.0
1394,52,165,3.0,8,3.5,225,4.0,196,4.0,92,3.5,9,1.0,275,4.0
1394,59,165,3.5,8,4.0,225,3.0,196,4.0,92,4.0,9,3.5,275,3.0
1394,62,165,4.0,8,4.0,225,3.0,196,3.5,92,3.5,9,3.0,275,1.0
1394,13,165,3.5,8,3.5,225,3.0,196,2.0,92,4.0,9,1.0,275,3.0
1395,56,402,3.5,64,4.0,303,1.0,129,2.0,407,4.0,298,2.0,20,4.0
1395,57,402,2.0,64,2.5,303,2.5,129,3.0,407,4.0,298,4.0,20,3.0
1395,63,402,1.5,64,1.5,303,1.0,129,1.5,407,4.0,298,2.5,20,4.0
1395,54,402,4.0,64,3.0,303,1.5,129,2.0,407,4.0,298,2.5,20,4.0
1395,52,402,3.5,64,2.5,303,3.0,129,2.5,407,4.0,298,3.5,20,4.0
1396,63,332,2.0,42,2.0,38,2.0,250,3.5,409,2.0,224,0.5,247,4.0
1396,57,332,2.5,42,3.0,38,3.5,250,3.5,409,3.5,224,2.5,247,4.0
1396,54,332,1.5,42,3.0,38,3.0,250,4.0,409,2.5,224,3.0,247,4.0
1396,61,332,1.5,42,1.5,38,2.5,250,2.5,409,2.5,224,3.5,247,4.0
1396,56,332,3.0,42,4.0,38,3.0,250,3.0,409,3.5,224,3.0,247,4.0
1397,63,54,4.0,106,3.5,250,3.5,157,2.0,267,4.0,196,2.0,142,0.5
1397,61,54,4.0,106,3.0,250,2.5,157,2.5,267,4.0,196,1.5,142,4.0
1397,53,54,4.0,106,3.0,250,4.0,157,1.5,267,4.0,196,4.0,142,0.5
1397,60,54,4.0,106,2.5,250,3.5,157,1.5,267,4.0,196,4.0,142,1.0
1397,13,54,4.0,106,3.5,250,4.0,157,3.0,267,4.0,196,2.0,142,1.5
1398,56,165,3.0,18,3.5,144,4.0,412,3.5,198,3.0,98,4.0,79,3.5
1398,57,165,1.5,18,4.0,144,2.5,412,0.5,198,3.5,98,3.0,79,1.5
1398,61,165,1.5,18,2.5,144,4.0,412,2.5,198,3.5,98,3.0,79,1.0
1398,60,165,2.5,18,3.0,144,3.0,412,2.5,198,4.0,98,4.0,79,1.5
1398,62,165,4.0,18,3.5,144,4.0,412,2.5,198,4.0,98,2.5,79,3.5
1399,52,233,4.0,33,4.0,20,4.0,38,4.0,157,3.5,247,4.0,390,4.0
1399,59,233,4.0,33,4.0,20,4.0,38,1.0,157,2.0,247,4.0,390,4.0
1399,56,233,3.0,33,4.0,20,4.0,38,3.0,157,2.5,247,4.0,390,3.5
1399,62,233,4.0,33,3.0,20,3.0,38,3.0,157,1.0,247,4.0,390,2.5
1399,55,233,2.0,33,4.0,20,4.0,38,3.5,157,1.5,247,4.0,390,2.5
1400,53,68,0.5,412,1.5,410,3.5,364,2.0,395,2.0,212,4.0,209,1.5
1400,57,68,1.5,412,0.5,410,3.0,364,0.5,395,1.5,212,3.0,209,2.5
1400,58,68,2.5,412,3.0,410,3.5,364,2.0,395,3.5,212,4.0,209,3.5
1400,13,68,2.5,412,3.5,410,3.0,364,3.5,395,3.5,212,3.5,209,4.0
1400,61,68,4.0,412,2.5,410,3.5,364,2.5,395,2.5,212,3.5,209,3.0
1401,60,167,2.5,136,3.5,106,2.5,267,4.0,319,3.0,49,2.0,14,3.0
1401,63,167,2.5,136,3.5,106,3.5,267,4.0,319,4.0,49,2.5,14,3.0
1401,13,167,3.0,136,3.0,106,3.5,267,4.0,319,4.0,49,1.5,14,3.5
1401,61,167,2.5,136,2.5,106,3.0,267,4.0,319,3.5,49,1.5,14,3.5
1401,54,167,1.5,136,4.0,106,3.0,267,4.0,319,4.0,49,1.5,14,2.5
1402,52,212,3.0,409,1.5,18,4.0,194,2.5,350,2.0,250,2.5,124,3.5
1402,61,212,3.5,409,2.5,18,2.5,194,3.5,350,3.5,250,2.5,124,1.0
1402,53,212,4.0,409,3.5,18,2.0,194,4.0,350,3.5,250,4.0,124,3.5
1402,58,212,4.0,409,3.0,18,4.0,194,3.0,350,3.5,250,4.0,124,3.0
1402,56,212,2.0,409,3.5,18,3.5,194,2.5,350,3.0,250,3.0,124,3.5
1403,54,267,4.0,129,2.0,130,4.0,323,3.5,300,4.0,409,2.5,303,1.5
1403,62,267,4.0,129,4.0,130,4.0,323,2.0,300,4.0,409,3.5,303,3.5
1403,59,267,4.0,129,4.0,130,4.0,323,3.5,300,4.0,409,3.0,303,1.5
1403,60,267,4.0,129,3.0,130,3.5,323,2.0,300,4.0,409,3.0,303,3.5
1403,13,267,4.0,129,1.5,130,4.0,323,3.5,300,3.0,409,3.0,303,3.5
1404,58,359,4.0,42,4.0,300,4.0,38,3.0,167,3.5,198,4.0,410,3.5
1404,54,359,2.5,42,3.0,300,4.0,38,3.0,167,1.5,198,3.5,410,4.0
1404,60,359,3.5,42,3.0,300,4.0,38,2.0,167,2.5,198,4.0,410,3.5
1404,56,359,4.0,42,4.0,300,4.0,38,3.0,167,3.0,198,3.0,410,3.5
1404,57,359,4.0,42,3.0,300,1.5,38,3.5,167,2.5,198,3.5,410,3.0
1405,61,79,1.0,119,3.5,409,2.5,68,4.0,215,2.5,2,3.5,300,1.5
1405,53,79,2.0,119,3.0,409,3.5,68,0.5,215,3.0,2,3.0,300,3.0
1405,54,79,2.0,119,3.5,409,2.5,68,2.5,215,1.5,2,3.5,300,4.0
1405,52,79,1.5,119,4.0,409,1.5,68,3.5,215,3.0,2,2.5,300,1.0
1405,57,79,1.5,119,3.0,409,3.5,68,1.5,215,2.0,2,2.0,300,1.5
1406,13,54,4.0,167,3.0,209,4.0,136,3.0,38,2.0,98,4.0,9,1.0
1406,58,54,4.0,167,3.5,209,3.5,136,4.0,38,3.0,98,4.0,9,3.5
1406,63,54,4.0,167,2.5,209,3.5,136,3.5,38,2.0,98,3.0,9,0.5
1406,54,54,4.0,167,1.5,209,2.5,136,4.0,38,3.0,98,4.0,9,1.0
1406,61,54,4.0,167,2.5,209,3.0,136,2.5,38,2.5,98,3.0,9,0.5
1407,59,157,2.0,9,3.5,267,4.0,300,4.0,350,4.0,144,3.5,129,4.0
1407,56,157,2.5,9,4.0,267,4.0,300,4.0,350,3.0,144,4.0,129,2.0
1407,55,157,1.5,9,2.0,267,4.0,300,3.0,350,4.0,144,3.0,129,3.5
1407,61,157,2.5,9,0.5,267,4.0,300,1.5,350,3.5,144,4.0,129,1.5
1407,13,157,3.0,9,1.0,267,4.0,300,3.0,350,3.0,144,3.0,129,1.5
1408,52,250,2.5,49,3.5,31,4.0,144,3.5,350,2.0,209,2.0,100,3.0
1408,60,250,3.5,49,2.0,31,3.5,144,3.0,350,3.5,209,3.5,100,2.5
1408,61,250,2.5,49,1.5,31,2.0,144,4.0,350,3.5,209,3.0,100,2.5
1408,56,250,3.0,49,3.5,31,3.0,144,4.0,350,3.0,209,4.0,100,1.5
1408,59,250,4.0,49,1.5,31,4.0,144,3.5,350,4.0,209,4.0,100,2.0
1409,56,165,3.0,142,4.0,216,4.0,215,3.5,198,3.0,68,3.5,298,2.0
1409,59,165,3.5,142,4.0,216,4.0,215,2.0,198,3.5,68,3.0,298,2.0
1409,54,165,2.5,142,2.5,216,4.0,215,1.5,198,3.5,68,2.5,298,2.5
1409,58,165,4.0,142,3.5,216,4.0,215,3.5,198,4.0,68,2.5,298,3.0
1409,53,165,2.0,142,0.5,216,4.0,215,3.0,198,3.5,68,0.5,298,3.0
1410,58,144,3.5,124,3.0,388,4.0,106,3.0,247,0.5,407,4.0,48,4.0
1410,61,144,4.0,124,1.0,388,1.0,106,3.0,247,4.0,407,4.0,48,2.5
1410,54,144,3.5,124,3.5,388,2.0,106,3.0,247,4.0,407,4.0,48,2.5
1410,62,144,4.0,124,3.0,388,1.0,106,3.5,247,4.0,407,1.0,48,4.0
1410,63,144,1.5,124,1.5,388,4.0,106,3.5,247,4.0,407,4.0,48,3.0
1411,63,38,2.0,90,2.5,9,0.5,132,3.0,196,2.0,194,3.0,2,2.0
1411,56,38,3.0,90,3.5,9,4.0,132,4.0,196,2.5,194,2.5,2,4.0
1411,13,38,2.0,90,1.5,9,1.0,132,0.5,196,2.0,194,3.0,2,2.0
1411,57,38,3.5,90,3.0,9,1.0,132,2.5,196,3.0,194,3.0,2,2.0
1411,59,38,1.0,90,4.0,9,3.5,132,3.5,196,4.0,194,3.0,2,3.0
1412,62,292,3.0,119,3.5,110,4.0,38,3.0,402,3.0,60,4.0,79,3.5
1412,53,292,2.5,119,3.0,110,2.5,38,2.0,402,0.5,60,3.5,79,2.0
1412,55,292,3.0,119,3.5,110,3.5,38,3.5,402,3.0,60,4.0,79,2.5
1412,56,292,2.5,119,4.0,110,3.0,38,3.0,402,3.5,60,4.0,79,3.5
1412,61,292,2.5,119,3.5,110,3.0,38,2.5,402,0.5,60,3.5,79,1.0
1413,53,42,2.0,395,2.0,332,2.5,9,2.5,292,2.5,219,4.0,250,4.0
1413,63,42,2.0,395,2.5,332,2.0,9,0.5,292,2.5,219,4.0,250,3.5
1413,55,42,3.5,395,3.5,332,2.0,9,2.0,292,3.0,219,4.0,250,1.5
1413,60,42,3.0,395,3.0,332,2.5,9,2.5,292,3.0,219,3.5,250,3.5
1413,57,42,3.0,395,1.5,332,2.5,9,1.0,292,4.0,219,3.0,250,3.5
1414,61,300,1.5,157,2.5,409,2.5,60,3.5,259,4.0,350,3.5,410,3.5
1414,54,300,4.0,157,2.0,409,2.5,60,3.0,259,2.5,350,3.0,410,4.0
1414,63,300,3.0,157,2.0,409,2.0,60,4.0,259,2.0,350,1.0,410,3.5
1414,52,300,1.0,157,3.5,409,1.5,60,4.0,259,3.5,350,2.0,410,4.0
1414,13,300,3.0,157,3.0,409,3.0,60,3.0,259,1.0,350,3.0,410,3.0
1415,57,319,1.0,407,4.0,37,3.5,60,4.0,332,2.5,215,2.0,100,1.5
1415,62,319,4.0,407,1.0,37,4.0,60,4.0,332,2.5,215,2.5,100,3.5
1415,55,319,4.0,407,2.0,37,4.0,60,4.0,332,2.0,215,2.0,100,4.0
1415,63,319,4.0,407,4.0,37,2.5,60,4.0,332,2.0,215,2.5,100,3.0
1415,58,319,2.5,407,4.0,37,3.0,60,3.5,332,3.0,215,3.5,100,3.5
1416,56,48,4.0,407,4.0,212,2.0,412,3.5,100,1.5,309,3.5,124,3.5
1416,52,48,3.0,407,4.0,212,3.0,412,2.0,100,3.0,309,4.0,124,3.5
1416,54,48,2.5,407,4.0,212,4.0,412,3.5,100,2.5,309,2.5,124,3.5
1416,57,48,2.5,407,4.0,212,3.0,412,0.5,100,1.5,309,3.5,124,1.0
1416,63,48,3.0,407,4.0,212,4.0,412,2.0,100,3.0,309,3.5,124,1.5
1417,55,136,4.0,144,3.0,415,2.5,101,3.0,231,4.0,406,3.5,298,2.0
1417,52,136,4.0,144,3.5,415,4.0,101,3.5,231,4.0,406,4.0,298,3.5
1417,62,136,4.0,144,4.0,415,3.5,101,3.0,231,3.5,406,4.0,298,3.0
1417,53,136,4.0,144,0.5,415,4.0,101,3.5,231,3.0,406,4.0,298,3.0
1417,60,136,3.5,144,3.0,415,4.0,101,2.0,231,2.5,406,3.0,298,3.0
1418,62,14,3.5,38,3.0,212,4.0,90,4.0,42,4.0,406,4.0,412,2.5
1418,61,14,3.5,38,2.5,212,3.5,90,0.5,42,1.5,406,2.5,412,2.5
1418,60,14,3.0,38,2.0,212,3.5,90,3.5,42,3.0,406,3.0,412,2.5
1418,53,14,3.0,38,2.0,212,4.0,90,4.0,42,2.0,406,4.0,412,1.5
1418,59,14,4.0,38,1.0,212,3.5,90,4.0,42,3.5,406,4.0,412,0.5
1419,62,306,3.5,212,4.0,79,3.5,49,3.0,196,3.5,142,3.5,267,4.0
1419,57,306,3.5,212,3.0,79,1.5,49,1.5,196,3.0,142,1.0,267,4.0
1419,13,306,4.0,212,3.5,79,1.0,49,1.5,196,2.0,142,1.5,267,4.0
1419,52,306,4.0,212,3.0,79,1.5,49,3.5,196,4.0,142,1.0,267,4.0
1419,58,306,4.0,212,4.0,79,1.5,49,1.5,196,3.0,142,3.5,267,4.0
1420,55,198,4.0,404,3.0,31,3.5,165,4.0,157,1.5,233,2.0,412,3.5
1420,60,198,4.0,404,3.5,31,3.5,165,2.5,157,1.5,233,4.0,412,2.5
1420,62,198,4.0,404,3.5,31,4.0,165,4.0,157,1.0,233,4.0,412,2.5
1420,56,198,3.0,404,3.5,31,3.0,165,3.0,157,2.5,233,3.0,412,3.5
1420,53,198,3.5,404,4.0,31,3.0,165,2.0,157,1.5,233,4.0,412,1.5
1421,61,397,3.0,410,3.5,98,3.0,24,1.5,48,2.5,117,1.0,124,1.0
1421,53,397,4.0,410,3.5,98,4.0,24,1.0,48,3.5,117,2.5,124,3.5
1421,55,397,4.0,410,4.0,98,3.0,24,2.5,48,3.0,117,4.0,124,4.0
1421,62,397,4.0,410,4.0,98,2.5,24,3.0,48,4.0,117,3.5,124,3.0
1421,59,397,4.0,410,3.5,98,4.0,24,4.0,48,4.0,117,3.0,124,4.0
1422,63,142,0.5,98,3.0,209,3.5,247,4.0,8,4.0,194,3.0,53,2.0
1422,62,142,3.5,98,2.5,209,4.0,247,4.0,8,4.0,194,4.0,53,3.5
1422,61,142,4.0,98,3.0,209,3.0,247,4.0,8,3.5,194,3.5,53,3.5
1422,55,142,2.5,98,3.0,209,4.0,247,4.0,8,3.5,194,4.0,53,4.0
1422,58,142,3.5,98,4.0,209,3.5,247,0.5,8,4.0,194,3.0,53,4.0
1423,57,281,1.5,404,2.5,383,1.0,250,3.5,247,4.0,388,0.5,254,3.0
1423,63,281,4.0,404,2.5,383,1.5,250,3.5,247,4.0,388,4.0,254,3.0
1423,52,281,4.0,404,3.5,383,3.5,250,2.5,247,4.0,388,4.0,254,2.0
1423,59,281,4.0,404,3.5,383,4.0,250,4.0,247,4.0,388,1.5,254,2.5
1423,56,281,4.0,404,3.5,383,3.0,250,3.0,247,4.0,388,4.0,254,1.0
1424,62,325,4.0,209,4.0,136,4.0,250,4.0,215,2.5,106,3.5,300,4.0
1424,59,325,3.0,209,4.0,136,4.0,250,4.0,215,2.0,106,4.0,300,4.0
1424,54,325,3.5,209,2.5,136,4.0,250,4.0,215,1.5,106,3.0,300,4.0
1424,57,325,3.0,209,2.5,136,2.0,250,3.5,215,2.0,106,3.0,300,1.5
1424,13,325,3.5,209,4.0,136,3.0,250,4.0,215,2.0,106,3.5,300,3.0
1425,56,298,2.0,325,3.5,42,4.0,406,4.0,413,2.0,197,3.0,388,4.0
1425,52,298,3.5,325,4.0,42,3.5,406,4.0,413,2.5,197,3.0,388,4.0
1425,54,298,2.5,325,3.5,42,3.0,406,4.0,413,2.5,197,2.0,388,2.0
1425,62,298,3.0,325,4.0,42,4.0,406,4.0,413,2.0,197,2.5,388,1.0
1425,53,298,3.0,325,3.0,42,2.0,406,4.0,413,1.5,197,2.0,388,0.5
1426,13,135,4.0,413,2.5,332,3.0,37,3.0,14,3.5,101,2.0,79,1.0
1426,62,135,4.0,413,2.0,332,2.5,37,4.0,14,3.5,101,3.0,79,3.5
1426,57,135,4.0,413,4.0,332,2.5,37,3.5,14,4.0,101,3.0,79,1.5
1426,54,135,3.0,413,2.5,332,1.5,37,3.5,14,2.5,101,2.5,79,2.0
1426,52,135,2.5,413,2.5,332,3.0,37,3.0,14,4.0,101,3.5,79,1.5
1427,52,247,4.0,410,4.0,136,4.0,90,4.0,119,4.0,38,4.0,404,3.5
1427,53,247,4.0,410,3.5,136,4.0,90,4.0,119,3.0,38,2.0,404,4.0
1427,60,247,3.5,410,3.5,136,3.5,90,3.5,119,3.0,38,2.0,404,3.5
1427,62,247,4.0,410,4.0,136,4.0,90,4.0,119,3.5,38,3.0,404,3.5
1427,13,247,4.0,410,3.0,136,3.0,90,1.5,119,3.5,38,2.0,404,3.5
1428,53,31,3.0,159,4.0,20,4.0,292,2.5,395,2.0,247,4.0,413,1.5
1428,59,31,4.0,159,4.0,20,4.0,292,4.0,395,3.5,247,4.0,413,2.0
1428,60,31,3.5,159,4.0,20,3.5,292,3.0,395,3.0,247,3.5,413,3.5
1428,56,31,3.0,159,4.0,20,4.0,292,2.5,395,3.0,247,4.0,413,2.0
1428,13,31,3.5,159,2.5,20,4.0,292,2.5,395,3.5,247,4.0,413,2.5
1429,56,157,2.5,100,1.5,196,2.5,2,4.0,319,4.0,68,3.5,48,4.0
1429,57,157,2.0,100,1.5,196,3.0,2,2.0,319,1.0,68,1.5,48,2.5
1429,61,157,2.5,100,2.5,196,1.5,2,3.5,319,3.5,68,4.0,48,2.5
1429,60,157,1.5,100,2.5,196,4.0,2,3.0,319,3.0,68,2.5,48,3.0
1429,58,157,3.5,100,3.5,196,3.0,2,3.5,319,2.5,68,2.5,48,4.0
1430,59,275,3.0,224,2.0,300,4.0,196,4.0,298,2.0,315,4.0,68,3.0
1430,61,275,4.0,224,3.5,300,1.5,196,1.5,298,2.0,315,0.5,68,4.0
1430,57,275,2.5,224,2.5,300,1.5,196,3.0,298,4.0,315,4.0,68,1.5
1430,53,275,2.0,224,4.0,300,3.0,196,4.0,298,3.0,315,4.0,68,0.5
1430,56,275,3.0,224,3.0,300,4.0,196,2.5,298,2.0,315,4.0,68,3.5
1431,59,300,4.0,395,3.5,267,4.0,275,3.0,412,0.5,292,4.0,215,2.0
1431,58,300,4.0,395,3.5,267,4.0,275,3.5,412,3.0,292,4.0,215,3.5
1431,61,300,1.5,395,2.5,267,4.0,275,4.0,412,2.5,292,2.5,215,2.5
1431,63,300,3.0,395,2.5,267,4.0,275,3.5,412,2.0,292,2.5,215,2.5
1431,13,300,3.0,395,3.5,267,4.0,275,3.0,412,3.5,292,2.5,215,2.0
1432,55,100,4.0,157,1.5,37,4.0,281,4.0,247,4.0,142,2.5,215,2.0
1432,58,100,3.5,157,3.5,37,3.0,281,3.5,247,0.5,142,3.5,215,3.5
1432,59,100,2.0,157,2.0,37,3.5,281,4.0,247,4.0,142,4.0,215,2.0
1432,61,100,2.5,157,2.5,37,3.5,281,2.0,247,4.0,142,4.0,215,2.5
1432,57,100,1.5,157,2.0,37,3.5,281,1.5,247,4.0,142,1.0,215,2.0
1433,52,136,4.0,157,3.5,404,3.5,247,4.0,281,4.0,292,4.0,300,1.0
1433,57,136,2.0,157,2.0,404,2.5,247,4.0,281,1.5,292,4.0,300,1.5
1433,59,136,4.0,157,2.0,404,3.5,247,4.0,281,4.0,292,4.0,300,4.0
1433,60,136,3.5,157,1.5,404,3.5,247,3.5,281,4.0,292,3.0,300,4.0
1433,61,136,2.5,157,2.5,404,2.0,247,4.0,281,2.0,292,2.5,300,1.5
1434,54,355,2.5,367,4.0,166,1.5,292,3.0,406,4.0,2,3.5,42,3.0
1434,13,355,2.5,367,3.5,166,3.0,292,2.5,406,4.0,2,2.0,42,3.0
1434,59,355,4.0,367,4.0,166,2.0,292,4.0,406,4.0,2,3.0,42,3.5
1434,63,355,2.5,367,2.5,166,2.0,292,2.5,406,2.0,2,2.0,42,2.0
1434,56,355,3.5,367,3.0,166,1.5,292,2.5,406,4.0,2,4.0,42,4.0
1435,58,412,3.0,406,4.0,142,3.5,410,3.5,167,3.5,325,3.5,42,4.0
1435,55,412,3.5,406,3.5,142,2.5,410,4.0,167,2.0,325,4.0,42,3.5
1435,52,412,2.0,406,4.0,142,1.0,410,4.0,167,3.5,325,4.0,42,3.5
1435,56,412,3.5,406,4.0,142,4.0,410,3.5,167,3.0,325,3.5,42,4.0
1435,61,412,2.5,406,2.5,142,4.0,410,3.5,167,2.5,325,3.5,42,1.5
1436,55,196,3.5,124,4.0,157,1.5,101,3.0,224,3.5,119,3.5,225,3.0
1436,54,196,3.0,124,3.5,157,2.0,101,2.5,224,3.0,119,3.5,225,2.0
1436,59,196,4.0,124,4.0,157,2.0,101,1.5,224,2.0,119,3.5,225,3.0
1436,13,196,2.0,124,3.5,157,3.0,101,2.0,224,3.0,119,3.5,225,3.0
1436,60,196,4.0,124,2.5,157,1.5,101,2.0,224,1.0,119,3.0,225,2.5
1437,13,167,3.0,48,3.5,90,1.5,367,3.5,289,3.0,14,3.5,53,4.0
1437,59,167,1.5,48,4.0,90,4.0,367,4.0,289,3.0,14,4.0,53,4.0
1437,63,167,2.5,48,3.0,90,2.5,367,2.5,289,3.0,14,3.0,53,2.0
1437,58,167,3.5,48,4.0,90,1.0,367,4.0,289,4.0,14,4.0,53,4.0
1437,57,167,2.5,48,2.5,90,3.0,367,2.5,289,2.5,14,4.0,53,3.5
1438,63,31,3.0,144,1.5,127,1.5,259,2.0,18,2.0,247,4.0,167,2.5
1438,60,31,3.5,144,3.0,127,3.5,259,3.0,18,3.0,247,3.5,167,2.5
1438,62,31,4.0,144,4.0,127,1.0,259,4.0,18,3.5,247,4.0,167,3.0
1438,57,31,2.5,144,2.5,127,3.5,259,1.0,18,4.0,247,4.0,167,2.5
1438,56,31,3.0,144,4.0,127,2.0,259,2.0,18,3.5,247,4.0,167,3.0
1439,54,215,1.5,198,3.5,406,4.0,54,4.0,106,3.0,37,3.5,68,2.5
1439,57,215,2.0,198,3.5,406,2.0,54,4.0,106,3.0,37,3.5,68,1.5
1439,58,215,3.5,198,4.0,406,4.0,54,4.0,106,3.0,37,3.0,68,2.5
1439,60,215,1.5,198,4.0,406,3.0,54,4.0,106,2.5,37,3.0,68,2.5
1439,63,215,2.5,198,4.0,406,2.0,54,4.0,106,3.5,37,2.5,68,1.0
1440,53,267,4.0,100,2.5,53,2.5,198,3.5,106,3.0,167,3.5,18,2.0
1440,13,267,4.0,100,2.0,53,4.0,198,4.0,106,3.5,167,3.0,18,2.5
1440,52,267,4.0,100,3.0,53,3.5,198,3.5,106,3.0,167,3.5,18,4.0
1440,54,267,4.0,100,2.5,53,4.0,198,3.5,106,3.0,167,1.5,18,3.5
1440,63,267,4.0,100,3.0,53,2.0,198,4.0,106,3.5,167,2.5,18,2.0
1441,58,42,4.0,49,1.5,14,4.0,404,3.5,325,3.5,289,4.0,254,2.5
1441,55,42,3.5,49,3.0,14,4.0,404,3.0,325,4.0,289,3.5,254,3.0
1441,62,42,4.0,49,3.0,14,3.5,404,3.5,325,4.0,289,3.0,254,2.5
1441,59,42,3.5,49,1.5,14,4.0,404,3.5,325,3.0,289,3.0,254,2.5
