group,item,user-1,rating-1,user-2,rating-2
2927,112,75,3.0,330,3.0
2927,151,75,4.0,330,3.5
2927,143,75,3.0,330,3.5
2928,106,75,3.5,228,2.5
2928,125,75,3.5,228,3.5
2928,52,75,1.0,228,3.5
2928,134,75,3.5,228,4.0
2928,158,75,4.0,228,2.5
2929,122,75,2.5,330,3.0
2929,56,75,3.5,330,3.0
2929,121,75,3.0,330,2.5
2929,128,75,3.0,330,3.5
2929,146,75,2.5,330,2.5
2930,129,330,1.0,75,0.5
2930,112,330,3.0,75,3.0
2930,151,330,3.5,75,4.0
2930,157,330,2.0,75,2.5
2930,146,330,2.5,75,2.5
2931,90,330,2.5,75,2.0
2931,127,330,3.0,75,2.5
2931,121,330,2.5,75,3.0
2931,151,330,3.5,75,4.0
2931,112,330,3.0,75,3.0
2932,120,331,4.0,75,2.5
2932,128,331,4.0,75,3.0
2932,156,331,3.5,75,2.5
2932,108,331,4.0,75,2.5
2932,118,331,4.0,75,4.0
2933,112,75,3.0,103,1.5
2933,117,75,2.5,103,2.5
2933,106,75,3.5,103,2.0
2933,134,75,3.5,103,3.0
2933,108,75,2.5,103,3.5
2934,13,388,2.5,281,4.0
2934,62,388,1.0,281,4.0
2934,61,388,1.0,281,2.0
2934,59,388,1.5,281,4.0
2934,53,388,0.5,281,4.0
2935,123,330,3.5,75,3.5
2935,125,330,2.5,75,3.5
2935,127,330,3.0,75,2.5
2935,56,330,3.0,75,3.5
2935,143,330,3.5,75,3.0
2936,128,75,3.0,330,3.5
2936,120,75,2.5,330,3.5
2936,121,75,3.0,330,2.5
2936,146,75,2.5,330,2.5
2936,112,75,3.0,330,3.0
2937,129,330,1.0,75,0.5
2937,141,330,1.5,75,1.0
2937,158,330,4.0,75,4.0
2937,123,330,3.5,75,3.5
2937,128,330,3.5,75,3.0
2938,58,225,3.5,359,4.0
2938,56,225,3.0,359,4.0
2938,53,225,3.0,359,2.0
2938,55,225,3.0,359,2.5
2938,52,225,4.0,359,2.5
2939,120,331,4.0,75,2.5
2939,128,331,4.0,75,3.0
2939,55,331,4.0,75,3.0
2939,56,331,3.5,75,3.5
2939,118,331,4.0,75,4.0
2940,107,103,3.0,331,4.0
2940,134,103,3.0,331,3.0
2940,53,103,2.5,331,4.0
2940,57,103,4.0,331,4.0
2940,52,103,3.5,331,4.0
2941,161,75,4.0,103,3.0
2941,117,75,2.5,103,2.5
2941,119,75,2.5,103,2.0
2941,55,75,3.0,103,4.0
2941,52,75,1.0,103,3.5
2942,157,330,2.0,75,2.5
2942,146,330,2.5,75,2.5
2942,122,330,3.0,75,2.5
2942,127,330,3.0,75,2.5
2942,90,330,2.5,75,2.0
2943,127,330,3.0,75,2.5
2943,151,330,3.5,75,4.0
2943,141,330,1.5,75,1.0
2943,120,330,3.5,75,2.5
2943,157,330,2.0,75,2.5
2944,122,75,2.5,330,3.0
2944,123,75,3.5,330,3.5
2944,90,75,2.0,330,2.5
2944,157,75,2.5,330,2.0
2944,121,75,3.0,330,2.5
2945,58,129,4.0,98,4.0
2945,55,129,3.5,98,3.0
2945,13,129,1.5,98,4.0
2945,56,129,2.0,98,4.0
2945,57,129,3.0,98,3.0
2946,121,330,2.5,75,3.0
2946,146,330,2.5,75,2.5
2946,128,330,3.5,75,3.0
2946,157,330,2.0,75,2.5
2946,122,330,3.0,75,2.5
2947,151,330,3.5,75,4.0
2947,129,330,1.0,75,0.5
2947,56,330,3.0,75,3.5
2947,125,330,2.5,75,3.5
2947,112,330,3.0,75,3.0
2948,121,75,3.0,330,2.5
2948,120,75,2.5,330,3.5
2948,127,75,2.5,330,3.0
2948,125,75,3.5,330,2.5
2948,56,75,3.5,330,3.0
2949,141,330,1.5,75,1.0
2949,158,330,4.0,75,4.0
2949,127,330,3.0,75,2.5
2949,125,330,2.5,75,3.5
2949,56,330,3.0,75,3.5
2950,151,75,4.0,330,3.5
2950,56,75,3.5,330,3.0
2950,157,75,2.5,330,2.0
2950,127,75,2.5,330,3.0
2950,121,75,3.0,330,2.5
2951,134,75,3.5,103,3.0
2951,112,75,3.0,103,1.5
2951,119,75,2.5,103,2.0
2951,52,75,1.0,103,3.5
2951,108,75,2.5,103,3.5
2952,125,75,3.5,330,2.5
2952,127,75,2.5,330,3.0
2952,143,75,3.0,330,3.5
2952,137,75,3.0,330,4.0
2952,112,75,3.0,330,3.0
2953,122,75,2.5,330,3.0
2953,146,75,2.5,330,2.5
2953,90,75,2.0,330,2.5
2953,129,75,0.5,330,1.0
2953,143,75,3.0,330,3.5
2954,151,75,4.0,330,3.5
2954,128,75,3.0,330,3.5
2954,123,75,3.5,330,3.5
2954,146,75,2.5,330,2.5
2954,141,75,1.0,330,1.5
2955,56,75,3.5,330,3.0
2955,121,75,3.0,330,2.5
2955,143,75,3.0,330,3.5
2955,122,75,2.5,330,3.0
2955,119,75,2.5,330,2.0
2956,158,330,4.0,75,4.0
2956,129,330,1.0,75,0.5
2956,127,330,3.0,75,2.5
2956,123,330,3.5,75,3.5
2956,112,330,3.0,75,3.0
2957,141,75,1.0,330,1.5
2957,137,75,3.0,330,4.0
2957,127,75,2.5,330,3.0
2957,121,75,3.0,330,2.5
2957,146,75,2.5,330,2.5
2958,120,331,4.0,75,2.5
2958,134,331,3.0,75,3.5
2958,56,331,3.5,75,3.5
2958,118,331,4.0,75,4.0
2958,128,331,4.0,75,3.0
2959,158,75,4.0,330,4.0
2959,90,75,2.0,330,2.5
2959,125,75,3.5,330,2.5
2959,121,75,3.0,330,2.5
2959,157,75,2.5,330,2.0
2960,120,75,2.5,330,3.5
2960,127,75,2.5,330,3.0
2960,119,75,2.5,330,2.0
2960,128,75,3.0,330,3.5
2960,129,75,0.5,330,1.0
2961,52,98,4.0,103,3.5
2961,57,98,3.0,103,4.0
2961,161,98,4.0,103,3.0
2961,56,98,4.0,103,1.0
2961,53,98,4.0,103,2.5
2962,55,226,3.5,103,4.0
2962,52,226,4.0,103,3.5
2962,191,226,3.0,103,4.0
2962,59,226,3.5,103,3.5
2962,57,226,3.5,103,4.0
2963,97,75,3.5,103,3.5
2963,107,75,4.0,103,3.0
2963,106,75,3.5,103,2.0
2963,117,75,2.5,103,2.5
2963,52,75,1.0,103,3.5
2964,56,75,3.5,330,3.0
2964,157,75,2.5,330,2.0
2964,119,75,2.5,330,2.0
2964,120,75,2.5,330,3.5
2964,127,75,2.5,330,3.0
2965,112,103,1.5,75,3.0
2965,97,103,3.5,75,3.5
2965,119,103,2.0,75,2.5
2965,158,103,3.0,75,4.0
2965,90,103,0.5,75,2.0
2966,83,75,2.0,103,3.0
2966,119,75,2.5,103,2.0
2966,55,75,3.0,103,4.0
2966,52,75,1.0,103,3.5
2966,117,75,2.5,103,2.5
2967,157,330,2.0,75,2.5
2967,56,330,3.0,75,3.5
2967,122,330,3.0,75,2.5
2967,125,330,2.5,75,3.5
2967,143,330,3.5,75,3.0
2968,120,330,3.5,75,2.5
2968,157,330,2.0,75,2.5
2968,56,330,3.0,75,3.5
2968,143,330,3.5,75,3.0
2968,121,330,2.5,75,3.0
2969,52,75,1.0,103,3.5
2969,90,75,2.0,103,0.5
2969,112,75,3.0,103,1.5
2969,134,75,3.5,103,3.0
2969,83,75,2.0,103,3.0
2970,90,75,2.0,330,2.5
2970,120,75,2.5,330,3.5
2970,122,75,2.5,330,3.0
2970,123,75,3.5,330,3.5
2970,125,75,3.5,330,2.5
2971,56,75,3.5,103,1.0
2971,112,75,3.0,103,1.5
2971,90,75,2.0,103,0.5
2971,55,75,3.0,103,4.0
2971,161,75,4.0,103,3.0
2972,121,75,3.0,330,2.5
2972,137,75,3.0,330,4.0
2972,157,75,2.5,330,2.0
2972,56,75,3.5,330,3.0
2972,151,75,4.0,330,3.5
2973,146,330,2.5,75,2.5
2973,137,330,4.0,75,3.0
2973,158,330,4.0,75,4.0
2973,141,330,1.5,75,1.0
2973,112,330,3.0,75,3.0
2974,121,330,2.5,75,3.0
2974,146,330,2.5,75,2.5
2974,120,330,3.5,75,2.5
2974,129,330,1.0,75,0.5
2974,56,330,3.0,75,3.5
2975,143,75,3.0,330,3.5
2975,56,75,3.5,330,3.0
2975,125,75,3.5,330,2.5
2975,146,75,2.5,330,2.5
2975,122,75,2.5,330,3.0
2976,119,330,2.0,75,2.5
2976,90,330,2.5,75,2.0
2976,128,330,3.5,75,3.0
2976,143,330,3.5,75,3.0
2976,157,330,2.0,75,2.5
2977,129,330,1.0,75,0.5
2977,146,330,2.5,75,2.5
2977,121,330,2.5,75,3.0
2977,56,330,3.0,75,3.5
2977,141,330,1.5,75,1.0
2978,143,330,3.5,75,3.0
2978,122,330,3.0,75,2.5
2978,123,330,3.5,75,3.5
2978,125,330,2.5,75,3.5
2978,120,330,3.5,75,2.5
2979,90,330,2.5,75,2.0
2979,129,330,1.0,75,0.5
2979,121,330,2.5,75,3.0
2979,141,330,1.5,75,1.0
2979,158,330,4.0,75,4.0
2980,156,75,2.5,331,3.5
2980,134,75,3.5,331,3.0
2980,118,75,4.0,331,4.0
2980,128,75,3.0,331,4.0
2980,108,75,2.5,331,4.0
2981,123,75,3.5,228,3.0
2981,112,75,3.0,228,3.0
2981,55,75,3.0,228,3.5
2981,52,75,1.0,228,3.5
2981,60,75,4.0,228,0.5
2982,119,103,2.0,75,2.5
2982,117,103,2.5,75,2.5
2982,107,103,3.0,75,4.0
2982,90,103,0.5,75,2.0
2982,144,103,3.5,75,3.0
2983,69,103,2.5,331,2.5
2983,57,103,4.0,331,4.0
2983,54,103,2.0,331,3.5
2983,55,103,4.0,331,4.0
2983,56,103,1.0,331,3.5
2984,151,75,4.0,330,3.5
2984,143,75,3.0,330,3.5
2984,121,75,3.0,330,2.5
2984,123,75,3.5,330,3.5
2984,129,75,0.5,330,1.0
2985,144,103,3.5,75,3.0
2985,107,103,3.0,75,4.0
2985,106,103,2.0,75,3.5
2985,52,103,3.5,75,1.0
2985,55,103,4.0,75,3.0
2986,52,410,4.0,167,3.5
2986,61,410,3.5,167,2.5
2986,62,410,4.0,167,3.0
2986,13,410,3.0,167,3.0
2986,63,410,3.5,167,2.5
2987,56,330,3.0,75,3.5
2987,120,330,3.5,75,2.5
2987,143,330,3.5,75,3.0
2987,122,330,3.0,75,2.5
2987,123,330,3.5,75,3.5
2988,108,75,2.5,103,3.5
2988,112,75,3.0,103,1.5
2988,158,75,4.0,103,3.0
2988,144,75,3.0,103,3.5
2988,117,75,2.5,103,2.5
2989,108,75,2.5,103,3.5
2989,55,75,3.0,103,4.0
2989,134,75,3.5,103,3.0
2989,112,75,3.0,103,1.5
2989,52,75,1.0,103,3.5
2990,125,228,3.5,75,3.5
2990,106,228,2.5,75,3.5
2990,55,228,3.5,75,3.0
2990,52,228,3.5,75,1.0
2990,123,228,3.0,75,3.5
2991,141,75,1.0,330,1.5
2991,121,75,3.0,330,2.5
2991,125,75,3.5,330,2.5
2991,90,75,2.0,330,2.5
2991,128,75,3.0,330,3.5
2992,106,103,2.0,75,3.5
2992,107,103,3.0,75,4.0
2992,119,103,2.0,75,2.5
2992,161,103,3.0,75,4.0
2992,90,103,0.5,75,2.0
2993,52,103,3.5,75,1.0
2993,134,103,3.0,75,3.5
2993,107,103,3.0,75,4.0
2993,56,103,1.0,75,3.5
2993,161,103,3.0,75,4.0
2994,83,103,3.0,75,2.0
2994,161,103,3.0,75,4.0
2994,56,103,1.0,75,3.5
2994,55,103,4.0,75,3.0
2994,112,103,1.5,75,3.0
2995,157,330,2.0,75,2.5
2995,56,330,3.0,75,3.5
2995,123,330,3.5,75,3.5
2995,146,330,2.5,75,2.5
2995,122,330,3.0,75,2.5
2996,108,75,2.5,103,3.5
2996,52,75,1.0,103,3.5
2996,106,75,3.5,103,2.0
2996,56,75,3.5,103,1.0
2996,90,75,2.0,103,0.5
2997,125,330,2.5,75,3.5
2997,120,330,3.5,75,2.5
2997,90,330,2.5,75,2.0
2997,122,330,3.0,75,2.5
2997,157,330,2.0,75,2.5
2998,123,330,3.5,75,3.5
2998,151,330,3.5,75,4.0
2998,119,330,2.0,75,2.5
2998,146,330,2.5,75,2.5
2998,141,330,1.5,75,1.0
2999,121,75,3.0,330,2.5
2999,128,75,3.0,330,3.5
2999,137,75,3.0,330,4.0
2999,56,75,3.5,330,3.0
2999,141,75,1.0,330,1.5
3000,119,75,2.5,330,2.0
3000,56,75,3.5,330,3.0
3000,123,75,3.5,330,3.5
3000,120,75,2.5,330,3.5
3000,157,75,2.5,330,2.0
3001,56,75,3.5,103,1.0
3001,55,75,3.0,103,4.0
3001,52,75,1.0,103,3.5
3001,161,75,4.0,103,3.0
3001,97,75,3.5,103,3.5
3002,52,75,1.0,103,3.5
3002,161,75,4.0,103,3.0
3002,56,75,3.5,103,1.0
3002,158,75,4.0,103,3.0
3002,106,75,3.5,103,2.0
3003,127,75,2.5,330,3.0
3003,158,75,4.0,330,4.0
3003,137,75,3.0,330,4.0
3003,146,75,2.5,330,2.5
3003,141,75,1.0,330,1.5
3004,119,75,2.5,330,2.0
3004,151,75,4.0,330,3.5
3004,122,75,2.5,330,3.0
3004,112,75,3.0,330,3.0
3004,128,75,3.0,330,3.5
3005,129,330,1.0,75,0.5
3005,137,330,4.0,75,3.0
3005,121,330,2.5,75,3.0
3005,158,330,4.0,75,4.0
3005,127,330,3.0,75,2.5
3006,90,330,2.5,75,2.0
3006,112,330,3.0,75,3.0
3006,120,330,3.5,75,2.5
3006,158,330,4.0,75,4.0
3006,121,330,2.5,75,3.0
3007,125,75,3.5,330,2.5
3007,122,75,2.5,330,3.0
3007,146,75,2.5,330,2.5
3007,120,75,2.5,330,3.5
3007,158,75,4.0,330,4.0
3008,146,330,2.5,75,2.5
3008,137,330,4.0,75,3.0
3008,112,330,3.0,75,3.0
3008,151,330,3.5,75,4.0
3008,158,330,4.0,75,4.0
3009,122,75,2.5,330,3.0
3009,137,75,3.0,330,4.0
3009,151,75,4.0,330,3.5
3009,143,75,3.0,330,3.5
3009,90,75,2.0,330,2.5
3010,146,75,2.5,330,2.5
3010,122,75,2.5,330,3.0
3010,125,75,3.5,330,2.5
3010,137,75,3.0,330,4.0
3010,157,75,2.5,330,2.0
3011,108,75,2.5,103,3.5
3011,119,75,2.5,103,2.0
3011,83,75,2.0,103,3.0
3011,144,75,3.0,103,3.5
3011,106,75,3.5,103,2.0
3012,158,75,4.0,330,4.0
3012,123,75,3.5,330,3.5
3012,56,75,3.5,330,3.0
3012,122,75,2.5,330,3.0
3012,137,75,3.0,330,4.0
3013,158,75,4.0,330,4.0
3013,120,75,2.5,330,3.5
3013,90,75,2.0,330,2.5
3013,119,75,2.5,330,2.0
3013,137,75,3.0,330,4.0
3014,125,330,2.5,75,3.5
3014,146,330,2.5,75,2.5
3014,56,330,3.0,75,3.5
3014,122,330,3.0,75,2.5
3014,143,330,3.5,75,3.0
3015,143,75,3.0,330,3.5
3015,123,75,3.5,330,3.5
3015,137,75,3.0,330,4.0
3015,56,75,3.5,330,3.0
3015,151,75,4.0,330,3.5
3016,134,75,3.5,331,3.0
3016,118,75,4.0,331,4.0
3016,56,75,3.5,331,3.5
3016,55,75,3.0,331,4.0
3016,107,75,4.0,331,4.0
3017,119,330,2.0,75,2.5
3017,125,330,2.5,75,3.5
3017,128,330,3.5,75,3.0
3017,151,330,3.5,75,4.0
3017,143,330,3.5,75,3.0
3018,119,75,2.5,330,2.0
3018,123,75,3.5,330,3.5
3018,120,75,2.5,330,3.5
3018,90,75,2.0,330,2.5
3018,158,75,4.0,330,4.0
3019,134,75,3.5,103,3.0
3019,161,75,4.0,103,3.0
3019,112,75,3.0,103,1.5
3019,90,75,2.0,103,0.5
3019,117,75,2.5,103,2.5
3020,120,75,2.5,330,3.5
3020,129,75,0.5,330,1.0
3020,158,75,4.0,330,4.0
3020,123,75,3.5,330,3.5
3020,125,75,3.5,330,2.5
3021,120,75,2.5,330,3.5
3021,146,75,2.5,330,2.5
3021,125,75,3.5,330,2.5
3021,123,75,3.5,330,3.5
3021,127,75,2.5,330,3.0
3022,120,75,2.5,331,4.0
3022,107,75,4.0,331,4.0
3022,55,75,3.0,331,4.0
3022,156,75,2.5,331,3.5
3022,134,75,3.5,331,3.0
3023,122,75,2.5,330,3.0
3023,157,75,2.5,330,2.0
3023,125,75,3.5,330,2.5
3023,56,75,3.5,330,3.0
3023,127,75,2.5,330,3.0
3024,158,75,4.0,330,4.0
3024,141,75,1.0,330,1.5
3024,157,75,2.5,330,2.0
3024,128,75,3.0,330,3.5
3024,112,75,3.0,330,3.0
3025,119,103,2.0,75,2.5
3025,56,103,1.0,75,3.5
3025,106,103,2.0,75,3.5
3025,134,103,3.0,75,3.5
3025,83,103,3.0,75,2.0
3026,120,330,3.5,75,2.5
3026,143,330,3.5,75,3.0
3026,157,330,2.0,75,2.5
3026,137,330,4.0,75,3.0
3026,121,330,2.5,75,3.0
3027,112,75,3.0,103,1.5
3027,158,75,4.0,103,3.0
3027,119,75,2.5,103,2.0
3027,90,75,2.0,103,0.5
3027,107,75,4.0,103,3.0
3028,123,75,3.5,330,3.5
3028,137,75,3.0,330,4.0
3028,119,75,2.5,330,2.0
3028,151,75,4.0,330,3.5
3028,128,75,3.0,330,3.5
3029,129,75,0.5,330,1.0
3029,157,75,2.5,330,2.0
3029,119,75,2.5,330,2.0
3029,151,75,4.0,330,3.5
3029,121,75,3.0,330,2.5
3030,137,330,4.0,75,3.0
3030,151,330,3.5,75,4.0
3030,112,330,3.0,75,3.0
3030,127,330,3.0,75,2.5
3030,119,330,2.0,75,2.5
3031,106,75,3.5,103,2.0
3031,134,75,3.5,103,3.0
3031,97,75,3.5,103,3.5
3031,90,75,2.0,103,0.5
3031,55,75,3.0,103,4.0
3032,127,330,3.0,75,2.5
3032,128,330,3.5,75,3.0
3032,137,330,4.0,75,3.0
3032,119,330,2.0,75,2.5
3032,112,330,3.0,75,3.0
3033,121,330,2.5,75,3.0
3033,128,330,3.5,75,3.0
3033,157,330,2.0,75,2.5
3033,119,330,2.0,75,2.5
3033,123,330,3.5,75,3.5
3034,90,103,0.5,75,2.0
3034,106,103,2.0,75,3.5
3034,134,103,3.0,75,3.5
3034,52,103,3.5,75,1.0
3034,83,103,3.0,75,2.0
3035,125,75,3.5,228,3.5
3035,55,75,3.0,228,3.5
3035,60,75,4.0,228,0.5
3035,158,75,4.0,228,2.5
3035,139,75,3.0,228,2.0
3036,123,330,3.5,75,3.5
3036,158,330,4.0,75,4.0
3036,90,330,2.5,75,2.0
3036,146,330,2.5,75,2.5
3036,112,330,3.0,75,3.0
3037,128,75,3.0,330,3.5
3037,127,75,2.5,330,3.0
3037,121,75,3.0,330,2.5
3037,158,75,4.0,330,4.0
3037,146,75,2.5,330,2.5
3038,158,330,4.0,75,4.0
3038,56,330,3.0,75,3.5
3038,112,330,3.0,75,3.0
3038,151,330,3.5,75,4.0
3038,141,330,1.5,75,1.0
3039,143,75,3.0,330,3.5
3039,141,75,1.0,330,1.5
3039,157,75,2.5,330,2.0
3039,112,75,3.0,330,3.0
3039,123,75,3.5,330,3.5
3040,127,330,3.0,75,2.5
3040,112,330,3.0,75,3.0
3040,123,330,3.5,75,3.5
3040,121,330,2.5,75,3.0
3040,129,330,1.0,75,0.5
3041,127,75,2.5,330,3.0
3041,151,75,4.0,330,3.5
3041,121,75,3.0,330,2.5
3041,120,75,2.5,330,3.5
3041,141,75,1.0,330,1.5
3042,90,103,0.5,75,2.0
3042,161,103,3.0,75,4.0
3042,112,103,1.5,75,3.0
3042,106,103,2.0,75,3.5
3042,107,103,3.0,75,4.0
3043,127,75,2.5,330,3.0
3043,122,75,2.5,330,3.0
3043,137,75,3.0,330,4.0
3043,151,75,4.0,330,3.5
3043,121,75,3.0,330,2.5
3044,108,103,3.5,75,2.5
3044,83,103,3.0,75,2.0
3044,119,103,2.0,75,2.5
3044,112,103,1.5,75,3.0
3044,158,103,3.0,75,4.0
3045,112,228,3.0,75,3.0
3045,123,228,3.0,75,3.5
3045,134,228,4.0,75,3.5
3045,150,228,2.5,75,3.0
3045,106,228,2.5,75,3.5
3046,58,331,4.0,103,2.0
3046,54,331,3.5,103,2.0
3046,53,331,4.0,103,2.5
3046,107,331,4.0,103,3.0
3046,57,331,4.0,103,4.0
3047,90,330,2.5,75,2.0
3047,125,330,2.5,75,3.5
3047,137,330,4.0,75,3.0
3047,120,330,3.5,75,2.5
3047,128,330,3.5,75,3.0
3048,53,129,2.0,68,0.5
3048,56,129,2.0,68,3.5
3048,62,129,4.0,68,2.0
3048,59,129,4.0,68,3.0
3048,13,129,1.5,68,2.5
3049,127,330,3.0,75,2.5
3049,90,330,2.5,75,2.0
3049,121,330,2.5,75,3.0
3049,158,330,4.0,75,4.0
3049,56,330,3.0,75,3.5
3050,156,331,3.5,75,2.5
3050,52,331,4.0,75,1.0
3050,71,331,3.5,75,4.0
3050,55,331,4.0,75,3.0
3050,108,331,4.0,75,2.5
3051,107,103,3.0,75,4.0
3051,144,103,3.5,75,3.0
3051,112,103,1.5,75,3.0
3051,119,103,2.0,75,2.5
3051,90,103,0.5,75,2.0
3052,137,330,4.0,75,3.0
3052,141,330,1.5,75,1.0
3052,125,330,2.5,75,3.5
3052,56,330,3.0,75,3.5
3052,158,330,4.0,75,4.0
3053,55,75,3.0,103,4.0
3053,144,75,3.0,103,3.5
3053,108,75,2.5,103,3.5
3053,134,75,3.5,103,3.0
3053,106,75,3.5,103,2.0
3054,158,330,4.0,75,4.0
3054,143,330,3.5,75,3.0
3054,90,330,2.5,75,2.0
3054,112,330,3.0,75,3.0
3054,127,330,3.0,75,2.5
3055,151,75,4.0,330,3.5
3055,128,75,3.0,330,3.5
3055,121,75,3.0,330,2.5
3055,119,75,2.5,330,2.0
3055,122,75,2.5,330,3.0
3056,161,75,4.0,103,3.0
3056,108,75,2.5,103,3.5
3056,56,75,3.5,103,1.0
3056,134,75,3.5,103,3.0
3056,117,75,2.5,103,2.5
3057,129,330,1.0,75,0.5
3057,56,330,3.0,75,3.5
3057,123,330,3.5,75,3.5
3057,119,330,2.0,75,2.5
3057,112,330,3.0,75,3.0
3058,107,75,4.0,103,3.0
3058,83,75,2.0,103,3.0
3058,158,75,4.0,103,3.0
3058,108,75,2.5,103,3.5
3058,52,75,1.0,103,3.5
3059,129,75,0.5,330,1.0
3059,158,75,4.0,330,4.0
3059,112,75,3.0,330,3.0
3059,137,75,3.0,330,4.0
3059,90,75,2.0,330,2.5
3060,56,330,3.0,75,3.5
3060,127,330,3.0,75,2.5
3060,90,330,2.5,75,2.0
3060,141,330,1.5,75,1.0
3060,125,330,2.5,75,3.5
3061,90,75,2.0,330,2.5
3061,123,75,3.5,330,3.5
3061,112,75,3.0,330,3.0
3061,122,75,2.5,330,3.0
3061,137,75,3.0,330,4.0
3062,119,330,2.0,75,2.5
3062,56,330,3.0,75,3.5
3062,157,330,2.0,75,2.5
3062,129,330,1.0,75,0.5
3062,141,330,1.5,75,1.0
3063,117,103,2.5,75,2.5
3063,107,103,3.0,75,4.0
3063,144,103,3.5,75,3.0
3063,56,103,1.0,75,3.5
3063,55,103,4.0,75,3.0
3064,90,330,2.5,75,2.0
3064,119,330,2.0,75,2.5
3064,120,330,3.5,75,2.5
3064,123,330,3.5,75,3.5
3064,128,330,3.5,75,3.0
3065,56,24,4.0,410,3.5
3065,63,24,2.0,410,3.5
3065,60,24,3.0,410,3.5
3065,57,24,1.5,410,3.0
3065,59,24,4.0,410,3.5
3066,112,103,1.5,75,3.0
3066,107,103,3.0,75,4.0
3066,117,103,2.5,75,2.5
3066,158,103,3.0,75,4.0
3066,52,103,3.5,75,1.0
3067,106,103,2.0,75,3.5
3067,97,103,3.5,75,3.5
3067,161,103,3.0,75,4.0
3067,117,103,2.5,75,2.5
3067,90,103,0.5,75,2.0
3068,57,9,1.0,117,3.0
3068,59,9,3.5,117,3.0
3068,63,9,0.5,117,2.5
3068,56,9,4.0,117,2.5
3068,62,9,3.0,117,3.5
3069,127,330,3.0,75,2.5
3069,137,330,4.0,75,3.0
3069,129,330,1.0,75,0.5
3069,151,330,3.5,75,4.0
3069,158,330,4.0,75,4.0
3070,143,75,3.0,330,3.5
3070,112,75,3.0,330,3.0
3070,151,75,4.0,330,3.5
3070,137,75,3.0,330,4.0
3070,56,75,3.5,330,3.0
3071,56,75,3.5,330,3.0
3071,143,75,3.0,330,3.5
3071,146,75,2.5,330,2.5
3071,137,75,3.0,330,4.0
3071,158,75,4.0,330,4.0
3072,90,330,2.5,75,2.0
3072,121,330,2.5,75,3.0
3072,158,330,4.0,75,4.0
3072,123,330,3.5,75,3.5
3072,129,330,1.0,75,0.5
3073,107,103,3.0,75,4.0
3073,52,103,3.5,75,1.0
3073,119,103,2.0,75,2.5
3073,90,103,0.5,75,2.0
3073,161,103,3.0,75,4.0
3074,143,330,3.5,75,3.0
3074,146,330,2.5,75,2.5
3074,90,330,2.5,75,2.0
3074,119,330,2.0,75,2.5
3074,137,330,4.0,75,3.0
3075,122,75,2.5,330,3.0
3075,137,75,3.0,330,4.0
3075,119,75,2.5,330,2.0
3075,121,75,3.0,330,2.5
3075,151,75,4.0,330,3.5
3076,125,75,3.5,330,2.5
3076,112,75,3.0,330,3.0
3076,121,75,3.0,330,2.5
3076,119,75,2.5,330,2.0
3076,90,75,2.0,330,2.5
3077,157,75,2.5,330,2.0
3077,137,75,3.0,330,4.0
3077,123,75,3.5,330,3.5
3077,127,75,2.5,330,3.0
3077,128,75,3.0,330,3.5
3078,125,75,3.5,330,2.5
3078,122,75,2.5,330,3.0
3078,123,75,3.5,330,3.5
3078,146,75,2.5,330,2.5
3078,119,75,2.5,330,2.0
3079,55,75,3.0,228,3.5
3079,60,75,4.0,228,0.5
3079,125,75,3.5,228,3.5
3079,112,75,3.0,228,3.0
3079,150,75,3.0,228,2.5
3080,62,306,3.5,281,4.0
3080,59,306,4.0,281,4.0
3080,58,306,4.0,281,3.5
3080,60,306,3.5,281,4.0
3080,55,306,3.5,281,4.0
3081,158,75,4.0,103,3.0
3081,107,75,4.0,103,3.0
3081,55,75,3.0,103,4.0
3081,106,75,3.5,103,2.0
3081,134,75,3.5,103,3.0
3082,123,75,3.5,330,3.5
3082,157,75,2.5,330,2.0
3082,146,75,2.5,330,2.5
3082,120,75,2.5,330,3.5
3082,127,75,2.5,330,3.0
3083,141,330,1.5,75,1.0
3083,121,330,2.5,75,3.0
3083,146,330,2.5,75,2.5
3083,158,330,4.0,75,4.0
3083,157,330,2.0,75,2.5
3084,128,330,3.5,75,3.0
3084,157,330,2.0,75,2.5
3084,125,330,2.5,75,3.5
3084,158,330,4.0,75,4.0
3084,127,330,3.0,75,2.5
3085,90,75,2.0,330,2.5
3085,56,75,3.5,330,3.0
3085,129,75,0.5,330,1.0
3085,122,75,2.5,330,3.0
3085,151,75,4.0,330,3.5
3086,143,330,3.5,75,3.0
3086,120,330,3.5,75,2.5
3086,158,330,4.0,75,4.0
3086,129,330,1.0,75,0.5
3086,90,330,2.5,75,2.0
3087,119,330,2.0,75,2.5
3087,90,330,2.5,75,2.0
3087,122,330,3.0,75,2.5
3087,158,330,4.0,75,4.0
3087,120,330,3.5,75,2.5
3088,158,330,4.0,75,4.0
3088,141,330,1.5,75,1.0
3088,119,330,2.0,75,2.5
3088,120,330,3.5,75,2.5
3088,123,330,3.5,75,3.5
3089,112,103,1.5,75,3.0
3089,52,103,3.5,75,1.0
3089,83,103,3.0,75,2.0
3089,158,103,3.0,75,4.0
3089,108,103,3.5,75,2.5
3090,137,330,4.0,75,3.0
3090,56,330,3.0,75,3.5
3090,112,330,3.0,75,3.0
3090,143,330,3.5,75,3.0
3090,146,330,2.5,75,2.5
3091,158,75,4.0,330,4.0
3091,146,75,2.5,330,2.5
3091,137,75,3.0,330,4.0
3091,122,75,2.5,330,3.0
