group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6
2040,57,196,3.0,8,4.0,53,3.5,212,3.0,306,3.5,351,4.0
2040,62,196,3.5,8,4.0,53,3.5,212,4.0,306,3.5,351,4.0
2040,52,196,4.0,8,3.5,53,3.5,212,3.0,306,4.0,351,3.0
2040,54,196,3.0,8,4.0,53,4.0,212,4.0,306,3.5,351,3.0
2041,62,60,4.0,315,4.0,412,2.5,2,3.0,328,3.5,300,4.0
2041,13,60,3.0,315,1.0,412,3.5,2,2.0,328,4.0,300,3.0
2041,53,60,3.5,315,4.0,412,1.5,2,3.0,328,3.0,300,3.0
2041,63,60,4.0,315,4.0,412,2.0,2,2.0,328,3.5,300,3.0
2041,60,60,4.0,315,4.0,412,2.5,2,3.0,328,2.5,300,4.0
2042,59,119,3.5,215,2.0,20,4.0,79,2.0,100,2.0,9,3.5
2042,56,119,4.0,215,3.5,20,4.0,79,3.5,100,1.5,9,4.0
2042,62,119,3.5,215,2.5,20,3.0,79,3.5,100,3.5,9,3.0
2042,54,119,3.5,215,1.5,20,4.0,79,2.0,100,2.5,9,1.0
2042,13,119,3.5,215,2.0,20,4.0,79,1.0,100,2.0,9,1.0
2043,61,289,1.5,14,3.5,60,3.5,90,0.5,412,2.5,215,2.5
2043,54,289,2.5,14,2.5,60,3.0,90,2.0,412,3.5,215,1.5
2043,59,289,3.0,14,4.0,60,4.0,90,4.0,412,0.5,215,2.0
2043,53,289,2.0,14,3.0,60,3.5,90,4.0,412,1.5,215,3.0
2043,55,289,3.5,14,4.0,60,4.0,90,4.0,412,3.5,215,2.0
2044,58,136,4.0,79,1.5,31,3.0,14,4.0,209,3.5,247,0.5
2044,53,136,4.0,79,2.0,31,3.0,14,3.0,209,1.5,247,4.0
2044,63,136,3.5,79,1.0,31,3.0,14,3.0,209,3.5,247,4.0
2044,60,136,3.5,79,1.5,31,3.5,14,3.0,209,3.5,247,3.5
2044,57,136,2.0,79,1.5,31,2.5,14,4.0,209,2.5,247,4.0
2045,60,196,4.0,142,1.0,42,3.0,127,3.5,413,3.5,49,2.0
2045,57,196,3.0,142,1.0,42,3.0,127,3.5,413,4.0,49,1.5
2045,54,196,3.0,142,2.5,42,3.0,127,0.5,413,2.5,49,1.5
2045,13,196,2.0,142,1.5,42,3.0,127,2.0,413,2.5,49,1.5
2045,52,196,4.0,142,1.0,42,3.5,127,3.5,413,2.5,49,3.5
2046,54,225,2.0,410,4.0,275,2.0,20,4.0,100,2.5,388,2.0
2046,63,225,3.0,410,3.5,275,3.5,20,4.0,100,3.0,388,4.0
2046,13,225,3.0,410,3.0,275,3.0,20,4.0,100,2.0,388,2.5
2046,52,225,4.0,410,4.0,275,4.0,20,4.0,100,3.0,388,4.0
2046,61,225,3.5,410,3.5,275,4.0,20,3.0,100,2.5,388,1.0
2047,53,90,4.0,410,3.5,166,1.0,412,1.5,292,2.5,216,4.0
2047,55,90,4.0,410,4.0,166,2.5,412,3.5,292,3.0,216,4.0
2047,59,90,4.0,410,3.5,166,2.0,412,0.5,292,4.0,216,4.0
2047,57,90,3.0,410,3.0,166,2.0,412,0.5,292,4.0,216,4.0
2047,54,90,2.0,410,4.0,166,1.5,412,3.5,292,3.0,216,4.0
2048,57,194,3.0,209,2.5,124,1.0,388,0.5,225,3.0,259,1.0
2048,61,194,3.5,209,3.0,124,1.0,388,1.0,225,3.5,259,4.0
2048,62,194,4.0,209,4.0,124,3.0,388,1.0,225,3.0,259,4.0
2048,52,194,2.5,209,2.0,124,3.5,388,4.0,225,4.0,259,3.5
2048,63,194,3.0,209,3.5,124,1.5,388,4.0,225,3.0,259,2.0
2049,56,319,4.0,404,3.5,166,1.5,250,3.0,388,4.0,412,3.5
2049,59,319,4.0,404,3.5,166,2.0,250,4.0,388,1.5,412,0.5
2049,63,319,4.0,404,2.5,166,2.0,250,3.5,388,4.0,412,2.0
2049,61,319,3.5,404,2.0,166,2.0,250,2.5,388,1.0,412,2.5
2049,13,319,4.0,404,3.5,166,3.0,250,4.0,388,2.5,412,3.5
2050,57,413,4.0,198,3.5,404,2.5,136,2.0,325,3.0,9,1.0
2050,61,413,3.0,198,3.5,404,2.0,136,2.5,325,3.5,9,0.5
2050,62,413,2.0,198,4.0,404,3.5,136,4.0,325,4.0,9,3.0
2050,52,413,2.5,198,3.5,404,3.5,136,4.0,325,4.0,9,1.0
2050,56,413,2.0,198,3.0,404,3.5,136,4.0,325,3.5,9,4.0
2051,57,224,2.5,325,3.0,166,2.0,53,3.5,144,2.5,212,3.0
2051,54,224,3.0,325,3.5,166,1.5,53,4.0,144,3.5,212,4.0
2051,60,224,1.0,325,3.5,166,3.0,53,3.0,144,3.0,212,3.5
2051,58,224,0.5,325,3.5,166,0.5,53,4.0,144,3.5,212,4.0
2051,59,224,2.0,325,3.0,166,2.0,53,4.0,144,3.5,212,3.5
2052,61,68,4.0,292,2.5,144,4.0,332,1.5,275,4.0,55,3.0
2052,56,68,3.5,292,2.5,144,4.0,332,3.0,275,3.0,55,3.0
2052,54,68,2.5,292,3.0,144,3.5,332,1.5,275,2.0,55,3.0
2052,55,68,4.0,292,3.0,144,3.0,332,2.0,275,3.5,55,3.5
2052,13,68,2.5,292,2.5,144,3.0,332,3.0,275,3.0,55,3.0
2053,53,165,2.0,219,4.0,198,3.5,106,3.0,367,4.0,415,4.0
2053,13,165,3.5,219,3.5,198,4.0,106,3.5,367,3.5,415,4.0
2053,55,165,4.0,219,4.0,198,4.0,106,4.0,367,3.0,415,2.5
2053,54,165,2.5,219,3.5,198,3.5,106,3.0,367,4.0,415,4.0
2053,52,165,3.0,219,3.0,198,3.5,106,3.0,367,4.0,415,4.0
2054,53,410,3.5,196,4.0,197,2.0,129,2.0,325,3.0,135,4.0
2054,55,410,4.0,196,3.5,197,2.5,129,3.5,325,4.0,135,2.5
2054,13,410,3.0,196,2.0,197,1.0,129,1.5,325,3.5,135,4.0
2054,54,410,4.0,196,3.0,197,2.0,129,2.0,325,3.5,135,3.0
2054,52,410,4.0,196,4.0,197,3.0,129,2.5,325,4.0,135,2.5
2055,61,2,3.5,404,2.0,68,4.0,332,1.5,395,2.5,319,3.5
2055,60,2,3.0,404,3.5,68,2.5,332,2.5,395,3.0,319,3.0
2055,55,2,3.0,404,3.0,68,4.0,332,2.0,395,3.5,319,4.0
2055,58,2,3.5,404,3.5,68,2.5,332,3.0,395,3.5,319,2.5
2055,13,2,2.0,404,3.5,68,2.5,332,3.0,395,3.5,319,4.0
2056,54,141,3.0,54,4.0,413,2.5,136,4.0,267,4.0,8,4.0
2056,60,141,0.5,54,4.0,413,3.5,136,3.5,267,4.0,8,3.5
2056,59,141,3.0,54,4.0,413,2.0,136,4.0,267,4.0,8,4.0
2056,52,141,2.5,54,4.0,413,2.5,136,4.0,267,4.0,8,3.5
2056,58,141,4.0,54,4.0,413,3.5,136,4.0,267,4.0,8,4.0
2057,56,49,3.5,323,3.0,289,2.5,388,4.0,117,2.5,267,4.0
2057,62,49,3.0,323,2.0,289,3.0,388,1.0,117,3.5,267,4.0
2057,53,49,1.0,323,3.5,289,2.0,388,0.5,117,2.5,267,4.0
2057,52,49,3.5,323,4.0,289,0.5,388,4.0,117,3.5,267,4.0
2057,54,49,1.5,323,3.5,289,2.5,388,2.0,117,3.0,267,4.0
2058,60,412,2.5,142,1.0,289,3.5,209,3.5,323,2.0,388,0.5
2058,55,412,3.5,142,2.5,289,3.5,209,4.0,323,4.0,388,2.5
2058,52,412,2.0,142,1.0,289,0.5,209,2.0,323,4.0,388,4.0
2058,61,412,2.5,142,4.0,289,1.5,209,3.0,323,0.5,388,1.0
2058,63,412,2.0,142,0.5,289,3.0,209,3.5,323,3.5,388,4.0
2059,63,129,1.5,8,4.0,315,4.0,98,3.0,166,2.0,42,2.0
2059,60,129,3.0,8,3.5,315,4.0,98,4.0,166,3.0,42,3.0
2059,57,129,3.0,8,4.0,315,4.0,98,3.0,166,2.0,42,3.0
2059,61,129,1.5,8,3.5,315,0.5,98,3.0,166,2.0,42,1.5
2059,62,129,4.0,8,4.0,315,4.0,98,2.5,166,2.5,42,4.0
2060,55,259,2.0,166,2.5,79,2.5,410,4.0,194,4.0,141,3.0
2060,54,259,2.5,166,1.5,79,2.0,410,4.0,194,2.0,141,3.0
2060,13,259,1.0,166,3.0,79,1.0,410,3.0,194,3.0,141,2.0
2060,62,259,4.0,166,2.5,79,3.5,410,4.0,194,4.0,141,3.5
2060,56,259,2.0,166,1.5,79,3.5,410,3.5,194,2.5,141,3.5
2061,59,101,1.5,402,3.5,166,2.0,350,4.0,289,3.0,68,3.0
2061,54,101,2.5,402,4.0,166,1.5,350,3.0,289,2.5,68,2.5
2061,63,101,2.5,402,1.5,166,2.0,350,1.0,289,3.0,68,1.0
2061,60,101,2.0,402,2.0,166,3.0,350,3.5,289,3.5,68,2.5
2061,57,101,3.0,402,2.0,166,2.0,350,2.5,289,2.5,68,1.5
2062,58,157,3.5,281,3.5,351,4.0,42,4.0,250,4.0,197,3.0
2062,62,157,1.0,281,4.0,351,4.0,42,4.0,250,4.0,197,2.5
2062,56,157,2.5,281,4.0,351,3.0,42,4.0,250,3.0,197,3.0
2062,53,157,1.5,281,4.0,351,3.0,42,2.0,250,4.0,197,2.0
2062,52,157,3.5,281,4.0,351,3.0,42,3.5,250,2.5,197,3.0
2063,58,309,2.5,129,4.0,14,4.0,275,3.5,260,0.5,197,3.0
2063,55,309,4.0,129,3.5,14,4.0,275,3.5,260,2.0,197,2.5
2063,54,309,2.5,129,2.0,14,2.5,275,2.0,260,2.5,197,2.0
2063,56,309,3.5,129,2.0,14,3.0,275,3.0,260,1.5,197,3.0
2063,62,309,3.5,129,4.0,14,3.5,275,1.0,260,0.5,197,2.5
2064,59,407,4.0,319,4.0,325,3.0,167,1.5,124,4.0,100,2.0
2064,54,407,4.0,319,4.0,325,3.5,167,1.5,124,3.5,100,2.5
2064,62,407,1.0,319,4.0,325,4.0,167,3.0,124,3.0,100,3.5
2064,53,407,4.0,319,4.0,325,3.0,167,3.5,124,3.5,100,2.5
2064,52,407,4.0,319,0.5,325,4.0,167,3.5,124,3.5,100,3.0
2065,63,54,4.0,323,3.5,119,3.5,124,1.5,332,2.0,166,2.0
2065,55,54,4.0,323,4.0,119,3.5,124,4.0,332,2.0,166,2.5
2065,61,54,4.0,323,0.5,119,3.5,124,1.0,332,1.5,166,2.0
2065,59,54,4.0,323,3.5,119,3.5,124,4.0,332,2.5,166,2.0
2065,13,54,4.0,323,3.5,119,3.5,124,3.5,332,3.0,166,3.0
2066,57,106,3.0,415,4.0,351,4.0,166,2.0,68,1.5,404,2.5
2066,56,106,3.0,415,4.0,351,3.0,166,1.5,68,3.5,404,3.5
2066,54,106,3.0,415,4.0,351,3.0,166,1.5,68,2.5,404,3.0
2066,59,106,4.0,415,4.0,351,4.0,166,2.0,68,3.0,404,3.5
2066,60,106,2.5,415,4.0,351,4.0,166,3.0,68,2.5,404,3.5
2067,63,212,4.0,142,0.5,323,3.5,144,1.5,247,4.0,48,3.0
2067,61,212,3.5,142,4.0,323,0.5,144,4.0,247,4.0,48,2.5
2067,60,212,3.5,142,1.0,323,2.0,144,3.0,247,3.5,48,3.0
2067,52,212,3.0,142,1.0,323,4.0,144,3.5,247,4.0,48,3.0
2067,55,212,3.0,142,2.5,323,4.0,144,3.0,247,4.0,48,3.0
2068,63,406,2.0,259,2.0,53,2.0,351,3.5,100,3.0,323,3.5
2068,61,406,2.5,259,4.0,53,3.5,351,4.0,100,2.5,323,0.5
2068,55,406,3.5,259,2.0,53,4.0,351,4.0,100,4.0,323,4.0
2068,59,406,4.0,259,4.0,53,4.0,351,4.0,100,2.0,323,3.5
2068,62,406,4.0,259,4.0,53,3.5,351,4.0,100,3.5,323,2.0
2069,60,196,4.0,124,2.5,328,2.5,410,3.5,215,1.5,212,3.5
2069,57,196,3.0,124,1.0,328,3.5,410,3.0,215,2.0,212,3.0
2069,56,196,2.5,124,3.5,328,3.5,410,3.5,215,3.5,212,2.0
2069,59,196,4.0,124,4.0,328,1.5,410,3.5,215,2.0,212,3.5
2069,52,196,4.0,124,3.5,328,4.0,410,4.0,215,3.0,212,3.0
2070,57,325,3.0,351,4.0,60,4.0,215,2.0,402,2.0,31,2.5
2070,13,325,3.5,351,4.0,60,3.0,215,2.0,402,1.5,31,3.5
2070,60,325,3.5,351,4.0,60,4.0,215,1.5,402,2.0,31,3.5
2070,59,325,3.0,351,4.0,60,4.0,215,2.0,402,3.5,31,4.0
2070,56,325,3.5,351,3.0,60,4.0,215,3.5,402,3.5,31,3.0
2071,56,300,4.0,144,4.0,119,4.0,250,3.0,350,3.0,197,3.0
2071,61,300,1.5,144,4.0,119,3.5,250,2.5,350,3.5,197,2.5
2071,13,300,3.0,144,3.0,119,3.5,250,4.0,350,3.0,197,1.0
2071,63,300,3.0,144,1.5,119,3.5,250,3.5,350,1.0,197,2.5
2071,59,300,4.0,144,3.5,119,3.5,250,4.0,350,4.0,197,2.0
2072,54,409,2.5,136,4.0,8,4.0,315,3.0,14,2.5,319,4.0
2072,53,409,3.5,136,4.0,8,4.0,315,4.0,14,3.0,319,4.0
2072,56,409,3.5,136,4.0,8,4.0,315,4.0,14,3.0,319,4.0
2072,63,409,2.0,136,3.5,8,4.0,315,4.0,14,3.0,319,4.0
2072,62,409,3.5,136,4.0,8,4.0,315,4.0,14,3.5,319,4.0
2073,58,157,3.5,323,3.5,9,3.5,53,4.0,144,3.5,106,3.0
2073,57,157,2.0,323,3.5,9,1.0,53,3.5,144,2.5,106,3.0
2073,62,157,1.0,323,2.0,9,3.0,53,3.5,144,4.0,106,3.5
2073,61,157,2.5,323,0.5,9,0.5,53,3.5,144,4.0,106,3.0
2073,63,157,2.0,323,3.5,9,0.5,53,2.0,144,1.5,106,3.5
2074,59,364,3.0,54,4.0,410,3.5,166,2.0,397,4.0,413,2.0
2074,61,364,2.5,54,4.0,410,3.5,166,2.0,397,3.0,413,3.0
2074,53,364,2.0,54,4.0,410,3.5,166,1.0,397,4.0,413,1.5
2074,55,364,3.5,54,4.0,410,4.0,166,2.5,397,4.0,413,2.0
2074,54,364,2.5,54,4.0,410,4.0,166,1.5,397,4.0,413,2.5
2075,53,247,4.0,406,4.0,100,2.5,79,2.0,407,4.0,18,2.0
2075,55,247,4.0,406,3.5,100,4.0,79,2.5,407,2.0,18,3.5
2075,13,247,4.0,406,4.0,100,2.0,79,1.0,407,4.0,18,2.5
2075,54,247,4.0,406,4.0,100,2.5,79,2.0,407,4.0,18,3.5
2075,52,247,4.0,406,4.0,100,3.0,79,1.5,407,4.0,18,4.0
2076,62,152,3.0,325,4.0,103,3.0,79,3.5,55,4.0,136,4.0
2076,58,152,3.0,325,3.5,103,2.0,79,1.5,55,3.5,136,4.0
2076,55,152,4.0,325,4.0,103,4.0,79,2.5,55,3.5,136,4.0
2076,52,152,3.5,325,4.0,103,3.5,79,1.5,55,3.0,136,4.0
2076,57,152,3.0,325,3.0,103,4.0,79,1.5,55,4.0,136,2.0
2077,53,117,2.5,413,1.5,48,3.5,315,4.0,225,3.0,300,3.0
2077,52,117,3.5,413,2.5,48,3.0,315,4.0,225,4.0,300,1.0
2077,61,117,1.0,413,3.0,48,2.5,315,0.5,225,3.5,300,1.5
2077,62,117,3.5,413,2.0,48,4.0,315,4.0,225,3.0,300,4.0
2077,63,117,2.5,413,3.0,48,3.0,315,4.0,225,3.0,300,3.0
2078,13,49,1.5,298,2.5,365,2.5,281,4.0,136,3.0,250,4.0
2078,59,49,1.5,298,2.0,365,1.0,281,4.0,136,4.0,250,4.0
2078,55,49,3.0,298,2.0,365,4.0,281,4.0,136,4.0,250,1.5
2078,60,49,2.0,298,3.0,365,1.5,281,4.0,136,3.5,250,3.5
2078,53,49,1.0,298,3.0,365,2.0,281,4.0,136,4.0,250,4.0
2079,54,136,4.0,209,2.5,215,1.5,42,3.0,141,3.0,132,4.0
2079,52,136,4.0,209,2.0,215,3.0,42,3.5,141,2.5,132,4.0
2079,59,136,4.0,209,4.0,215,2.0,42,3.5,141,3.0,132,3.5
2079,58,136,4.0,209,3.5,215,3.5,42,4.0,141,4.0,132,4.0
2079,56,136,4.0,209,4.0,215,3.5,42,4.0,141,3.5,132,4.0
2080,56,198,3.0,157,2.5,212,2.0,54,4.0,355,3.5,410,3.5
2080,62,198,4.0,157,1.0,212,4.0,54,4.0,355,3.0,410,4.0
2080,59,198,3.5,157,2.0,212,3.5,54,4.0,355,4.0,410,3.5
2080,57,198,3.5,157,2.0,212,3.0,54,4.0,355,3.0,410,3.0
2080,54,198,3.5,157,2.0,212,4.0,54,4.0,355,2.5,410,4.0
2081,53,212,4.0,157,1.5,8,4.0,388,0.5,224,4.0,323,3.5
2081,56,212,2.0,157,2.5,8,4.0,388,4.0,224,3.0,323,3.0
2081,61,212,3.5,157,2.5,8,3.5,388,1.0,224,3.5,323,0.5
2081,58,212,4.0,157,3.5,8,4.0,388,4.0,224,0.5,323,3.5
2081,52,212,3.0,157,3.5,8,3.5,388,4.0,224,1.5,323,4.0
2082,54,119,3.5,323,3.5,129,2.0,20,4.0,8,4.0,350,3.0
2082,61,119,3.5,323,0.5,129,1.5,20,3.0,8,3.5,350,3.5
2082,63,119,3.5,323,3.5,129,1.5,20,4.0,8,4.0,350,1.0
2082,56,119,4.0,323,3.0,129,2.0,20,4.0,8,4.0,350,3.0
2082,57,119,3.0,323,3.5,129,3.0,20,3.0,8,4.0,350,2.5
2083,53,224,4.0,202,3.5,135,4.0,18,2.0,101,3.5,209,1.5
2083,52,224,1.5,202,2.5,135,2.5,18,4.0,101,3.5,209,2.0
2083,55,224,3.5,202,3.0,135,2.5,18,3.5,101,3.0,209,4.0
2083,13,224,3.0,202,3.0,135,4.0,18,2.5,101,2.0,209,4.0
2083,56,224,3.0,202,4.0,135,4.0,18,3.5,101,1.0,209,4.0
2084,61,410,3.5,259,4.0,129,1.5,79,1.0,8,3.5,124,1.0
2084,13,410,3.0,259,1.0,129,1.5,79,1.0,8,3.5,124,3.5
2084,62,410,4.0,259,4.0,129,4.0,79,3.5,8,4.0,124,3.0
2084,60,410,3.5,259,3.0,129,3.0,79,1.5,8,3.5,124,2.5
2084,55,410,4.0,259,2.0,129,3.5,79,2.5,8,3.5,124,4.0
2085,63,85,3.5,100,3.0,275,3.5,124,1.5,351,3.5,292,2.5
2085,13,85,3.0,100,2.0,275,3.0,124,3.5,351,4.0,292,2.5
2085,56,85,2.5,100,1.5,275,3.0,124,3.5,351,3.0,292,2.5
2085,58,85,4.0,100,3.5,275,3.5,124,3.0,351,4.0,292,4.0
2085,52,85,2.5,100,3.0,275,4.0,124,3.5,351,3.0,292,4.0
2086,62,225,3.0,105,3.5,9,3.0,38,3.0,142,3.5,247,4.0
2086,52,225,4.0,105,3.5,9,1.0,38,4.0,142,1.0,247,4.0
2086,61,225,3.5,105,2.0,9,0.5,38,2.5,142,4.0,247,4.0
2086,59,225,3.0,105,3.0,9,3.5,38,1.0,142,4.0,247,4.0
2086,54,225,2.0,105,3.5,9,1.0,38,3.0,142,2.5,247,4.0
2087,59,37,3.5,167,1.5,306,4.0,370,4.0,275,3.0,402,3.5
2087,60,37,3.0,167,2.5,306,3.5,370,3.0,275,2.5,402,2.0
2087,58,37,3.0,167,3.5,306,4.0,370,4.0,275,3.5,402,1.5
2087,53,37,3.0,167,3.5,306,3.5,370,3.5,275,2.0,402,0.5
2087,62,37,4.0,167,3.0,306,3.5,370,4.0,275,1.0,402,3.0
2088,52,351,3.0,407,4.0,281,4.0,98,4.0,2,2.5,412,2.0
2088,60,351,4.0,407,4.0,281,4.0,98,4.0,2,3.0,412,2.5
2088,59,351,4.0,407,4.0,281,4.0,98,4.0,2,3.0,412,0.5
2088,63,351,3.5,407,4.0,281,4.0,98,3.0,2,2.0,412,2.0
2088,13,351,4.0,407,4.0,281,4.0,98,4.0,2,2.0,412,3.5
2089,55,53,4.0,411,4.0,136,4.0,319,4.0,166,2.5,172,4.0
2089,58,53,4.0,411,3.5,136,4.0,319,2.5,166,0.5,172,4.0
2089,56,53,4.0,411,3.5,136,4.0,319,4.0,166,1.5,172,4.0
2089,62,53,3.5,411,4.0,136,4.0,319,4.0,166,2.5,172,4.0
2089,53,53,2.5,411,3.0,136,4.0,319,4.0,166,1.0,172,4.0
2090,57,166,2.0,259,1.0,365,2.0,315,4.0,250,3.5,129,3.0
2090,59,166,2.0,259,4.0,365,1.0,315,4.0,250,4.0,129,4.0
2090,61,166,2.0,259,4.0,365,0.5,315,0.5,250,2.5,129,1.5
2090,56,166,1.5,259,2.0,365,1.5,315,4.0,250,3.0,129,2.0
2090,60,166,3.0,259,3.0,365,1.5,315,4.0,250,3.5,129,3.0
2091,59,296,4.0,292,4.0,79,2.0,415,4.0,90,4.0,92,4.0
2091,13,296,3.5,292,2.5,79,1.0,415,4.0,90,1.5,92,4.0
2091,62,296,3.5,292,3.0,79,3.5,415,3.5,90,4.0,92,3.5
2091,52,296,4.0,292,4.0,79,1.5,415,4.0,90,4.0,92,3.5
2091,55,296,4.0,292,3.0,79,2.5,415,2.5,90,4.0,92,4.0
2092,55,8,3.5,406,3.5,129,3.5,319,4.0,119,3.5,53,4.0
2092,61,8,3.5,406,2.5,129,1.5,319,3.5,119,3.5,53,3.5
2092,13,8,3.5,406,4.0,129,1.5,319,4.0,119,3.5,53,4.0
2092,63,8,4.0,406,2.0,129,1.5,319,4.0,119,3.5,53,2.0
2092,59,8,4.0,406,4.0,129,4.0,319,4.0,119,3.5,53,4.0
2093,63,404,2.5,197,2.5,407,4.0,267,4.0,412,2.0,98,3.0
2093,55,404,3.0,197,2.5,407,2.0,267,4.0,412,3.5,98,3.0
2093,13,404,3.5,197,1.0,407,4.0,267,4.0,412,3.5,98,4.0
2093,61,404,2.0,197,2.5,407,4.0,267,4.0,412,2.5,98,3.0
2093,58,404,3.5,197,3.0,407,4.0,267,4.0,412,3.0,98,4.0
2094,55,158,3.5,42,3.5,144,3.0,129,3.5,412,3.5,219,4.0
2094,53,158,3.5,42,2.0,144,0.5,129,2.0,412,1.5,219,4.0
2094,54,158,3.5,42,3.0,144,3.5,129,2.0,412,3.5,219,3.5
2094,60,158,4.0,42,3.0,144,3.0,129,3.0,412,2.5,219,3.5
2094,13,158,2.0,42,3.0,144,3.0,129,1.5,412,3.5,219,3.5
2095,63,100,3.0,194,3.0,395,2.5,412,2.0,404,2.5,298,2.5
2095,57,100,1.5,194,3.0,395,1.5,412,0.5,404,2.5,298,4.0
2095,56,100,1.5,194,2.5,395,3.0,412,3.5,404,3.5,298,2.0
2095,54,100,2.5,194,2.0,395,2.5,412,3.5,404,3.0,298,2.5
2095,61,100,2.5,194,3.5,395,2.5,412,2.5,404,2.0,298,2.0
2096,61,410,3.5,409,2.5,300,1.5,144,4.0,31,2.0,275,4.0
2096,53,410,3.5,409,3.5,300,3.0,144,0.5,31,3.0,275,2.0
2096,62,410,4.0,409,3.5,300,4.0,144,4.0,31,4.0,275,1.0
2096,52,410,4.0,409,1.5,300,1.0,144,3.5,31,4.0,275,4.0
2096,54,410,4.0,409,2.5,300,4.0,144,3.5,31,3.0,275,2.0
2097,59,351,4.0,406,4.0,328,1.5,275,3.0,8,4.0,410,3.5
2097,55,351,4.0,406,3.5,328,4.0,275,3.5,8,3.5,410,4.0
2097,53,351,3.0,406,4.0,328,3.0,275,2.0,8,4.0,410,3.5
2097,57,351,4.0,406,2.0,328,3.5,275,2.5,8,4.0,410,3.0
2097,13,351,4.0,406,4.0,328,4.0,275,3.0,8,3.5,410,3.0
2098,56,165,3.0,413,2.0,300,4.0,309,3.5,136,4.0,407,4.0
2098,52,165,3.0,413,2.5,300,1.0,309,4.0,136,4.0,407,4.0
2098,63,165,2.5,413,3.0,300,3.0,309,3.5,136,3.5,407,4.0
2098,54,165,2.5,413,2.5,300,4.0,309,2.5,136,4.0,407,4.0
2098,57,165,1.5,413,4.0,300,1.5,309,3.5,136,2.0,407,4.0
2099,53,384,4.0,412,1.5,209,1.5,18,2.0,103,2.5,388,0.5
2099,62,384,4.0,412,2.5,209,4.0,18,3.5,103,3.0,388,1.0
2099,55,384,4.0,412,3.5,209,4.0,18,3.5,103,4.0,388,2.5
2099,54,384,4.0,412,3.5,209,2.5,18,3.5,103,2.0,388,2.0
2099,58,384,4.0,412,3.0,209,3.5,18,4.0,103,2.0,388,4.0
2100,56,20,4.0,68,3.5,90,3.5,106,3.0,323,3.0,250,3.0
2100,58,20,3.0,68,2.5,90,1.0,106,3.0,323,3.5,250,4.0
2100,13,20,4.0,68,2.5,90,1.5,106,3.5,323,3.5,250,4.0
2100,61,20,3.0,68,4.0,90,0.5,106,3.0,323,0.5,250,2.5
2100,63,20,4.0,68,1.0,90,2.5,106,3.5,323,3.5,250,3.5
2101,58,31,3.0,306,4.0,367,4.0,136,4.0,197,3.0,409,3.0
2101,13,31,3.5,306,4.0,367,3.5,136,3.0,197,1.0,409,3.0
2101,52,31,4.0,306,4.0,367,4.0,136,4.0,197,3.0,409,1.5
2101,53,31,3.0,306,3.5,367,4.0,136,4.0,197,2.0,409,3.5
2101,57,31,2.5,306,3.5,367,2.5,136,2.0,197,2.0,409,3.5
2102,59,292,4.0,332,2.5,367,4.0,306,4.0,18,3.0,298,2.0
2102,13,292,2.5,332,3.0,367,3.5,306,4.0,18,2.5,298,2.5
2102,57,292,4.0,332,2.5,367,2.5,306,3.5,18,4.0,298,4.0
2102,58,292,4.0,332,3.0,367,4.0,306,4.0,18,4.0,298,3.0
2102,60,292,3.0,332,2.5,367,3.0,306,3.5,18,3.0,298,3.0
2103,53,38,2.0,60,3.5,110,2.5,415,4.0,292,2.5,402,0.5
2103,60,38,2.0,60,4.0,110,1.5,415,4.0,292,3.0,402,2.0
2103,13,38,2.0,60,3.0,110,3.0,415,4.0,292,2.5,402,1.5
2103,52,38,4.0,60,4.0,110,3.0,415,4.0,292,4.0,402,3.5
2103,59,38,1.0,60,4.0,110,2.5,415,4.0,292,4.0,402,3.5
2104,59,8,4.0,267,4.0,306,4.0,144,3.5,367,4.0,260,2.5
2104,53,8,4.0,267,4.0,306,3.5,144,0.5,367,4.0,260,0.5
2104,55,8,3.5,267,4.0,306,3.5,144,3.0,367,3.0,260,2.0
2104,58,8,4.0,267,4.0,306,4.0,144,3.5,367,4.0,260,0.5
2104,54,8,4.0,267,4.0,306,3.5,144,3.5,367,4.0,260,2.5
2105,58,54,4.0,215,3.5,413,3.5,129,4.0,53,4.0,233,3.0
2105,57,54,4.0,215,2.0,413,4.0,129,3.0,53,3.5,233,3.0
2105,56,54,4.0,215,3.5,413,2.0,129,2.0,53,4.0,233,3.0
2105,52,54,4.0,215,3.0,413,2.5,129,2.5,53,3.5,233,4.0
2105,61,54,4.0,215,2.5,413,3.0,129,1.5,53,3.5,233,2.0
2106,54,325,3.5,48,2.5,412,3.5,260,2.5,124,3.5,409,2.5
2106,52,325,4.0,48,3.0,412,2.0,260,0.5,124,3.5,409,1.5
2106,58,325,3.5,48,4.0,412,3.0,260,0.5,124,3.0,409,3.0
2106,57,325,3.0,48,2.5,412,0.5,260,0.5,124,1.0,409,3.5
2106,13,325,3.5,48,3.5,412,3.5,260,2.5,124,3.5,409,3.0
2107,52,351,3.0,407,4.0,409,1.5,254,2.0,42,3.5,250,2.5
2107,59,351,4.0,407,4.0,409,3.0,254,2.5,42,3.5,250,4.0
2107,63,351,3.5,407,4.0,409,2.0,254,3.0,42,2.0,250,3.5
2107,57,351,4.0,407,4.0,409,3.5,254,3.0,42,3.0,250,3.5
2107,13,351,4.0,407,4.0,409,3.0,254,0.5,42,3.0,250,4.0
2108,63,194,3.0,42,2.0,196,2.0,110,0.5,14,3.0,381,2.0
