group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3
1727,113,461,4.0,1093,5.0,1253,4.0
1728,587,166,5.0,1694,2.0,585,3.0
1728,353,166,4.0,1694,4.0,585,3.0
1728,314,166,5.0,1694,4.0,585,3.0
1728,288,166,4.0,1694,3.0,585,2.0
1728,203,166,3.0,1694,4.0,585,3.0
1729,413,1364,5.0,1314,2.0,1093,3.0
1729,97,1364,3.0,1314,3.0,1093,4.0
1729,23,1364,5.0,1314,4.0,1093,5.0
1729,570,1364,2.0,1314,5.0,1093,3.0
1729,88,1364,4.0,1314,4.0,1093,3.0
1730,15,1314,3.0,1065,5.0,251,3.0
1730,39,1314,5.0,1065,5.0,251,5.0
1730,331,1314,1.0,1065,5.0,251,2.0
1730,54,1314,2.0,1065,5.0,251,5.0
1730,350,1314,2.0,1065,5.0,251,3.0
1731,487,1609,3.0,865,5.0,1642,2.0
1731,525,1609,4.0,865,5.0,1642,3.0
1731,86,1609,3.0,865,5.0,1642,4.0
1731,209,1609,3.0,865,4.0,1642,3.0
1731,29,1609,3.0,865,5.0,1642,4.0
1732,931,1093,3.0,1084,3.0,585,2.0
1732,117,1093,4.0,1084,4.0,585,4.0
1732,269,1093,1.0,1084,2.0,585,3.0
1732,270,1093,5.0,1084,3.0,585,3.0
1732,86,1093,4.0,1084,3.0,585,5.0
1733,0,1552,4.0,434,4.0,603,5.0
1733,145,1552,4.0,434,2.0,603,5.0
1733,268,1552,2.0,434,3.0,603,4.0
1733,490,1552,3.0,434,4.0,603,4.0
1733,100,1552,5.0,434,2.0,603,3.0
1734,333,1241,4.0,865,4.0,281,2.0
1734,268,1241,4.0,865,5.0,281,1.0
1734,207,1241,5.0,865,3.0,281,4.0
1734,772,1241,2.0,865,3.0,281,1.0
1734,184,1241,4.0,865,5.0,281,3.0
1735,184,1544,3.0,623,3.0,1694,2.0
1735,149,1544,4.0,623,3.0,1694,4.0
1735,70,1544,4.0,623,3.0,1694,4.0
1735,1,1544,4.0,623,4.0,1694,4.0
1735,236,1544,4.0,623,5.0,1694,4.0
1736,209,967,5.0,227,4.0,1694,4.0
1736,382,967,3.0,227,2.0,1694,3.0
1736,191,967,2.0,227,3.0,1694,2.0
1736,495,967,3.0,227,3.0,1694,4.0
1736,36,967,5.0,227,4.0,1694,4.0
1737,305,865,3.0,1253,2.0,1093,4.0
1737,276,865,4.0,1253,1.0,1093,4.0
1737,218,865,4.0,1253,4.0,1093,5.0
1737,171,865,4.0,1253,2.0,1093,4.0
1737,213,865,5.0,1253,4.0,1093,3.0
1738,749,936,3.0,1303,5.0,406,5.0
1738,86,936,4.0,1303,4.0,406,3.0
1738,184,936,3.0,1303,4.0,406,3.0
1738,16,936,5.0,1303,3.0,406,5.0
1738,90,936,4.0,1303,4.0,406,5.0
1739,158,585,2.0,806,3.0,330,3.0
1739,273,585,3.0,806,3.0,330,3.0
1739,150,585,4.0,806,2.0,330,3.0
1739,1,585,2.0,806,4.0,330,4.0
1739,227,585,3.0,806,2.0,330,1.0
1740,497,254,2.0,1253,4.0,1334,4.0
1740,27,254,3.0,1253,1.0,1334,4.0
1740,354,254,3.0,1253,1.0,1334,5.0
1740,244,254,1.0,1253,4.0,1334,4.0
1740,391,254,5.0,1253,4.0,1334,5.0
1741,248,254,3.0,78,5.0,623,3.0
1741,665,254,3.0,78,1.0,623,4.0
1741,497,254,2.0,78,4.0,623,5.0
1741,139,254,3.0,78,3.0,623,4.0
1741,255,254,3.0,78,3.0,623,4.0
1742,529,405,3.0,166,5.0,967,2.0
1742,149,405,5.0,166,4.0,967,5.0
1742,375,405,3.0,166,4.0,967,3.0
1742,95,405,2.0,166,4.0,967,3.0
1742,547,405,3.0,166,4.0,967,4.0
1743,15,1241,5.0,461,4.0,101,4.0
1743,268,1241,4.0,461,2.0,101,1.0
1743,120,1241,4.0,461,3.0,101,4.0
1743,287,1241,4.0,461,4.0,101,1.0
1743,466,1241,3.0,461,3.0,101,3.0
1744,26,1054,5.0,1182,5.0,18,4.0
1744,275,1054,3.0,1182,4.0,18,3.0
1744,203,1054,4.0,1182,4.0,18,3.0
1744,173,1054,5.0,1182,2.0,18,3.0
1744,278,1054,4.0,1182,4.0,18,3.0
1745,541,166,4.0,1253,3.0,1314,4.0
1745,799,166,1.0,1253,1.0,1314,1.0
1745,26,166,2.0,1253,4.0,1314,4.0
1745,510,166,5.0,1253,4.0,1314,4.0
1745,43,166,5.0,1253,5.0,1314,5.0
1746,63,166,5.0,1611,3.0,1564,3.0
1746,538,166,2.0,1611,2.0,1564,2.0
1746,348,166,4.0,1611,3.0,1564,2.0
1746,44,166,5.0,1611,4.0,1564,4.0
1746,170,166,5.0,1611,4.0,1564,4.0
1747,225,1694,5.0,461,4.0,167,5.0
1747,322,1694,4.0,461,4.0,167,2.0
1747,294,1694,4.0,461,4.0,167,3.0
1747,190,1694,5.0,461,3.0,167,5.0
1747,319,1694,4.0,461,3.0,167,5.0
1748,138,1314,2.0,585,2.0,1564,2.0
1748,203,1314,1.0,585,3.0,1564,2.0
1748,228,1314,4.0,585,4.0,1564,4.0
1748,759,1314,1.0,585,1.0,1564,2.0
1748,343,1314,2.0,585,4.0,1564,2.0
1749,15,519,5.0,1333,4.0,1314,3.0
1749,541,519,5.0,1333,4.0,1314,4.0
1749,832,519,5.0,1333,5.0,1314,4.0
1749,296,519,5.0,1333,4.0,1314,3.0
1749,38,519,5.0,1333,3.0,1314,5.0
1750,161,585,2.0,251,3.0,468,5.0
1750,351,585,3.0,251,2.0,468,3.0
1750,321,585,3.0,251,3.0,468,4.0
1750,125,585,1.0,251,1.0,468,3.0
1750,347,585,3.0,251,3.0,468,3.0
1751,168,254,2.0,146,4.0,483,4.0
1751,204,254,4.0,146,3.0,483,4.0
1751,68,254,3.0,146,5.0,483,4.0
1751,4,254,1.0,146,2.0,483,3.0
1751,438,254,3.0,146,4.0,483,5.0
1752,15,520,4.0,1253,2.0,281,3.0
1752,187,520,4.0,1253,4.0,281,4.0
1752,196,520,3.0,1253,3.0,281,1.0
1752,604,520,3.0,1253,3.0,281,2.0
1752,25,520,2.0,1253,2.0,281,2.0
1753,529,167,2.0,251,3.0,1642,3.0
1753,218,167,3.0,251,5.0,1642,2.0
1753,159,167,2.0,251,3.0,1642,3.0
1753,316,167,3.0,251,1.0,1642,3.0
1753,15,167,4.0,251,3.0,1642,3.0
1754,293,1611,2.0,294,5.0,585,3.0
1754,188,1611,2.0,294,1.0,585,4.0
1754,215,1611,3.0,294,4.0,585,2.0
1754,43,1611,5.0,294,5.0,585,5.0
1754,227,1611,1.0,294,1.0,585,3.0
1755,150,865,5.0,1253,1.0,853,3.0
1755,208,865,5.0,1253,3.0,853,5.0
1755,16,865,5.0,1253,4.0,853,5.0
1755,772,865,3.0,1253,3.0,853,3.0
1755,110,865,1.0,1253,5.0,853,2.0
1756,818,1270,2.0,1694,4.0,1642,2.0
1756,292,1270,4.0,1694,3.0,1642,4.0
1756,19,1270,3.0,1694,4.0,1642,1.0
1756,43,1270,3.0,1694,5.0,1642,5.0
1756,226,1270,5.0,1694,4.0,1642,5.0
1757,553,1017,4.0,453,3.0,1694,4.0
1757,37,1017,3.0,453,3.0,1694,4.0
1757,587,1017,1.0,453,2.0,1694,2.0
1757,219,1017,5.0,453,3.0,1694,4.0
1757,442,1017,3.0,453,2.0,1694,2.0
1758,94,166,2.0,1253,3.0,967,5.0
1758,99,166,3.0,1253,3.0,967,5.0
1758,538,166,2.0,1253,4.0,967,4.0
1758,104,166,3.0,1253,1.0,967,4.0
1758,597,166,1.0,1253,1.0,967,2.0
1759,195,1564,2.0,166,3.0,453,4.0
1759,329,1564,1.0,166,1.0,453,2.0
1759,117,1564,2.0,166,2.0,453,3.0
1759,424,1564,2.0,166,5.0,453,3.0
1759,444,1564,1.0,166,1.0,453,4.0
1760,207,167,2.0,54,4.0,1181,1.0
1760,277,167,3.0,54,2.0,1181,1.0
1760,582,167,3.0,54,4.0,1181,4.0
1760,1,167,5.0,54,4.0,1181,5.0
1760,592,167,4.0,54,3.0,1181,1.0
1761,33,1314,3.0,1564,3.0,820,3.0
1761,585,1314,3.0,1564,3.0,820,3.0
1761,662,1314,1.0,1564,1.0,820,3.0
1761,51,1314,4.0,1564,4.0,820,4.0
1761,706,1314,2.0,1564,3.0,820,4.0
1762,449,1253,5.0,1694,4.0,97,3.0
1762,543,1253,3.0,1694,4.0,97,4.0
1762,48,1253,4.0,1694,5.0,97,4.0
1762,446,1253,2.0,1694,4.0,97,3.0
1762,39,1253,4.0,1694,3.0,97,1.0
1763,525,461,4.0,405,2.0,585,2.0
1763,41,461,4.0,405,2.0,585,3.0
1763,348,461,5.0,405,3.0,585,4.0
1763,97,461,4.0,405,3.0,585,5.0
1763,522,461,2.0,405,2.0,585,2.0
1764,197,1314,4.0,1093,3.0,1006,3.0
1764,191,1314,1.0,1093,4.0,1006,2.0
1764,600,1314,5.0,1093,3.0,1006,4.0
1764,152,1314,4.0,1093,4.0,1006,3.0
1764,292,1314,3.0,1093,4.0,1006,5.0
1765,102,1253,4.0,1552,3.0,1093,3.0
1765,435,1253,5.0,1552,1.0,1093,4.0
1765,15,1253,2.0,1552,5.0,1093,5.0
1765,600,1253,5.0,1552,5.0,1093,3.0
1765,292,1253,4.0,1552,4.0,1093,4.0
1766,522,585,2.0,1564,1.0,1314,1.0
1766,361,585,4.0,1564,2.0,1314,1.0
1766,208,585,3.0,1564,3.0,1314,4.0
1766,54,585,3.0,1564,4.0,1314,2.0
1766,487,585,3.0,1564,3.0,1314,4.0
1767,138,967,3.0,1694,3.0,623,3.0
1767,159,967,5.0,1694,3.0,623,1.0
1767,25,967,2.0,1694,3.0,623,2.0
1767,326,967,3.0,1694,2.0,623,2.0
1767,394,967,3.0,1694,2.0,623,3.0
1768,166,166,4.0,967,5.0,453,3.0
1768,117,166,2.0,967,3.0,453,3.0
1768,474,166,4.0,967,4.0,453,3.0
1768,177,166,5.0,967,3.0,453,4.0
1768,314,166,5.0,967,4.0,453,3.0
1769,42,1093,3.0,468,5.0,865,5.0
1769,112,1093,4.0,468,5.0,865,4.0
1769,36,1093,3.0,468,4.0,865,5.0
1769,269,1093,1.0,468,2.0,865,5.0
1769,931,1093,3.0,468,3.0,865,4.0
1770,314,1564,3.0,166,5.0,585,3.0
1770,117,1564,2.0,166,2.0,585,4.0
1770,41,1564,1.0,166,3.0,585,3.0
1770,217,1564,2.0,166,4.0,585,3.0
1770,444,1564,1.0,166,1.0,585,3.0
1771,161,1564,3.0,1253,2.0,405,4.0
1771,152,1564,4.0,1253,4.0,405,4.0
1771,30,1564,3.0,1253,4.0,405,5.0
1771,273,1564,1.0,1253,1.0,405,1.0
1771,299,1564,2.0,1253,3.0,405,2.0
1772,674,1093,3.0,78,2.0,1314,4.0
1772,321,1093,2.0,78,1.0,1314,2.0
1772,418,1093,3.0,78,3.0,1314,2.0
1772,185,1093,5.0,78,2.0,1314,4.0
1772,373,1093,3.0,78,2.0,1314,2.0
1773,426,1253,3.0,254,3.0,1694,4.0
1773,246,1253,4.0,254,3.0,1694,4.0
1773,286,1253,5.0,254,2.0,1694,3.0
1773,465,1253,4.0,254,3.0,1694,4.0
1773,40,1253,4.0,254,3.0,1694,5.0
1774,286,1093,1.0,107,3.0,456,1.0
1774,132,1093,1.0,107,4.0,456,2.0
1774,287,1093,4.0,107,4.0,456,3.0
1774,253,1093,2.0,107,3.0,456,3.0
1774,63,1093,5.0,107,5.0,456,4.0
1775,473,453,4.0,125,2.0,294,4.0
1775,244,453,3.0,125,3.0,294,4.0
1775,85,453,4.0,125,4.0,294,5.0
1775,543,453,4.0,125,4.0,294,5.0
1775,129,453,4.0,125,3.0,294,5.0
1776,422,468,4.0,461,2.0,1122,2.0
1776,467,468,4.0,461,3.0,1122,1.0
1776,292,468,5.0,461,5.0,1122,2.0
1776,196,468,3.0,461,3.0,1122,2.0
1776,177,468,4.0,461,4.0,1122,4.0
1777,169,1694,4.0,1711,2.0,456,3.0
1777,181,1694,2.0,1711,4.0,456,3.0
1777,70,1694,4.0,1711,2.0,456,3.0
1777,438,1694,4.0,1711,3.0,456,3.0
1777,190,1694,5.0,1711,2.0,456,3.0
1778,255,1158,4.0,254,3.0,1098,4.0
1778,530,1158,4.0,254,5.0,1098,4.0
1778,253,1158,4.0,254,3.0,1098,3.0
1778,282,1158,3.0,254,5.0,1098,4.0
1778,71,1158,5.0,254,4.0,1098,4.0
1779,132,1642,3.0,1210,2.0,1552,2.0
1779,256,1642,4.0,1210,3.0,1552,4.0
1779,38,1642,4.0,1210,3.0,1552,4.0
1779,59,1642,2.0,1210,1.0,1552,3.0
1779,234,1642,5.0,1210,5.0,1552,4.0
1780,198,468,5.0,254,3.0,1333,4.0
1780,185,468,5.0,254,4.0,1333,5.0
1780,61,468,4.0,254,4.0,1333,3.0
1780,177,468,4.0,254,2.0,1333,4.0
1780,139,468,3.0,254,3.0,1333,4.0
1781,197,1093,3.0,101,2.0,1158,3.0
1781,336,1093,3.0,101,3.0,1158,4.0
1781,418,1093,3.0,101,1.0,1158,1.0
1781,111,1093,3.0,101,3.0,1158,5.0
1781,571,1093,1.0,101,1.0,1158,3.0
1782,76,1694,4.0,1254,4.0,1181,1.0
1782,38,1694,4.0,1254,5.0,1181,1.0
1782,574,1694,3.0,1254,4.0,1181,2.0
1782,351,1694,3.0,1254,1.0,1181,2.0
1782,106,1694,4.0,1254,3.0,1181,5.0
1783,41,405,2.0,1694,4.0,1093,3.0
1783,61,405,5.0,1694,4.0,1093,4.0
1783,418,405,1.0,1694,2.0,1093,3.0
1783,0,405,3.0,1694,4.0,1093,5.0
1783,228,405,3.0,1694,4.0,1093,4.0
1784,0,1694,4.0,1182,4.0,1084,3.0
1784,351,1694,3.0,1182,4.0,1084,2.0
1784,586,1694,4.0,1182,3.0,1084,2.0
1784,109,1694,5.0,1182,3.0,1084,3.0
1784,161,1694,4.0,1182,3.0,1084,2.0
1785,61,1694,4.0,406,5.0,254,4.0
1785,381,1694,4.0,406,4.0,254,3.0
1785,431,1694,4.0,406,4.0,254,3.0
1785,95,1694,3.0,406,3.0,254,1.0
1785,419,1694,1.0,406,2.0,254,1.0
1786,15,1259,5.0,1611,1.0,1564,4.0
1786,208,1259,5.0,1611,3.0,1564,3.0
1786,109,1259,2.0,1611,5.0,1564,3.0
1786,559,1259,4.0,1611,3.0,1564,2.0
1786,344,1259,1.0,1611,2.0,1564,4.0
1787,346,405,3.0,806,2.0,406,3.0
1787,566,405,4.0,806,4.0,406,5.0
1787,586,405,2.0,806,2.0,406,2.0
1787,132,405,4.0,806,2.0,406,3.0
1787,183,405,5.0,806,2.0,406,5.0
1788,533,834,5.0,1642,1.0,405,3.0
1788,9,834,3.0,1642,4.0,405,3.0
1788,20,834,3.0,1642,4.0,405,4.0
1788,390,834,4.0,1642,4.0,405,2.0
1788,248,834,5.0,1642,3.0,405,5.0
1789,246,585,2.0,603,5.0,1564,4.0
1789,479,585,2.0,603,4.0,1564,3.0
1789,276,585,2.0,603,4.0,1564,3.0
1789,42,585,4.0,603,4.0,1564,4.0
1789,199,585,3.0,603,3.0,1564,3.0
1790,577,293,4.0,1333,4.0,602,1.0
1790,274,293,3.0,1333,3.0,602,2.0
1790,132,293,3.0,1333,4.0,602,1.0
1790,139,293,2.0,1333,4.0,602,2.0
1790,342,293,3.0,1333,3.0,602,2.0
1791,50,726,3.0,1314,4.0,1303,5.0
1791,813,726,4.0,1314,4.0,1303,4.0
1791,205,726,3.0,1314,4.0,1303,4.0
1791,246,726,2.0,1314,4.0,1303,3.0
1791,109,726,5.0,1314,5.0,1303,5.0
1792,731,461,4.0,107,3.0,1158,2.0
1792,311,461,4.0,107,3.0,1158,3.0
1792,106,461,4.0,107,3.0,1158,2.0
1792,385,461,1.0,107,5.0,1158,3.0
1792,342,461,3.0,107,3.0,1158,4.0
1793,36,1235,5.0,1694,4.0,143,5.0
1793,163,1235,3.0,1694,4.0,143,4.0
1793,307,1235,4.0,1694,4.0,143,3.0
1793,185,1235,5.0,1694,4.0,143,3.0
1793,580,1235,4.0,1694,4.0,143,2.0
1794,368,1093,2.0,254,3.0,1694,4.0
1794,92,1093,3.0,254,3.0,1694,4.0
1794,286,1093,1.0,254,2.0,1694,3.0
1794,93,1093,3.0,254,1.0,1694,4.0
1794,664,1093,1.0,254,2.0,1694,3.0
1795,16,461,4.0,489,4.0,20,4.0
1795,230,461,3.0,489,5.0,20,5.0
1795,314,461,3.0,489,5.0,20,5.0
1795,169,461,5.0,489,5.0,20,5.0
1795,385,461,1.0,489,3.0,20,4.0
1796,126,405,3.0,1182,4.0,585,3.0
1796,84,405,3.0,1182,1.0,585,4.0
1796,141,405,2.0,1182,4.0,585,3.0
1796,116,405,3.0,1182,4.0,585,2.0
1796,164,405,2.0,1182,4.0,585,5.0
1797,293,453,2.0,1694,3.0,967,4.0
1797,292,453,4.0,1694,3.0,967,4.0
1797,212,453,2.0,1694,3.0,967,5.0
1797,37,453,3.0,1694,4.0,967,5.0
1797,112,453,3.0,1694,3.0,967,5.0
1798,73,1181,1.0,1093,4.0,1603,4.0
1798,249,1181,1.0,1093,1.0,1603,3.0
1798,438,1181,3.0,1093,3.0,1603,5.0
1798,225,1181,5.0,1093,4.0,1603,4.0
1798,120,1181,2.0,1093,2.0,1603,3.0
1799,664,254,2.0,167,2.0,1210,3.0
1799,192,254,2.0,167,5.0,1210,5.0
1799,1,254,3.0,167,5.0,1210,3.0
1799,181,254,1.0,167,5.0,1210,1.0
1799,255,254,3.0,167,4.0,1210,2.0
1800,664,1093,1.0,1235,3.0,167,2.0
1800,430,1093,2.0,1235,4.0,167,1.0
1800,571,1093,1.0,1235,4.0,167,3.0
1800,332,1093,3.0,1235,3.0,167,2.0
1800,37,1093,4.0,1235,2.0,167,4.0
1801,323,585,2.0,281,3.0,1611,5.0
1801,346,585,2.0,281,1.0,1611,1.0
1801,213,585,2.0,281,1.0,1611,4.0
1801,62,585,5.0,281,4.0,1611,5.0
1801,351,585,3.0,281,1.0,1611,1.0
1802,238,1182,4.0,1642,2.0,1564,4.0
1802,197,1182,3.0,1642,2.0,1564,3.0
1802,143,1182,4.0,1642,2.0,1564,2.0
1802,92,1182,4.0,1642,3.0,1564,3.0
1802,178,1182,4.0,1642,3.0,1564,3.0
1803,382,1314,2.0,227,2.0,461,2.0
1803,161,1314,2.0,227,2.0,461,3.0
1803,169,1314,4.0,227,3.0,461,5.0
1803,385,1314,2.0,227,2.0,461,1.0
1803,143,1314,4.0,227,5.0,461,4.0
1804,166,294,5.0,1253,4.0,967,5.0
1804,597,294,1.0,1253,1.0,967,2.0
1804,72,294,5.0,1253,3.0,967,5.0
1804,244,294,4.0,1253,4.0,967,5.0
1804,161,294,4.0,1253,2.0,967,4.0
1805,43,227,5.0,603,4.0,251,4.0
1805,425,227,3.0,603,3.0,251,4.0
1805,776,227,1.0,603,2.0,251,1.0
1805,134,227,5.0,603,4.0,251,3.0
1805,385,227,2.0,603,3.0,251,2.0
1806,430,227,3.0,1694,2.0,20,2.0
1806,0,227,3.0,1694,4.0,20,3.0
1806,61,227,1.0,1694,4.0,20,5.0
1806,164,227,2.0,1694,3.0,20,3.0
1806,233,227,4.0,1694,4.0,20,5.0
1807,206,351,2.0,1564,3.0,834,3.0
1807,269,351,1.0,1564,1.0,834,5.0
1807,460,351,4.0,1564,3.0,834,4.0
1807,272,351,3.0,1564,2.0,834,5.0
1807,106,351,4.0,1564,3.0,834,3.0
1808,362,1093,4.0,1314,5.0,1638,4.0
1808,723,1093,3.0,1314,2.0,1638,2.0
1808,345,1093,3.0,1314,1.0,1638,1.0
1808,120,1093,2.0,1314,4.0,1638,3.0
1808,435,1093,4.0,1314,5.0,1638,3.0
1809,161,603,4.0,602,2.0,453,4.0
1809,792,603,2.0,602,2.0,453,3.0
1809,110,603,4.0,602,1.0,453,4.0
1809,708,603,3.0,602,2.0,453,4.0
1809,346,603,3.0,602,1.0,453,2.0
1810,44,1344,3.0,888,3.0,166,5.0
1810,140,1344,3.0,888,1.0,166,3.0
1810,426,1344,5.0,888,5.0,166,5.0
1810,43,1344,4.0,888,5.0,166,5.0
1810,378,1344,3.0,888,3.0,166,3.0
1811,197,351,3.0,311,4.0,167,4.0
1811,86,351,4.0,311,4.0,167,4.0
1811,132,351,3.0,311,3.0,167,4.0
1811,85,351,5.0,311,4.0,167,5.0
1811,240,351,2.0,311,4.0,167,1.0
1812,276,1158,4.0,1181,3.0,1253,1.0
1812,352,1158,5.0,1181,5.0,1253,3.0
1812,368,1158,5.0,1181,3.0,1253,4.0
1812,442,1158,4.0,1181,2.0,1253,4.0
1812,337,1158,1.0,1181,2.0,1253,1.0
1813,2,1314,4.0,1642,4.0,254,3.0
1813,83,1314,4.0,1642,4.0,254,4.0
1813,143,1314,4.0,1642,2.0,254,4.0
1813,215,1314,2.0,1642,5.0,254,3.0
1813,71,1314,4.0,1642,4.0,254,4.0
1814,73,1253,4.0,936,2.0,1054,5.0
1814,37,1253,5.0,936,3.0,1054,5.0
1814,69,1253,5.0,936,4.0,1054,5.0
1814,200,1253,4.0,936,4.0,1054,5.0
1814,334,1253,5.0,936,4.0,1054,3.0
1815,262,451,2.0,1564,2.0,294,4.0
1815,266,451,2.0,1564,1.0,294,3.0
1815,85,451,3.0,1564,4.0,294,5.0
1815,442,451,4.0,1564,1.0,294,4.0
1815,350,451,3.0,1564,1.0,294,1.0
1816,165,468,4.0,834,5.0,585,2.0
1816,115,468,4.0,834,3.0,585,3.0
1816,27,468,3.0,834,4.0,585,2.0
1816,119,468,5.0,834,3.0,585,4.0
1816,774,468,3.0,834,3.0,585,2.0
1817,8,456,3.0,1158,4.0,726,4.0
1817,238,456,4.0,1158,5.0,726,5.0
1817,341,456,3.0,1158,3.0,726,4.0
1817,314,456,3.0,1158,5.0,726,4.0
1817,294,456,2.0,1158,4.0,726,3.0
1818,430,254,2.0,1093,2.0,865,4.0
1818,52,254,2.0,1093,3.0,865,5.0
1818,838,254,1.0,1093,1.0,865,4.0
1818,49,254,4.0,1093,5.0,865,5.0
1818,315,254,2.0,1093,3.0,865,3.0
1819,194,254,2.0,585,4.0,405,3.0
1819,377,254,4.0,585,4.0,405,3.0
1819,535,254,3.0,585,3.0,405,3.0
1819,604,254,2.0,585,3.0,405,1.0
1819,83,254,4.0,585,4.0,405,5.0
1820,415,405,5.0,602,3.0,1564,3.0
1820,68,405,4.0,602,1.0,1564,1.0
1820,297,405,5.0,602,5.0,1564,4.0
1820,374,405,5.0,602,4.0,1564,3.0
1820,307,405,2.0,602,2.0,1564,1.0
1821,352,1006,5.0,834,3.0,461,4.0
1821,355,1006,2.0,834,3.0,461,3.0
1821,583,1006,3.0,834,2.0,461,2.0
1821,207,1006,3.0,834,2.0,461,5.0
1821,171,1006,4.0,834,2.0,461,4.0
1822,464,1084,3.0,1603,4.0,281,1.0
1822,307,1084,2.0,1603,3.0,281,1.0
1822,8,1084,4.0,1603,5.0,281,5.0
1822,330,1084,3.0,1603,5.0,281,4.0
1822,203,1084,3.0,1603,5.0,281,1.0
1823,202,397,4.0,330,4.0,405,5.0
1823,244,397,5.0,330,3.0,405,5.0
1823,335,397,3.0,330,3.0,405,4.0
1823,99,397,2.0,330,4.0,405,4.0
1823,9,397,4.0,330,3.0,405,3.0
1824,37,1253,5.0,1694,4.0,78,3.0
1824,174,1253,3.0,1694,4.0,78,3.0
1824,663,1253,1.0,1694,3.0,78,1.0
1824,574,1253,5.0,1694,3.0,78,3.0
1824,580,1253,4.0,1694,4.0,78,2.0
1825,11,585,2.0,405,5.0,834,4.0
1825,660,585,3.0,405,1.0,834,3.0
1825,95,585,4.0,405,2.0,834,2.0
1825,522,585,2.0,405,2.0,834,2.0
1825,113,585,5.0,405,3.0,834,5.0
1826,64,294,2.0,227,2.0,1017,4.0
1826,311,294,3.0,227,3.0,1017,4.0
1826,195,294,3.0,227,3.0,1017,3.0
1826,49,294,3.0,227,5.0,1017,5.0
1826,162,294,4.0,227,5.0,1017,5.0
1827,596,107,3.0,585,2.0,865,4.0
1827,113,107,3.0,585,5.0,865,4.0
1827,713,107,4.0,585,2.0,865,4.0
1827,42,107,4.0,585,4.0,865,5.0
1827,107,107,2.0,585,4.0,865,5.0
1828,217,1711,1.0,1006,3.0,1136,3.0
1828,585,1711,2.0,1006,4.0,1136,2.0
1828,307,1711,2.0,1006,4.0,1136,3.0
1828,28,1711,3.0,1006,4.0,1136,5.0
1828,375,1711,4.0,1006,5.0,1136,5.0
1829,83,251,5.0,603,5.0,585,4.0
1829,8,251,5.0,603,3.0,585,5.0
1829,651,251,3.0,603,3.0,585,3.0
1829,711,251,2.0,603,2.0,585,1.0
1829,424,251,4.0,603,3.0,585,4.0
1830,178,585,2.0,1564,3.0,1093,3.0
1830,361,585,4.0,1564,2.0,1093,3.0
1830,26,585,5.0,1564,3.0,1093,3.0
1830,228,585,4.0,1564,4.0,1093,4.0
1830,759,585,1.0,1564,2.0,1093,2.0
1831,190,1270,4.0,999,3.0,254,3.0
1831,901,1270,4.0,999,2.0,254,2.0
1831,193,1270,4.0,999,5.0,254,5.0
1831,225,1270,4.0,999,3.0,254,4.0
1831,296,1270,3.0,999,5.0,254,3.0
1832,285,1093,5.0,107,5.0,967,3.0
1832,41,1093,3.0,107,2.0,967,1.0
1832,719,1093,3.0,107,3.0,967,3.0
1832,92,1093,3.0,107,4.0,967,5.0
1832,357,1093,4.0,107,3.0,967,5.0
1833,583,1552,3.0,453,3.0,1006,3.0
1833,185,1552,4.0,453,4.0,1006,5.0
1833,454,1552,5.0,453,3.0,1006,4.0
1833,424,1552,4.0,453,3.0,1006,5.0
1833,180,1552,3.0,453,3.0,1006,3.0
1834,86,406,3.0,20,5.0,1253,4.0
1834,137,406,4.0,20,5.0,1253,2.0
1834,381,406,4.0,20,5.0,1253,4.0
1834,273,406,3.0,20,4.0,1253,1.0
1834,378,406,3.0,20,5.0,1253,4.0
1835,26,456,3.0,1314,4.0,1694,5.0
1835,169,456,3.0,1314,4.0,1694,4.0
1835,355,456,4.0,1314,3.0,1694,3.0
1835,358,456,2.0,1314,4.0,1694,4.0
1835,286,456,1.0,1314,4.0,1694,3.0
1836,329,311,3.0,166,1.0,1433,3.0
1836,444,311,5.0,166,1.0,1433,4.0
1836,73,311,5.0,166,5.0,1433,3.0
1836,457,311,4.0,166,3.0,1433,4.0
1836,314,311,4.0,166,5.0,1433,4.0
1837,161,1006,3.0,1182,3.0,585,2.0
1837,205,1006,5.0,1182,4.0,585,4.0
1837,281,1006,4.0,1182,4.0,585,2.0
1837,598,1006,5.0,1182,4.0,585,4.0
1837,567,1006,4.0,1182,4.0,585,2.0
1838,452,1642,4.0,453,4.0,1314,4.0
1838,592,1642,3.0,453,3.0,1314,2.0
1838,627,1642,4.0,453,3.0,1314,3.0
1838,75,1642,4.0,453,3.0,1314,4.0
1838,321,1642,3.0,453,3.0,1314,2.0
1839,55,1638,3.0,254,1.0,1314,3.0
1839,538,1638,3.0,254,3.0,1314,3.0
1839,456,1638,2.0,254,2.0,1314,5.0
1839,253,1638,3.0,254,3.0,1314,3.0
1839,541,1638,3.0,254,3.0,1314,4.0
1840,213,52,4.0,461,3.0,1017,5.0
1840,311,52,2.0,461,4.0,1017,4.0
1840,31,52,4.0,461,3.0,1017,4.0
1840,114,52,5.0,461,4.0,1017,4.0
1840,39,52,4.0,461,4.0,1017,4.0
1841,87,1253,3.0,251,1.0,146,1.0
1841,172,1253,3.0,251,4.0,146,2.0
1841,54,1253,4.0,251,5.0,146,5.0
1841,271,1253,4.0,251,3.0,146,2.0
1841,282,1253,4.0,251,4.0,146,4.0
1842,768,1093,3.0,585,4.0,1564,2.0
