group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6
762,415,1642,4.0,985,4.0,311,5.0,1564,3.0,167,4.0,967,3.0
762,229,1642,5.0,985,5.0,311,5.0,1564,4.0,167,3.0,967,4.0
762,145,1642,4.0,985,4.0,311,4.0,1564,3.0,167,4.0,967,2.0
762,238,1642,2.0,985,5.0,311,4.0,1564,4.0,167,4.0,967,5.0
762,86,1642,4.0,985,4.0,311,4.0,1564,5.0,167,4.0,967,5.0
763,23,456,3.0,227,3.0,1181,2.0,897,5.0,78,4.0,1253,2.0
763,267,456,4.0,227,3.0,1181,4.0,897,3.0,78,3.0,1253,4.0
763,428,456,5.0,227,5.0,1181,3.0,897,5.0,78,4.0,1253,5.0
763,124,456,3.0,227,3.0,1181,3.0,897,4.0,78,4.0,1253,5.0
763,280,456,2.0,227,4.0,1181,5.0,897,3.0,78,3.0,1253,3.0
764,302,585,4.0,1093,3.0,1314,4.0,78,2.0,1694,1.0,1253,3.0
764,281,585,2.0,1093,1.0,1314,3.0,78,3.0,1694,3.0,1253,2.0
764,185,585,3.0,1093,5.0,1314,4.0,78,2.0,1694,4.0,1253,4.0
764,141,585,3.0,1093,3.0,1314,2.0,78,3.0,1694,4.0,1253,1.0
764,124,585,3.0,1093,4.0,1314,5.0,78,4.0,1694,4.0,1253,5.0
765,38,967,5.0,483,4.0,1314,5.0,1377,5.0,101,4.0,294,5.0
765,206,967,4.0,483,3.0,1314,2.0,1377,4.0,101,1.0,294,1.0
765,568,967,5.0,483,4.0,1314,4.0,1377,4.0,101,1.0,294,5.0
765,579,967,3.0,483,2.0,1314,1.0,1377,2.0,101,4.0,294,5.0
765,138,967,3.0,483,3.0,1314,2.0,1377,2.0,101,1.0,294,4.0
766,9,227,4.0,967,4.0,1694,3.0,1253,3.0,1084,4.0,1093,5.0
766,322,227,1.0,967,4.0,1694,4.0,1253,3.0,1084,3.0,1093,3.0
766,580,227,3.0,967,3.0,1694,4.0,1253,4.0,1084,5.0,1093,3.0
766,166,227,1.0,967,5.0,1694,5.0,1253,4.0,1084,4.0,1093,3.0
766,54,227,4.0,967,5.0,1694,4.0,1253,4.0,1084,5.0,1093,4.0
767,280,1603,5.0,1314,3.0,1253,3.0,532,3.0,1158,5.0,480,5.0
767,131,1603,5.0,1314,4.0,1253,4.0,532,5.0,1158,4.0,480,4.0
767,205,1603,5.0,1314,4.0,1253,4.0,532,4.0,1158,5.0,480,4.0
767,260,1603,5.0,1314,4.0,1253,4.0,532,4.0,1158,5.0,480,4.0
767,169,1603,5.0,1314,4.0,1253,5.0,532,5.0,1158,5.0,480,5.0
768,195,1564,2.0,1694,4.0,1270,3.0,468,3.0,865,4.0,405,3.0
768,209,1564,4.0,1694,4.0,1270,2.0,468,4.0,865,4.0,405,4.0
768,40,1564,4.0,1694,5.0,1270,5.0,468,5.0,865,4.0,405,4.0
768,718,1564,1.0,1694,2.0,1270,2.0,468,3.0,865,3.0,405,1.0
768,248,1564,3.0,1694,5.0,1270,3.0,468,5.0,865,5.0,405,5.0
769,8,520,4.0,166,3.0,64,5.0,1694,5.0,967,5.0,603,3.0
769,405,520,4.0,166,5.0,64,2.0,1694,3.0,967,3.0,603,3.0
769,21,520,4.0,166,4.0,64,4.0,1694,4.0,967,2.0,603,3.0
769,25,520,2.0,166,3.0,64,4.0,1694,3.0,967,2.0,603,2.0
769,190,520,4.0,166,4.0,64,3.0,1694,5.0,967,5.0,603,4.0
770,225,1418,3.0,1181,5.0,1314,4.0,1020,5.0,1603,4.0,78,3.0
770,270,1418,4.0,1181,3.0,1314,4.0,1020,3.0,1603,5.0,78,3.0
770,280,1418,3.0,1181,5.0,1314,3.0,1020,3.0,1603,5.0,78,3.0
770,291,1418,3.0,1181,4.0,1314,4.0,1020,3.0,1603,4.0,78,2.0
770,129,1418,5.0,1181,5.0,1314,5.0,1020,5.0,1603,5.0,78,5.0
771,202,146,2.0,406,4.0,1642,2.0,453,4.0,1253,3.0,107,4.0
771,671,146,4.0,406,3.0,1642,3.0,453,3.0,1253,4.0,107,2.0
771,431,146,5.0,406,4.0,1642,5.0,453,4.0,1253,5.0,107,4.0
771,181,146,2.0,406,5.0,1642,3.0,453,1.0,1253,2.0,107,1.0
771,119,146,4.0,406,5.0,1642,3.0,453,4.0,1253,4.0,107,3.0
772,178,1158,5.0,18,2.0,311,3.0,1433,3.0,1093,3.0,1136,3.0
772,181,1158,4.0,18,2.0,311,4.0,1433,4.0,1093,5.0,1136,4.0
772,129,1158,3.0,18,4.0,311,5.0,1433,5.0,1093,5.0,1136,5.0
772,127,1158,4.0,18,3.0,311,5.0,1433,4.0,1093,4.0,1136,5.0
772,225,1158,5.0,18,4.0,311,5.0,1433,5.0,1093,4.0,1136,3.0
773,205,1122,4.0,167,5.0,1564,2.0,311,4.0,254,3.0,585,4.0
773,146,1122,2.0,167,5.0,1564,3.0,311,4.0,254,4.0,585,4.0
773,7,1122,4.0,167,5.0,1564,3.0,311,4.0,254,3.0,585,3.0
773,245,1122,3.0,167,3.0,1564,5.0,311,5.0,254,2.0,585,5.0
773,240,1122,2.0,167,1.0,1564,3.0,311,4.0,254,2.0,585,3.0
774,58,585,2.0,865,5.0,294,3.0,444,3.0,1253,1.0,967,2.0
774,38,585,4.0,865,4.0,294,5.0,444,5.0,1253,5.0,967,5.0
774,182,585,3.0,865,5.0,294,1.0,444,3.0,1253,2.0,967,4.0
774,106,585,3.0,865,5.0,294,4.0,444,3.0,1253,2.0,967,5.0
774,219,585,2.0,865,4.0,294,4.0,444,3.0,1253,4.0,967,5.0
775,262,294,4.0,585,3.0,1364,4.0,967,3.0,1611,1.0,405,4.0
775,471,294,4.0,585,4.0,1364,4.0,967,3.0,1611,5.0,405,2.0
775,86,294,5.0,585,5.0,1364,5.0,967,5.0,1611,3.0,405,3.0
775,95,294,5.0,585,4.0,1364,4.0,967,3.0,1611,2.0,405,2.0
775,69,294,5.0,585,4.0,1364,4.0,967,5.0,1611,4.0,405,4.0
776,46,20,5.0,967,5.0,1054,1.0,1253,4.0,865,5.0,1006,4.0
776,223,20,4.0,967,4.0,1054,3.0,1253,4.0,865,4.0,1006,4.0
776,393,20,5.0,967,3.0,1054,3.0,1253,4.0,865,5.0,1006,4.0
776,97,20,3.0,967,4.0,1054,5.0,1253,4.0,865,4.0,1006,3.0
776,269,20,3.0,967,3.0,1054,3.0,1253,1.0,865,5.0,1006,3.0
777,634,1433,3.0,1093,1.0,1158,4.0,227,4.0,974,2.0,146,4.0
777,379,1433,4.0,1093,5.0,1158,4.0,227,3.0,974,5.0,146,3.0
777,10,1433,3.0,1093,3.0,1158,3.0,227,4.0,974,4.0,146,3.0
777,209,1433,2.0,1093,5.0,1158,4.0,227,4.0,974,4.0,146,1.0
777,160,1433,3.0,1093,3.0,1158,4.0,227,2.0,974,5.0,146,3.0
778,110,227,4.0,281,3.0,585,2.0,1269,4.0,1314,5.0,1259,5.0
778,282,227,3.0,281,1.0,585,3.0,1269,4.0,1314,5.0,1259,5.0
778,33,227,1.0,281,2.0,585,4.0,1269,4.0,1314,3.0,1259,4.0
778,596,227,1.0,281,2.0,585,2.0,1269,4.0,1314,1.0,1259,2.0
778,112,227,5.0,281,3.0,585,2.0,1269,4.0,1314,2.0,1259,3.0
779,119,125,2.0,717,5.0,967,5.0,1314,3.0,1259,4.0,999,3.0
779,106,125,4.0,717,2.0,967,5.0,1314,1.0,1259,2.0,999,5.0
779,677,125,2.0,717,5.0,967,3.0,1314,3.0,1259,5.0,999,1.0
779,54,125,5.0,717,3.0,967,5.0,1314,2.0,1259,4.0,999,5.0
779,219,125,5.0,717,4.0,967,5.0,1314,3.0,1259,1.0,999,3.0
780,313,146,2.0,254,4.0,1564,4.0,483,4.0,1303,4.0,1253,5.0
780,202,146,2.0,254,3.0,1564,3.0,483,4.0,1303,4.0,1253,3.0
780,27,146,3.0,254,3.0,1564,3.0,483,2.0,1303,4.0,1253,1.0
780,462,146,5.0,254,5.0,1564,5.0,483,4.0,1303,4.0,1253,5.0
780,213,146,2.0,254,3.0,1564,3.0,483,4.0,1303,5.0,1253,4.0
781,270,820,4.0,166,5.0,1564,2.0,1606,4.0,1253,2.0,1694,3.0
781,86,820,3.0,166,1.0,1564,5.0,1606,5.0,1253,4.0,1694,4.0
781,275,820,3.0,166,4.0,1564,2.0,1606,5.0,1253,2.0,1694,4.0
781,234,820,4.0,166,5.0,1564,4.0,1606,5.0,1253,5.0,1694,5.0
781,212,820,3.0,166,2.0,1564,2.0,1606,4.0,1253,4.0,1694,3.0
782,199,311,3.0,974,4.0,227,3.0,483,3.0,1711,3.0,967,3.0
782,177,311,5.0,974,5.0,227,4.0,483,3.0,1711,5.0,967,3.0
782,208,311,3.0,974,5.0,227,3.0,483,3.0,1711,3.0,967,4.0
782,15,311,5.0,974,5.0,227,3.0,483,4.0,1711,3.0,967,5.0
782,73,311,5.0,974,4.0,227,5.0,483,4.0,1711,5.0,967,5.0
783,162,78,2.0,468,4.0,1253,3.0,967,4.0,999,5.0,615,3.0
783,25,78,1.0,468,4.0,1253,2.0,967,2.0,999,3.0,615,4.0
783,373,78,2.0,468,2.0,1253,3.0,967,3.0,999,3.0,615,3.0
783,21,78,4.0,468,3.0,1253,4.0,967,2.0,999,4.0,615,3.0
783,112,78,2.0,468,5.0,1253,2.0,967,5.0,999,3.0,615,2.0
784,132,330,3.0,815,3.0,227,3.0,585,1.0,1603,4.0,1694,3.0
784,382,330,1.0,815,2.0,227,2.0,585,2.0,1603,3.0,1694,3.0
784,25,330,2.0,815,3.0,227,2.0,585,4.0,1603,3.0,1694,3.0
784,160,330,3.0,815,2.0,227,2.0,585,2.0,1603,4.0,1694,3.0
784,205,330,4.0,815,2.0,227,1.0,585,4.0,1603,5.0,1694,4.0
785,58,999,2.0,166,1.0,967,2.0,1253,1.0,1694,4.0,585,2.0
785,106,999,5.0,166,2.0,967,5.0,1253,2.0,1694,4.0,585,3.0
785,40,999,5.0,166,5.0,967,4.0,1253,4.0,1694,5.0,585,3.0
785,559,999,4.0,166,4.0,967,4.0,1253,3.0,1694,3.0,585,2.0
785,564,999,3.0,166,4.0,967,4.0,1253,3.0,1694,4.0,585,2.0
786,9,1017,2.0,603,4.0,1241,4.0,207,2.0,1006,5.0,999,4.0
786,161,1017,3.0,603,4.0,1241,4.0,207,3.0,1006,3.0,999,3.0
786,349,1017,3.0,603,3.0,1241,5.0,207,1.0,1006,4.0,999,1.0
786,86,1017,4.0,603,4.0,1241,4.0,207,5.0,1006,3.0,999,2.0
786,393,1017,3.0,603,3.0,1241,3.0,207,3.0,1006,4.0,999,5.0
787,105,461,1.0,468,4.0,585,1.0,820,1.0,603,1.0,1093,1.0
787,774,461,2.0,468,3.0,585,2.0,820,3.0,603,3.0,1093,3.0
787,658,461,1.0,468,1.0,585,2.0,820,2.0,603,3.0,1093,1.0
787,199,461,3.0,468,3.0,585,3.0,820,3.0,603,3.0,1093,1.0
787,25,461,4.0,468,4.0,585,4.0,820,5.0,603,2.0,1093,3.0
788,40,405,4.0,585,3.0,550,3.0,1694,5.0,1603,5.0,162,5.0
788,270,405,2.0,585,3.0,550,4.0,1694,3.0,1603,5.0,162,5.0
788,245,405,5.0,585,5.0,550,4.0,1694,4.0,1603,5.0,162,4.0
788,155,405,4.0,585,4.0,550,4.0,1694,4.0,1603,5.0,162,4.0
788,149,405,5.0,585,3.0,550,3.0,1694,4.0,1603,4.0,162,5.0
789,321,254,3.0,1314,2.0,1253,1.0,311,4.0,405,2.0,1642,3.0
789,190,254,3.0,1314,3.0,1253,4.0,311,4.0,405,5.0,1642,5.0
789,439,254,4.0,1314,4.0,1253,4.0,311,5.0,405,3.0,1642,4.0
789,212,254,3.0,1314,4.0,1253,4.0,311,3.0,405,3.0,1642,3.0
789,246,254,3.0,1314,4.0,1253,4.0,311,5.0,405,4.0,1642,4.0
790,387,585,3.0,294,3.0,834,5.0,1314,2.0,1250,3.0,820,3.0
790,138,585,2.0,294,4.0,834,3.0,1314,2.0,1250,3.0,820,2.0
790,571,585,2.0,294,2.0,834,2.0,1314,1.0,1250,2.0,820,2.0
790,193,585,4.0,294,4.0,834,5.0,1314,5.0,1250,5.0,820,5.0
790,181,585,4.0,294,2.0,834,5.0,1314,4.0,1250,3.0,820,3.0
791,262,1017,3.0,1654,5.0,967,3.0,1642,4.0,451,2.0,294,4.0
791,202,1017,5.0,1654,4.0,967,4.0,1642,2.0,451,3.0,294,5.0
791,377,1017,5.0,1654,5.0,967,4.0,1642,4.0,451,3.0,294,5.0
791,59,1017,3.0,1654,3.0,967,4.0,1642,2.0,451,3.0,294,3.0
791,42,1017,3.0,1654,5.0,967,4.0,1642,3.0,451,4.0,294,3.0
792,424,967,3.0,864,4.0,999,1.0,221,3.0,1072,5.0,1433,3.0
792,596,967,3.0,864,4.0,999,1.0,221,3.0,1072,3.0,1433,3.0
792,86,967,5.0,864,5.0,999,2.0,221,3.0,1072,3.0,1433,3.0
792,43,967,5.0,864,5.0,999,5.0,221,4.0,1072,5.0,1433,5.0
792,120,967,3.0,864,4.0,999,4.0,221,2.0,1072,3.0,1433,2.0
793,580,483,4.0,461,5.0,1694,4.0,227,3.0,585,5.0,967,3.0
793,470,483,3.0,461,2.0,1694,3.0,227,4.0,585,4.0,967,4.0
793,203,483,3.0,461,3.0,1694,4.0,227,1.0,585,3.0,967,3.0
793,183,483,4.0,461,4.0,1694,4.0,227,3.0,585,3.0,967,5.0
793,159,483,3.0,461,4.0,1694,3.0,227,5.0,585,5.0,967,5.0
794,513,294,2.0,405,2.0,166,1.0,97,3.0,311,2.0,967,1.0
794,377,294,5.0,405,3.0,166,4.0,97,3.0,311,5.0,967,4.0
794,442,294,4.0,405,3.0,166,3.0,97,1.0,311,4.0,967,4.0
794,547,294,5.0,405,3.0,166,4.0,97,4.0,311,5.0,967,4.0
794,106,294,4.0,405,4.0,166,2.0,97,3.0,311,4.0,967,5.0
795,127,480,4.0,1181,5.0,1158,4.0,1694,4.0,1711,5.0,125,5.0
795,537,480,4.0,1181,2.0,1158,3.0,1694,3.0,1711,3.0,125,2.0
795,277,480,4.0,1181,1.0,1158,5.0,1694,3.0,1711,3.0,125,3.0
795,15,480,4.0,1181,4.0,1158,5.0,1694,4.0,1711,3.0,125,3.0
795,574,480,4.0,1181,2.0,1158,4.0,1694,3.0,1711,4.0,125,3.0
796,179,468,3.0,294,3.0,167,2.0,166,1.0,18,3.0,397,4.0
796,157,468,5.0,294,5.0,167,4.0,166,5.0,18,4.0,397,5.0
796,26,468,5.0,294,5.0,167,4.0,166,2.0,18,4.0,397,4.0
796,103,468,5.0,294,2.0,167,4.0,166,3.0,18,4.0,397,3.0
796,37,468,5.0,294,4.0,167,4.0,166,4.0,18,4.0,397,5.0
797,58,1084,3.0,1564,3.0,101,1.0,1694,4.0,411,4.0,1093,4.0
797,85,1084,3.0,1564,4.0,101,4.0,1694,5.0,411,2.0,1093,4.0
797,255,1084,4.0,1564,4.0,101,3.0,1694,3.0,411,3.0,1093,4.0
797,253,1084,3.0,1564,3.0,101,4.0,1694,3.0,411,3.0,1093,2.0
797,375,1084,4.0,1564,5.0,101,4.0,1694,4.0,411,5.0,1093,4.0
798,157,101,2.0,167,4.0,1694,4.0,717,5.0,227,5.0,405,5.0
798,374,101,2.0,167,5.0,1694,3.0,717,1.0,227,2.0,405,5.0
798,30,101,2.0,167,4.0,1694,4.0,717,5.0,227,4.0,405,5.0
798,352,101,2.0,167,4.0,1694,4.0,717,5.0,227,3.0,405,5.0
798,185,101,3.0,167,3.0,1694,4.0,717,5.0,227,5.0,405,3.0
799,346,1181,3.0,1694,3.0,602,1.0,603,3.0,865,3.0,967,4.0
799,197,1181,4.0,1694,4.0,602,1.0,603,3.0,865,5.0,967,5.0
799,276,1181,3.0,1694,3.0,602,1.0,603,4.0,865,4.0,967,3.0
799,354,1181,3.0,1694,5.0,602,1.0,603,4.0,865,5.0,967,4.0
799,285,1181,1.0,1694,2.0,602,1.0,603,3.0,865,3.0,967,3.0
800,15,967,5.0,1564,4.0,585,2.0,405,4.0,1552,5.0,453,3.0
800,456,967,5.0,1564,3.0,585,3.0,405,5.0,1552,3.0,453,3.0
800,62,967,5.0,1564,5.0,585,5.0,405,2.0,1552,4.0,453,3.0
800,348,967,4.0,1564,2.0,585,4.0,405,3.0,1552,3.0,453,3.0
800,442,967,4.0,1564,1.0,585,3.0,405,3.0,1552,3.0,453,2.0
801,42,1642,3.0,1433,3.0,967,4.0,166,4.0,1303,4.0,258,4.0
801,547,1642,3.0,1433,4.0,967,4.0,166,4.0,1303,4.0,258,4.0
801,41,1642,4.0,1433,3.0,967,1.0,166,3.0,1303,2.0,258,4.0
801,357,1642,3.0,1433,3.0,967,5.0,166,4.0,1303,4.0,258,3.0
801,27,1642,4.0,1433,3.0,967,3.0,166,3.0,1303,4.0,258,3.0
802,324,834,3.0,251,2.0,1084,2.0,1564,1.0,1694,3.0,985,2.0
802,706,834,2.0,251,2.0,1084,3.0,1564,3.0,1694,3.0,985,4.0
802,193,834,5.0,251,5.0,1084,3.0,1564,4.0,1694,4.0,985,5.0
802,537,834,4.0,251,3.0,1084,3.0,1564,2.0,1694,3.0,985,4.0
802,96,834,3.0,251,4.0,1084,3.0,1564,3.0,1694,5.0,985,4.0
803,35,1642,4.0,254,3.0,1564,4.0,657,5.0,726,4.0,717,5.0
803,229,1642,5.0,254,4.0,1564,4.0,657,4.0,726,5.0,717,5.0
803,50,1642,5.0,254,3.0,1564,4.0,657,5.0,726,3.0,717,5.0
803,62,1642,4.0,254,4.0,1564,5.0,657,5.0,726,4.0,717,2.0
803,32,1642,4.0,254,5.0,1564,4.0,657,4.0,726,3.0,717,5.0
804,266,1314,2.0,1122,3.0,483,4.0,1253,3.0,254,3.0,1006,4.0
804,213,1314,2.0,1122,5.0,483,4.0,1253,4.0,254,3.0,1006,4.0
804,62,1314,5.0,1122,5.0,483,5.0,1253,5.0,254,4.0,1006,5.0
804,430,1314,1.0,1122,1.0,483,3.0,1253,3.0,254,2.0,1006,4.0
804,55,1314,3.0,1122,2.0,483,5.0,1253,3.0,254,1.0,1006,4.0
805,219,1314,3.0,1253,4.0,1158,4.0,1093,4.0,311,5.0,1642,4.0
805,271,1314,3.0,1253,4.0,1158,5.0,1093,1.0,311,3.0,1642,1.0
805,280,1314,3.0,1253,3.0,1158,5.0,1093,3.0,311,4.0,1642,3.0
805,205,1314,4.0,1253,4.0,1158,5.0,1093,3.0,311,4.0,1642,4.0
805,314,1314,3.0,1253,3.0,1158,5.0,1093,4.0,311,4.0,1642,4.0
806,183,865,5.0,585,3.0,281,5.0,999,5.0,1253,5.0,1093,4.0
806,305,865,3.0,585,2.0,281,1.0,999,3.0,1253,2.0,1093,4.0
806,27,865,4.0,585,2.0,281,2.0,999,4.0,1253,1.0,1093,3.0
806,564,865,4.0,585,2.0,281,2.0,999,3.0,1253,3.0,1093,4.0
806,107,865,5.0,585,4.0,281,2.0,999,4.0,1253,3.0,1093,5.0
807,271,1307,1.0,1314,3.0,1253,4.0,1093,1.0,405,4.0,78,1.0
807,394,1307,3.0,1314,3.0,1253,4.0,1093,4.0,405,2.0,78,2.0
807,9,1307,3.0,1314,4.0,1253,3.0,1093,5.0,405,3.0,78,2.0
807,270,1307,3.0,1314,4.0,1253,2.0,1093,5.0,405,2.0,78,3.0
807,1,1307,3.0,1314,3.0,1253,4.0,1093,4.0,405,4.0,78,3.0
808,44,1503,4.0,888,3.0,468,5.0,378,3.0,227,5.0,1084,3.0
808,660,1503,3.0,888,1.0,468,2.0,378,2.0,227,1.0,1084,3.0
808,113,1503,4.0,888,5.0,468,5.0,378,5.0,227,5.0,1084,3.0
808,358,1503,3.0,888,5.0,468,3.0,378,3.0,227,5.0,1084,3.0
808,169,1503,3.0,888,4.0,468,5.0,378,2.0,227,3.0,1084,2.0
809,31,974,3.0,1181,4.0,1564,3.0,603,3.0,598,4.0,269,4.0
809,134,974,4.0,1181,3.0,1564,1.0,603,4.0,598,4.0,269,4.0
809,268,974,2.0,1181,2.0,1564,2.0,603,4.0,598,4.0,269,3.0
809,143,974,5.0,1181,3.0,1564,2.0,603,4.0,598,4.0,269,2.0
809,704,974,3.0,1181,3.0,1564,1.0,603,3.0,598,3.0,269,4.0
810,212,1314,4.0,311,3.0,254,3.0,166,2.0,78,1.0,1253,4.0
810,462,1314,4.0,311,4.0,254,5.0,166,5.0,78,4.0,1253,5.0
810,662,1314,1.0,311,2.0,254,1.0,166,1.0,78,1.0,1253,1.0
810,109,1314,5.0,311,5.0,254,5.0,166,5.0,78,4.0,1253,5.0
810,291,1314,4.0,311,3.0,254,2.0,166,4.0,78,2.0,1253,3.0
811,197,1253,4.0,1314,4.0,1564,3.0,520,4.0,294,3.0,107,3.0
811,394,1253,4.0,1314,3.0,1564,1.0,520,2.0,294,2.0,107,2.0
811,585,1253,5.0,1314,3.0,1564,3.0,520,4.0,294,3.0,107,3.0
811,201,1253,1.0,1314,1.0,1564,2.0,520,3.0,294,1.0,107,4.0
811,276,1253,1.0,1314,3.0,1564,3.0,520,2.0,294,2.0,107,5.0
812,36,1314,2.0,1564,3.0,820,4.0,974,4.0,78,3.0,332,3.0
812,143,1314,4.0,1564,2.0,820,4.0,974,5.0,78,2.0,332,3.0
812,373,1314,2.0,1564,1.0,820,3.0,974,4.0,78,2.0,332,2.0
812,275,1314,3.0,1564,2.0,820,3.0,974,5.0,78,3.0,332,2.0
812,24,1314,2.0,1564,2.0,820,4.0,974,4.0,78,2.0,332,1.0
813,290,603,3.0,999,2.0,269,1.0,1713,2.0,461,4.0,281,2.0
813,139,603,3.0,999,1.0,269,4.0,1713,2.0,461,3.0,281,1.0
813,246,603,5.0,999,2.0,269,3.0,1713,5.0,461,4.0,281,4.0
813,8,603,3.0,999,4.0,269,5.0,1713,4.0,461,5.0,281,5.0
813,27,603,4.0,999,4.0,269,3.0,1713,3.0,461,3.0,281,2.0
814,39,1006,5.0,133,4.0,397,2.0,405,3.0,1314,5.0,1564,4.0
814,533,1006,4.0,133,3.0,397,4.0,405,3.0,1314,1.0,1564,2.0
814,158,1006,3.0,133,5.0,397,3.0,405,1.0,1314,2.0,1564,1.0
814,49,1006,5.0,133,5.0,397,5.0,405,4.0,1314,4.0,1564,5.0
814,415,1006,4.0,133,4.0,397,4.0,405,5.0,1314,3.0,1564,3.0
815,222,451,4.0,697,3.0,1314,4.0,281,3.0,1711,5.0,585,4.0
815,172,451,4.0,697,4.0,1314,1.0,281,2.0,1711,2.0,585,5.0
815,268,451,1.0,697,4.0,1314,3.0,281,1.0,1711,4.0,585,3.0
815,598,451,1.0,697,5.0,1314,4.0,281,4.0,1711,3.0,585,4.0
815,649,451,2.0,697,4.0,1314,3.0,281,2.0,1711,2.0,585,2.0
816,51,831,5.0,697,5.0,717,5.0,1698,5.0,1377,5.0,1638,4.0
816,379,831,5.0,697,5.0,717,5.0,1698,5.0,1377,4.0,1638,5.0
816,356,831,5.0,697,4.0,717,5.0,1698,5.0,1377,4.0,1638,4.0
816,49,831,4.0,697,4.0,717,4.0,1698,4.0,1377,5.0,1638,5.0
816,73,831,1.0,697,4.0,717,4.0,1698,3.0,1377,4.0,1638,2.0
817,342,146,3.0,405,3.0,254,1.0,1270,1.0,451,4.0,1479,2.0
817,106,146,3.0,405,4.0,254,4.0,1270,4.0,451,3.0,1479,2.0
817,129,146,5.0,405,5.0,254,5.0,1270,3.0,451,2.0,1479,3.0
817,190,146,4.0,405,5.0,254,3.0,1270,4.0,451,3.0,1479,3.0
817,177,146,3.0,405,3.0,254,2.0,1270,5.0,451,3.0,1479,5.0
818,362,1564,3.0,334,5.0,1314,5.0,717,5.0,254,4.0,251,5.0
818,222,1564,3.0,334,5.0,1314,4.0,717,4.0,254,4.0,251,3.0
818,492,1564,4.0,334,2.0,1314,5.0,717,4.0,254,3.0,251,4.0
818,229,1564,4.0,334,5.0,1314,5.0,717,5.0,254,4.0,251,4.0
818,358,1564,4.0,334,5.0,1314,4.0,717,3.0,254,3.0,251,2.0
819,180,294,4.0,967,5.0,107,4.0,1564,3.0,520,4.0,758,3.0
819,556,294,5.0,967,4.0,107,4.0,1564,3.0,520,4.0,758,4.0
819,109,294,5.0,967,5.0,107,5.0,1564,3.0,520,4.0,758,4.0
819,62,294,3.0,967,5.0,107,5.0,1564,5.0,520,5.0,758,4.0
819,132,294,1.0,967,3.0,107,4.0,1564,2.0,520,3.0,758,2.0
820,68,853,4.0,227,5.0,461,5.0,1564,1.0,281,4.0,107,4.0
820,282,853,3.0,227,3.0,461,4.0,1564,4.0,281,1.0,107,5.0
820,324,853,3.0,227,1.0,461,1.0,1564,1.0,281,1.0,107,2.0
820,36,853,3.0,227,4.0,461,4.0,1564,3.0,281,2.0,107,3.0
820,321,853,3.0,227,3.0,461,4.0,1564,2.0,281,1.0,107,3.0
821,54,453,4.0,146,5.0,101,4.0,1642,5.0,1694,4.0,309,5.0
821,141,453,3.0,146,3.0,101,2.0,1642,3.0,1694,4.0,309,4.0
821,431,453,4.0,146,5.0,101,3.0,1642,5.0,1694,4.0,309,4.0
821,720,453,4.0,146,3.0,101,3.0,1642,3.0,1694,4.0,309,2.0
821,200,453,4.0,146,4.0,101,4.0,1642,3.0,1694,5.0,309,4.0
822,537,1694,3.0,713,4.0,888,1.0,227,2.0,125,2.0,1642,3.0
822,15,1694,4.0,713,4.0,888,4.0,227,3.0,125,3.0,1642,3.0
822,114,1694,4.0,713,4.0,888,4.0,227,1.0,125,2.0,1642,4.0
822,23,1694,4.0,713,3.0,888,5.0,227,3.0,125,5.0,1642,4.0
822,580,1694,4.0,713,3.0,888,4.0,227,3.0,125,2.0,1642,1.0
823,10,1182,4.0,332,2.0,967,4.0,109,5.0,815,4.0,834,5.0
823,63,1182,4.0,332,3.0,967,5.0,109,4.0,815,5.0,834,4.0
823,40,1182,4.0,332,4.0,967,4.0,109,5.0,815,4.0,834,3.0
823,22,1182,3.0,332,2.0,967,5.0,109,3.0,815,2.0,834,3.0
823,352,1182,4.0,332,4.0,967,4.0,109,1.0,815,3.0,834,3.0
824,290,281,2.0,585,2.0,999,2.0,1253,3.0,1433,2.0,943,2.0
824,150,281,2.0,585,4.0,999,3.0,1253,1.0,1433,3.0,943,2.0
824,305,281,1.0,585,2.0,999,3.0,1253,2.0,1433,2.0,943,1.0
824,54,281,2.0,585,3.0,999,5.0,1253,4.0,1433,3.0,943,4.0
824,196,281,1.0,585,4.0,999,3.0,1253,3.0,1433,3.0,943,2.0
825,96,1552,3.0,405,3.0,967,5.0,1564,3.0,397,4.0,166,4.0
825,1,1552,3.0,405,4.0,967,5.0,1564,4.0,397,4.0,166,5.0
825,234,1552,4.0,405,4.0,967,5.0,1564,4.0,397,5.0,166,5.0
825,471,1552,4.0,405,2.0,967,3.0,1564,2.0,397,3.0,166,5.0
825,93,1552,4.0,405,4.0,967,4.0,1564,3.0,397,1.0,166,5.0
826,352,1181,5.0,1314,3.0,166,5.0,280,3.0,999,4.0,1303,4.0
826,355,1181,4.0,1314,3.0,166,5.0,280,3.0,999,4.0,1303,3.0
826,538,1181,1.0,1314,3.0,166,2.0,280,2.0,999,3.0,1303,4.0
826,285,1181,1.0,1314,1.0,166,4.0,280,2.0,999,1.0,1303,2.0
826,680,1181,5.0,1314,3.0,166,4.0,280,4.0,999,3.0,1303,4.0
827,592,167,4.0,453,3.0,1552,3.0,1084,3.0,1694,4.0,1642,3.0
827,210,167,4.0,453,3.0,1552,3.0,1084,1.0,1694,4.0,1642,4.0
827,20,167,3.0,453,2.0,1552,4.0,1084,3.0,1694,3.0,1642,4.0
827,155,167,3.0,453,4.0,1552,4.0,1084,3.0,1694,4.0,1642,3.0
