group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7
2842,62,1713,5.0,1253,5.0,806,4.0,1694,4.0,520,5.0,453,3.0,1642,4.0
2842,558,1713,2.0,1253,1.0,806,2.0,1694,3.0,520,3.0,453,4.0,1642,2.0
2842,119,1713,4.0,1253,4.0,806,2.0,1694,4.0,520,3.0,453,4.0,1642,3.0
2843,179,228,3.0,1084,1.0,227,4.0,18,3.0,834,2.0,281,1.0,967,2.0
2843,324,228,3.0,1084,2.0,227,1.0,18,2.0,834,3.0,281,1.0,967,2.0
2843,209,228,3.0,1084,2.0,227,4.0,18,3.0,834,3.0,281,3.0,967,5.0
2843,42,228,3.0,1084,4.0,227,3.0,18,2.0,834,5.0,281,2.0,967,4.0
2843,307,228,2.0,1084,2.0,227,3.0,18,2.0,834,3.0,281,1.0,967,4.0
2844,595,78,2.0,1314,2.0,166,4.0,834,3.0,690,3.0,831,1.0,1093,3.0
2844,118,78,2.0,1314,1.0,166,2.0,834,3.0,690,2.0,831,2.0,1093,3.0
2844,389,78,3.0,1314,2.0,166,3.0,834,3.0,690,3.0,831,4.0,1093,4.0
2844,190,78,3.0,1314,3.0,166,4.0,834,5.0,690,3.0,831,5.0,1093,4.0
2844,149,78,3.0,1314,4.0,166,4.0,834,4.0,690,4.0,831,5.0,1093,4.0
2845,32,166,4.0,167,3.0,309,5.0,217,2.0,1334,5.0,1470,4.0,1694,4.0
2845,174,166,5.0,167,4.0,309,3.0,217,2.0,1334,4.0,1470,3.0,1694,4.0
2845,43,166,5.0,167,5.0,309,5.0,217,2.0,1334,5.0,1470,5.0,1694,5.0
2845,246,166,5.0,167,5.0,309,5.0,217,4.0,1334,4.0,1470,4.0,1694,4.0
2845,319,166,3.0,167,5.0,309,5.0,217,1.0,1334,3.0,1470,5.0,1694,4.0
2846,393,1327,2.0,1253,4.0,1303,3.0,1364,2.0,1181,1.0,166,4.0,967,3.0
2846,119,1327,3.0,1253,4.0,1303,3.0,1364,4.0,1181,5.0,166,5.0,967,5.0
2846,547,1327,4.0,1253,4.0,1303,4.0,1364,4.0,1181,2.0,166,4.0,967,4.0
2846,73,1327,4.0,1253,4.0,1303,4.0,1364,1.0,1181,1.0,166,5.0,967,5.0
2846,69,1327,5.0,1253,5.0,1303,5.0,1364,4.0,1181,3.0,166,5.0,967,5.0
2847,200,18,3.0,1334,3.0,311,4.0,125,5.0,1084,3.0,461,5.0,1006,5.0
2847,342,18,3.0,1334,2.0,311,5.0,125,3.0,1084,3.0,461,3.0,1006,4.0
2847,129,18,4.0,1334,4.0,311,5.0,125,3.0,1084,5.0,461,4.0,1006,5.0
2847,355,18,4.0,1334,5.0,311,5.0,125,3.0,1084,3.0,461,3.0,1006,2.0
2847,222,18,3.0,1334,4.0,311,5.0,125,4.0,1084,1.0,461,5.0,1006,4.0
2848,193,1006,4.0,1694,4.0,970,5.0,795,3.0,254,5.0,740,4.0,1713,5.0
2848,402,1006,3.0,1694,3.0,970,4.0,795,3.0,254,3.0,740,3.0,1713,3.0
2848,86,1006,3.0,1694,4.0,970,4.0,795,4.0,254,4.0,740,3.0,1713,4.0
2848,49,1006,5.0,1694,5.0,970,5.0,795,5.0,254,4.0,740,5.0,1713,4.0
2848,48,1006,5.0,1694,5.0,970,5.0,795,5.0,254,3.0,740,5.0,1713,4.0
2849,29,1694,5.0,865,5.0,1169,3.0,1253,2.0,967,5.0,834,3.0,1025,1.0
2849,167,1694,3.0,865,4.0,1169,1.0,1253,2.0,967,4.0,834,3.0,1025,1.0
2849,219,1694,4.0,865,4.0,1169,4.0,1253,4.0,967,5.0,834,5.0,1025,1.0
2849,165,1694,3.0,865,3.0,1169,3.0,1253,4.0,967,3.0,834,5.0,1025,1.0
2849,361,1694,3.0,865,5.0,1169,1.0,1253,1.0,967,2.0,834,2.0,1025,2.0
2850,25,281,2.0,1564,1.0,1377,3.0,865,5.0,146,3.0,254,2.0,1084,4.0
2850,579,281,1.0,1564,3.0,1377,2.0,865,5.0,146,5.0,254,2.0,1084,3.0
2850,290,281,2.0,1564,2.0,1377,3.0,865,2.0,146,1.0,254,1.0,1084,1.0
2850,97,281,3.0,1564,1.0,1377,3.0,865,4.0,146,4.0,254,3.0,1084,3.0
2850,586,281,2.0,1564,3.0,1377,3.0,865,5.0,146,3.0,254,3.0,1084,2.0
2851,277,558,1.0,1564,1.0,254,3.0,1711,3.0,166,4.0,1314,2.0,167,3.0
2851,287,558,2.0,1564,3.0,254,2.0,1711,5.0,166,5.0,1314,3.0,167,4.0
2851,127,558,4.0,1564,3.0,254,3.0,1711,5.0,166,2.0,1314,3.0,167,5.0
2851,239,558,5.0,1564,4.0,254,4.0,1711,4.0,166,5.0,1314,4.0,167,5.0
2851,343,558,4.0,1564,2.0,254,3.0,1711,3.0,166,4.0,1314,2.0,167,3.0
2852,27,405,2.0,309,3.0,623,4.0,332,2.0,254,3.0,820,4.0,468,3.0
2852,159,405,2.0,309,3.0,623,1.0,332,2.0,254,2.0,820,3.0,468,4.0
2852,276,405,1.0,309,1.0,623,2.0,332,3.0,254,2.0,820,4.0,468,3.0
2852,305,405,3.0,309,3.0,623,4.0,332,2.0,254,3.0,820,3.0,468,3.0
2852,662,405,1.0,309,1.0,623,1.0,332,2.0,254,1.0,820,3.0,468,3.0
2853,42,894,3.0,1694,4.0,1093,3.0,1638,1.0,1182,4.0,166,4.0,1025,4.0
2853,149,894,4.0,1694,4.0,1093,4.0,1638,4.0,1182,5.0,166,4.0,1025,4.0
2853,20,894,3.0,1694,3.0,1093,3.0,1638,3.0,1182,4.0,166,4.0,1025,2.0
2853,600,894,4.0,1694,4.0,1093,3.0,1638,5.0,1182,4.0,166,5.0,1025,5.0
2853,141,894,2.0,1694,4.0,1093,3.0,1638,2.0,1182,4.0,166,1.0,1025,4.0
2854,331,585,3.0,133,3.0,926,3.0,167,3.0,1182,3.0,254,4.0,251,2.0
2854,208,585,3.0,133,4.0,926,5.0,167,4.0,1182,4.0,254,5.0,251,5.0
2854,1,585,2.0,133,4.0,926,3.0,167,5.0,1182,4.0,254,3.0,251,4.0
2854,227,585,3.0,133,3.0,926,3.0,167,3.0,1182,4.0,254,1.0,251,2.0
2854,52,585,3.0,133,2.0,926,3.0,167,4.0,1182,3.0,254,2.0,251,2.0
2855,363,468,4.0,405,3.0,166,2.0,1694,2.0,294,4.0,1270,2.0,146,3.0
2855,51,468,5.0,405,5.0,166,5.0,1694,5.0,294,5.0,1270,4.0,146,5.0
2855,72,468,5.0,405,4.0,166,5.0,1694,4.0,294,5.0,1270,4.0,146,5.0
2855,42,468,5.0,405,5.0,166,4.0,1694,4.0,294,3.0,1270,5.0,146,3.0
2855,319,468,4.0,405,5.0,166,3.0,1694,4.0,294,3.0,1270,3.0,146,3.0
2856,188,1314,3.0,254,4.0,520,4.0,78,3.0,607,5.0,585,4.0,1158,5.0
2856,218,1314,4.0,254,2.0,520,4.0,78,3.0,607,5.0,585,3.0,1158,4.0
2856,16,1314,3.0,254,3.0,520,4.0,78,3.0,607,1.0,585,4.0,1158,4.0
2856,43,1314,5.0,254,3.0,520,3.0,78,4.0,607,4.0,585,5.0,1158,3.0
2856,604,1314,3.0,254,2.0,520,3.0,78,3.0,607,1.0,585,3.0,1158,4.0
2857,86,1479,3.0,166,1.0,1694,4.0,1250,4.0,107,5.0,1606,5.0,1093,4.0
2857,145,1479,2.0,166,1.0,1694,4.0,1250,4.0,107,3.0,1606,5.0,1093,3.0
2857,214,1479,4.0,166,5.0,1694,4.0,1250,2.0,107,4.0,1606,5.0,1093,3.0
2857,311,1479,2.0,166,3.0,1694,4.0,1250,3.0,107,3.0,1606,2.0,1093,3.0
2857,322,1479,1.0,166,5.0,1694,4.0,1250,4.0,107,5.0,1606,4.0,1093,3.0
2858,174,967,4.0,603,4.0,999,5.0,679,2.0,468,5.0,146,4.0,1564,3.0
2858,446,967,2.0,603,4.0,999,3.0,679,2.0,468,3.0,146,3.0,1564,2.0
2858,354,967,4.0,603,4.0,999,2.0,679,4.0,468,4.0,146,4.0,1564,3.0
2858,54,967,5.0,603,5.0,999,5.0,679,4.0,468,4.0,146,5.0,1564,4.0
2858,144,967,4.0,603,4.0,999,3.0,679,3.0,468,3.0,146,4.0,1564,3.0
2859,110,107,4.0,806,3.0,967,5.0,999,3.0,405,4.0,1093,5.0,1314,5.0
2859,132,107,4.0,806,2.0,967,3.0,999,3.0,405,4.0,1093,1.0,1314,3.0
2859,286,107,3.0,806,2.0,967,4.0,999,1.0,405,1.0,1093,1.0,1314,4.0
2859,373,107,4.0,806,2.0,967,3.0,999,3.0,405,2.0,1093,3.0,1314,2.0
2859,1,107,4.0,806,4.0,967,5.0,999,2.0,405,4.0,1093,4.0,1314,3.0
2860,54,294,5.0,603,5.0,34,2.0,461,3.0,1182,5.0,967,5.0,1017,5.0
2860,470,294,4.0,603,4.0,34,2.0,461,2.0,1182,4.0,967,4.0,1017,4.0
2860,109,294,5.0,603,4.0,34,5.0,461,5.0,1182,3.0,967,5.0,1017,5.0
2860,16,294,3.0,603,4.0,34,4.0,461,4.0,1182,4.0,967,5.0,1017,5.0
2860,336,294,2.0,603,4.0,34,2.0,461,3.0,1182,2.0,967,2.0,1017,3.0
2861,54,1017,5.0,1638,3.0,603,5.0,1270,4.0,1314,2.0,330,4.0,351,5.0
2861,26,1017,4.0,1638,4.0,603,3.0,1270,5.0,1314,4.0,330,4.0,351,4.0
2861,91,1017,4.0,1638,3.0,603,4.0,1270,2.0,1314,4.0,330,4.0,351,3.0
2861,147,1017,1.0,1638,4.0,603,4.0,1270,4.0,1314,1.0,330,3.0,351,4.0
2861,120,1017,3.0,1638,3.0,603,4.0,1270,2.0,1314,4.0,330,2.0,351,3.0
2862,16,520,4.0,1253,4.0,1694,4.0,967,5.0,623,4.0,988,2.0,166,4.0
2862,199,520,4.0,1253,3.0,1694,3.0,967,3.0,623,1.0,988,1.0,166,5.0
2862,106,520,3.0,1253,2.0,1694,4.0,967,5.0,623,2.0,988,5.0,166,2.0
2862,109,520,4.0,1253,5.0,1694,5.0,967,5.0,623,5.0,988,4.0,166,5.0
2862,422,520,4.0,1253,4.0,1694,3.0,967,3.0,623,3.0,988,1.0,166,4.0
2863,49,456,4.0,623,4.0,1694,5.0,722,4.0,473,4.0,1638,5.0,1093,5.0
2863,422,456,1.0,623,3.0,1694,3.0,722,2.0,473,4.0,1638,3.0,1093,3.0
2863,70,456,3.0,623,3.0,1694,4.0,722,3.0,473,3.0,1638,4.0,1093,1.0
2863,37,456,4.0,623,4.0,1694,4.0,722,3.0,473,3.0,1638,5.0,1093,4.0
2863,274,456,3.0,623,4.0,1694,4.0,722,3.0,473,4.0,1638,4.0,1093,3.0
2864,106,397,5.0,967,5.0,1314,1.0,254,4.0,1100,4.0,1006,4.0,1253,2.0
2864,50,397,5.0,967,5.0,1314,4.0,254,3.0,1100,3.0,1006,4.0,1253,4.0
2864,193,397,5.0,967,4.0,1314,5.0,254,5.0,1100,4.0,1006,4.0,1253,5.0
2864,738,397,5.0,967,5.0,1314,3.0,254,3.0,1100,1.0,1006,2.0,1253,1.0
2864,269,397,2.0,967,3.0,1314,1.0,254,2.0,1100,1.0,1006,3.0,1253,1.0
2865,127,1196,4.0,1235,4.0,227,5.0,107,3.0,453,4.0,585,3.0,967,5.0
2865,112,1196,5.0,1235,5.0,227,5.0,107,3.0,453,3.0,585,2.0,967,5.0
2865,181,1196,2.0,1235,2.0,227,2.0,107,1.0,453,1.0,585,4.0,967,4.0
2865,195,1196,3.0,1235,4.0,227,3.0,107,2.0,453,4.0,585,3.0,967,3.0
2865,464,1196,4.0,1235,4.0,227,2.0,107,2.0,453,3.0,585,2.0,967,3.0
2866,238,717,4.0,1253,5.0,330,4.0,1638,4.0,1314,5.0,1564,4.0,281,3.0
2866,603,717,4.0,1253,3.0,330,4.0,1638,3.0,1314,3.0,1564,4.0,281,5.0
2866,152,717,4.0,1253,4.0,330,5.0,1638,4.0,1314,4.0,1564,4.0,281,4.0
2866,430,717,1.0,1253,3.0,330,3.0,1638,3.0,1314,1.0,1564,3.0,281,3.0
2866,246,717,3.0,1253,4.0,330,4.0,1638,3.0,1314,4.0,1564,4.0,281,4.0
2867,43,1564,3.0,1006,5.0,167,5.0,166,5.0,456,4.0,1314,5.0,483,3.0
2867,163,1564,4.0,1006,4.0,167,3.0,166,5.0,456,4.0,1314,4.0,483,4.0
2867,429,1564,5.0,1006,5.0,167,4.0,166,5.0,456,3.0,1314,5.0,483,5.0
2867,209,1564,4.0,1006,4.0,167,5.0,166,4.0,456,2.0,1314,5.0,483,4.0
2867,213,1564,3.0,1006,4.0,167,4.0,166,5.0,456,3.0,1314,2.0,483,4.0
2868,153,1054,3.0,468,3.0,254,1.0,125,3.0,1377,1.0,1711,1.0,585,1.0
2868,23,1054,5.0,468,4.0,254,5.0,125,5.0,1377,4.0,1711,4.0,585,5.0
2868,202,1054,4.0,468,4.0,254,3.0,125,3.0,1377,4.0,1711,5.0,585,3.0
2868,68,1054,4.0,468,3.0,254,3.0,125,2.0,1377,4.0,1711,5.0,585,3.0
2868,269,1054,3.0,468,2.0,254,2.0,125,3.0,1377,2.0,1711,2.0,585,3.0
2869,169,1093,4.0,1711,2.0,101,2.0,332,5.0,405,5.0,585,5.0,623,4.0
2869,120,1093,2.0,1711,3.0,101,4.0,332,2.0,405,3.0,585,2.0,623,1.0
2869,164,1093,3.0,1711,5.0,101,2.0,332,4.0,405,2.0,585,5.0,623,2.0
2869,532,1093,4.0,1711,4.0,101,4.0,332,2.0,405,3.0,585,3.0,623,4.0
2869,15,1093,5.0,1711,3.0,101,4.0,332,3.0,405,4.0,585,2.0,623,2.0
2870,537,603,3.0,1047,5.0,1025,4.0,1084,3.0,834,4.0,1564,2.0,585,4.0
2870,146,603,4.0,1047,2.0,1025,2.0,1084,3.0,834,3.0,1564,3.0,585,4.0
2870,144,603,4.0,1047,4.0,1025,1.0,1084,2.0,834,3.0,1564,3.0,585,3.0
2870,404,603,4.0,1047,1.0,1025,1.0,1084,2.0,834,5.0,1564,2.0,585,3.0
2870,389,603,3.0,1047,4.0,1025,3.0,1084,2.0,834,3.0,1564,3.0,585,3.0
2871,225,1093,4.0,1564,4.0,1433,5.0,405,2.0,254,4.0,1253,5.0,218,3.0
2871,39,1093,5.0,1564,4.0,1433,3.0,405,3.0,254,2.0,1253,4.0,218,4.0
2871,30,1093,2.0,1564,3.0,1433,4.0,405,5.0,254,4.0,1253,4.0,218,3.0
2871,522,1093,1.0,1564,1.0,1433,2.0,405,2.0,254,2.0,1253,1.0,218,4.0
2871,83,1093,5.0,1564,3.0,1433,4.0,405,5.0,254,4.0,1253,4.0,218,3.0
2872,178,967,4.0,602,1.0,167,3.0,603,4.0,585,2.0,453,4.0,834,3.0
2872,161,967,4.0,602,2.0,167,3.0,603,4.0,585,2.0,453,4.0,834,4.0
2872,573,967,4.0,602,2.0,167,3.0,603,3.0,585,3.0,453,3.0,834,5.0
2872,42,967,4.0,602,1.0,167,4.0,603,4.0,585,4.0,453,3.0,834,5.0
2872,51,967,5.0,602,4.0,167,4.0,603,5.0,585,5.0,453,4.0,834,3.0
2873,200,1253,4.0,294,5.0,607,5.0,1093,4.0,834,5.0,1084,3.0,125,5.0
2873,90,1253,3.0,294,4.0,607,5.0,1093,4.0,834,4.0,1084,2.0,125,4.0
2873,293,1253,5.0,294,5.0,607,5.0,1093,5.0,834,3.0,1084,3.0,125,1.0
2873,302,1253,3.0,294,1.0,607,5.0,1093,3.0,834,2.0,1084,3.0,125,1.0
2873,188,1253,3.0,294,1.0,607,5.0,1093,4.0,834,5.0,1084,3.0,125,2.0
2874,529,806,1.0,167,2.0,1193,3.0,1364,3.0,405,3.0,897,2.0,1314,2.0
2874,438,806,5.0,167,4.0,1193,4.0,1364,5.0,405,5.0,897,5.0,1314,4.0
2874,225,806,4.0,167,5.0,1193,5.0,1364,4.0,405,2.0,897,5.0,1314,4.0
2874,285,806,2.0,167,3.0,1193,3.0,1364,3.0,405,3.0,897,2.0,1314,1.0
2874,174,806,3.0,167,4.0,1193,4.0,1364,3.0,405,3.0,897,3.0,1314,2.0
2875,137,1694,4.0,1017,4.0,603,4.0,1314,3.0,1253,2.0,294,4.0,1182,4.0
2875,266,1694,3.0,1017,5.0,603,4.0,1314,2.0,1253,3.0,294,3.0,1182,4.0
2875,562,1694,4.0,1017,2.0,603,3.0,1314,1.0,1253,2.0,294,3.0,1182,4.0
2875,129,1694,5.0,1017,4.0,603,3.0,1314,5.0,1253,5.0,294,5.0,1182,4.0
2875,138,1694,3.0,1017,4.0,603,3.0,1314,2.0,1253,4.0,294,4.0,1182,3.0
2876,225,78,3.0,1711,4.0,166,4.0,1642,5.0,101,3.0,167,5.0,1270,4.0
2876,103,78,1.0,1711,2.0,166,3.0,1642,2.0,101,1.0,167,4.0,1270,4.0
2876,340,78,2.0,1711,1.0,166,3.0,1642,2.0,101,1.0,167,3.0,1270,1.0
2876,541,78,3.0,1711,4.0,166,4.0,1642,3.0,101,4.0,167,3.0,1270,3.0
2876,223,78,3.0,1711,3.0,166,5.0,1642,3.0,101,3.0,167,4.0,1270,1.0
2877,438,1314,4.0,405,5.0,1253,4.0,722,5.0,1535,4.0,1694,4.0,1564,5.0
2877,129,1314,5.0,405,5.0,1253,5.0,722,5.0,1535,5.0,1694,5.0,1564,5.0
2877,71,1314,4.0,405,3.0,1253,5.0,722,4.0,1535,5.0,1694,5.0,1564,5.0
2877,110,1314,5.0,405,4.0,1253,5.0,722,3.0,1535,4.0,1694,4.0,1564,3.0
2877,165,1314,4.0,405,4.0,1253,4.0,722,2.0,1535,2.0,1694,3.0,1564,2.0
2878,222,1084,1.0,311,5.0,602,3.0,101,4.0,585,4.0,294,5.0,405,4.0
2878,97,1084,3.0,311,5.0,602,2.0,101,2.0,585,5.0,294,5.0,405,3.0
2878,525,1084,2.0,311,3.0,602,1.0,101,2.0,585,2.0,294,1.0,405,2.0
2878,342,1084,3.0,311,5.0,602,2.0,101,4.0,585,3.0,294,4.0,405,3.0
2878,24,1084,2.0,311,3.0,602,1.0,101,3.0,585,2.0,294,2.0,405,3.0
2879,219,444,3.0,167,4.0,1093,4.0,1711,5.0,1314,3.0,717,4.0,146,3.0
2879,247,444,3.0,167,4.0,1093,2.0,1711,2.0,1314,3.0,717,5.0,146,3.0
2879,175,444,4.0,167,3.0,1093,4.0,1711,4.0,1314,1.0,717,2.0,146,3.0
2879,113,444,3.0,167,5.0,1093,5.0,1711,3.0,1314,4.0,717,4.0,146,2.0
2879,214,444,3.0,167,4.0,1093,3.0,1711,4.0,1314,3.0,717,5.0,146,3.0
2880,269,468,2.0,107,3.0,351,1.0,967,3.0,1006,3.0,1100,1.0,1314,1.0
2880,177,468,4.0,107,5.0,351,3.0,967,3.0,1006,5.0,1100,4.0,1314,3.0
2880,106,468,4.0,107,3.0,351,4.0,967,5.0,1006,4.0,1100,4.0,1314,1.0
2880,0,468,5.0,107,1.0,351,3.0,967,4.0,1006,5.0,1100,2.0,1314,4.0
2880,147,468,4.0,107,2.0,351,4.0,967,5.0,1006,4.0,1100,3.0,1314,1.0
2881,703,166,3.0,1017,2.0,585,3.0,967,1.0,146,2.0,1314,2.0,603,3.0
2881,27,166,3.0,1017,3.0,585,2.0,967,3.0,146,3.0,1314,2.0,603,4.0
2881,107,166,2.0,1017,3.0,585,4.0,967,4.0,146,4.0,1314,4.0,603,3.0
2881,170,166,5.0,1017,2.0,585,4.0,967,4.0,146,3.0,1314,4.0,603,4.0
2881,579,166,1.0,1017,2.0,585,3.0,967,3.0,146,5.0,1314,1.0,603,5.0
2882,190,1144,4.0,585,1.0,166,4.0,1182,4.0,690,3.0,1564,3.0,603,4.0
2882,479,1144,4.0,585,2.0,166,2.0,1182,3.0,690,3.0,1564,3.0,603,4.0
2882,129,1144,3.0,585,4.0,166,5.0,1182,4.0,690,4.0,1564,5.0,603,3.0
2882,58,1144,4.0,585,2.0,166,1.0,1182,4.0,690,3.0,1564,3.0,603,4.0
2882,106,1144,4.0,585,3.0,166,2.0,1182,4.0,690,4.0,1564,3.0,603,5.0
2883,333,166,3.0,1250,2.0,603,3.0,405,3.0,107,3.0,1093,3.0,820,3.0
2883,93,166,5.0,1250,4.0,603,4.0,405,4.0,107,4.0,1093,3.0,820,3.0
2883,27,166,3.0,1250,3.0,603,4.0,405,2.0,107,2.0,1093,3.0,820,4.0
2883,42,166,4.0,1250,5.0,603,4.0,405,5.0,107,4.0,1093,3.0,820,4.0
2883,282,166,3.0,1250,5.0,603,4.0,405,4.0,107,5.0,1093,4.0,820,3.0
2884,23,603,5.0,1084,4.0,281,4.0,585,5.0,967,5.0,227,3.0,411,5.0
2884,363,603,4.0,1084,2.0,281,1.0,585,1.0,967,3.0,227,1.0,411,1.0
2884,180,603,4.0,1084,3.0,281,3.0,585,3.0,967,5.0,227,4.0,411,4.0
2884,464,603,3.0,1084,3.0,281,1.0,585,2.0,967,3.0,227,2.0,411,2.0
2884,89,603,2.0,1084,3.0,281,4.0,585,3.0,967,4.0,227,1.0,411,1.0
2885,228,705,4.0,167,5.0,1418,4.0,897,3.0,740,5.0,1564,4.0,1694,4.0
2885,48,705,4.0,167,3.0,1418,4.0,897,4.0,740,5.0,1564,4.0,1694,5.0
2885,280,705,3.0,167,3.0,1418,3.0,897,3.0,740,5.0,1564,3.0,1694,4.0
2885,113,705,4.0,167,5.0,1418,3.0,897,4.0,740,1.0,1564,4.0,1694,4.0
2885,145,705,3.0,167,4.0,1418,4.0,897,3.0,740,5.0,1564,3.0,1694,4.0
2886,703,1642,3.0,806,2.0,1606,1.0,1314,2.0,166,3.0,1017,2.0,1006,3.0
2886,0,1642,4.0,806,2.0,1606,5.0,1314,4.0,166,3.0,1017,4.0,1006,5.0
2886,49,1642,5.0,806,5.0,1606,5.0,1314,4.0,166,5.0,1017,5.0,1006,5.0
2886,287,1642,3.0,806,4.0,1606,3.0,1314,3.0,166,5.0,1017,3.0,1006,5.0
2886,219,1642,4.0,806,2.0,1606,5.0,1314,3.0,166,5.0,1017,5.0,1006,5.0
2887,196,1122,2.0,1564,2.0,1253,3.0,294,3.0,1694,3.0,1093,2.0,456,1.0
2887,16,1122,3.0,1564,3.0,1253,4.0,294,3.0,1694,4.0,1093,4.0,456,3.0
2887,155,1122,1.0,1564,2.0,1253,4.0,294,5.0,1694,4.0,1093,4.0,456,3.0
2887,202,1122,3.0,1564,3.0,1253,3.0,294,5.0,1694,4.0,1093,5.0,456,2.0
2887,26,1122,2.0,1564,3.0,1253,4.0,294,5.0,1694,5.0,1093,3.0,456,3.0
2888,358,293,4.0,580,4.0,862,3.0,572,3.0,1694,4.0,251,2.0,1364,3.0
2888,535,293,3.0,580,2.0,862,2.0,572,3.0,1694,3.0,251,2.0,1364,4.0
2888,145,293,3.0,580,3.0,862,2.0,572,4.0,1694,4.0,251,2.0,1364,3.0
2888,86,293,3.0,580,4.0,862,5.0,572,3.0,1694,4.0,251,4.0,1364,5.0
2888,0,293,2.0,580,4.0,862,4.0,572,2.0,1694,4.0,251,2.0,1364,3.0
2889,129,1694,5.0,967,5.0,1314,5.0,1093,5.0,405,5.0,585,4.0,461,4.0
2889,404,1694,2.0,967,2.0,1314,1.0,1093,1.0,405,1.0,585,3.0,461,3.0
2889,198,1694,4.0,967,4.0,1314,4.0,1093,5.0,405,4.0,585,5.0,461,4.0
2889,321,1694,3.0,967,4.0,1314,2.0,1093,2.0,405,2.0,585,3.0,461,4.0
2889,276,1694,3.0,967,3.0,1314,3.0,1093,4.0,405,1.0,585,2.0,461,3.0
2890,124,480,4.0,1006,4.0,988,4.0,967,5.0,1093,4.0,1642,4.0,1694,4.0
2890,113,480,4.0,1006,5.0,988,1.0,967,5.0,1093,5.0,1642,3.0,1694,4.0
2890,219,480,4.0,1006,5.0,988,3.0,967,5.0,1093,4.0,1642,4.0,1694,4.0
2890,108,480,5.0,1006,5.0,988,1.0,967,4.0,1093,4.0,1642,3.0,1694,4.0
2890,361,480,2.0,1006,2.0,988,5.0,967,2.0,1093,3.0,1642,1.0,1694,3.0
2891,573,321,2.0,453,3.0,1100,3.0,602,2.0,1182,4.0,294,3.0,967,4.0
2891,134,321,2.0,453,4.0,1100,4.0,602,1.0,1182,4.0,294,3.0,967,5.0
2891,15,321,4.0,453,3.0,1100,4.0,602,3.0,1182,4.0,294,5.0,967,5.0
2891,244,321,2.0,453,3.0,1100,4.0,602,3.0,1182,4.0,294,4.0,967,5.0
2891,105,321,4.0,453,1.0,1100,4.0,602,2.0,1182,4.0,294,2.0,967,2.0
2892,136,332,3.0,229,3.0,585,3.0,1433,2.0,603,3.0,1561,3.0,166,2.0
2892,145,332,2.0,229,4.0,585,1.0,1433,3.0,603,5.0,1561,3.0,166,1.0
2892,20,332,3.0,229,2.0,585,3.0,1433,1.0,603,4.0,1561,2.0,166,4.0
2892,85,332,5.0,229,4.0,585,3.0,1433,3.0,603,3.0,1561,4.0,166,4.0
2892,132,332,1.0,229,3.0,585,1.0,1433,3.0,603,4.0,1561,2.0,166,4.0
2893,21,101,2.0,520,4.0,1603,3.0,1158,2.0,1564,3.0,1070,3.0,1694,4.0
2893,162,101,2.0,520,3.0,1603,5.0,1158,4.0,1564,3.0,1070,4.0,1694,3.0
2893,138,101,1.0,520,3.0,1603,3.0,1158,5.0,1564,2.0,1070,3.0,1694,3.0
2893,255,101,3.0,520,4.0,1603,3.0,1158,4.0,1564,4.0,1070,4.0,1694,3.0
2893,419,101,1.0,520,1.0,1603,2.0,1158,2.0,1564,1.0,1070,3.0,1694,1.0
2894,227,603,1.0,251,2.0,294,1.0,806,2.0,1182,4.0,1642,1.0,1364,1.0
2894,33,603,3.0,251,3.0,294,5.0,806,2.0,1182,3.0,1642,5.0,1364,4.0
2894,91,603,4.0,251,3.0,294,5.0,806,4.0,1182,4.0,1642,3.0,1364,4.0
2894,16,603,4.0,251,3.0,294,3.0,806,1.0,1182,4.0,1642,4.0,1364,3.0
2894,102,603,3.0,251,3.0,294,5.0,806,4.0,1182,4.0,1642,4.0,1364,4.0
2895,462,1694,4.0,311,4.0,1314,4.0,1564,5.0,166,5.0,967,5.0,1253,5.0
2895,415,1694,4.0,311,5.0,1314,3.0,1564,3.0,166,5.0,967,3.0,1253,4.0
2895,275,1694,4.0,311,3.0,1314,3.0,1564,2.0,166,4.0,967,4.0,1253,2.0
2895,180,1694,4.0,311,4.0,1314,3.0,1564,3.0,166,4.0,967,5.0,1253,3.0
2895,58,1694,4.0,311,4.0,1314,2.0,1564,3.0,166,1.0,967,2.0,1253,1.0
2896,129,537,4.0,532,5.0,166,5.0,1253,5.0,1694,5.0,254,5.0,456,4.0
2896,124,537,3.0,532,4.0,166,5.0,1253,5.0,1694,4.0,254,4.0,456,3.0
2896,426,537,5.0,532,2.0,166,5.0,1253,3.0,1694,4.0,254,3.0,456,5.0
2896,410,537,3.0,532,3.0,166,5.0,1253,4.0,1694,5.0,254,2.0,456,4.0
2896,40,537,3.0,532,4.0,166,5.0,1253,4.0,1694,5.0,254,3.0,456,3.0
2897,245,167,3.0,623,5.0,483,4.0,405,5.0,1564,5.0,468,5.0,78,4.0
2897,68,167,3.0,623,5.0,483,4.0,405,4.0,1564,1.0,468,3.0,78,3.0
2897,276,167,3.0,623,2.0,483,3.0,405,1.0,1564,3.0,468,3.0,78,1.0
2897,375,167,5.0,623,4.0,483,4.0,405,3.0,1564,5.0,468,4.0,78,3.0
2897,143,167,2.0,623,2.0,483,3.0,405,3.0,1564,2.0,468,4.0,78,2.0
2898,375,623,4.0,1314,4.0,1054,5.0,1694,4.0,1241,4.0,1093,4.0,20,5.0
