item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8,user-9,rating-9
474,1097,4.0,599,5.0,97,3.0,1694,4.0,997,4.0,219,5.0,378,4.0,1708,4.0,596,3.0
677,303,3.0,520,4.0,915,2.0,894,3.0,1259,5.0,1158,4.0,747,4.0,1530,3.0,218,3.0
35,851,3.0,1374,3.0,455,4.0,840,3.0,537,4.0,146,5.0,106,4.0,986,5.0,1732,4.0
557,390,4.0,924,5.0,606,3.0,1699,4.0,1289,3.0,1567,5.0,1487,4.0,1535,5.0,971,4.0
780,1253,1.0,1259,5.0,231,1.0,479,1.0,1714,4.0,1093,1.0,1025,3.0,1158,3.0,1205,4.0
579,592,4.0,859,3.0,233,4.0,996,2.0,1276,3.0,1579,5.0,585,3.0,999,3.0,881,4.0
319,378,2.0,1497,4.0,599,3.0,700,4.0,294,3.0,332,4.0,163,3.0,1642,3.0,985,4.0
288,744,4.0,489,3.0,513,4.0,1071,4.0,1253,4.0,1441,3.0,1249,3.0,500,5.0,1052,4.0
368,1250,3.0,908,1.0,968,3.0,1181,3.0,1333,4.0,1187,5.0,153,4.0,532,4.0,479,5.0
384,1476,5.0,297,1.0,1433,1.0,846,3.0,20,3.0,865,4.0,1078,1.0,1182,2.0,1317,3.0
367,857,1.0,627,3.0,455,2.0,1756,1.0,603,4.0,1030,3.0,337,3.0,1047,1.0,577,1.0
852,406,4.0,218,3.0,806,3.0,664,2.0,1232,5.0,875,4.0,244,3.0,860,3.0,245,3.0
71,231,3.0,897,5.0,874,3.0,1656,5.0,1364,5.0,1571,5.0,155,4.0,1098,4.0,439,5.0
412,330,3.0,746,3.0,558,4.0,572,3.0,197,2.0,717,4.0,1098,3.0,321,4.0,20,5.0
409,1696,2.0,570,3.0,924,4.0,967,3.0,996,2.0,1611,3.0,1100,2.0,585,2.0,602,4.0
214,1743,4.0,281,3.0,928,4.0,197,4.0,1556,4.0,542,4.0,471,5.0,996,4.0,648,4.0
467,1418,3.0,306,1.0,1660,3.0,989,3.0,1282,4.0,840,2.0,311,3.0,1314,2.0,1541,3.0
205,1580,5.0,13,5.0,1242,5.0,896,5.0,1684,4.0,1564,2.0,197,3.0,1254,3.0,215,4.0
209,190,4.0,977,4.0,219,3.0,1315,4.0,1680,3.0,792,3.0,867,4.0,571,4.0,1209,4.0
244,843,3.0,896,2.0,705,2.0,330,3.0,1057,3.0,580,5.0,1399,2.0,1611,5.0,1356,3.0
144,1145,3.0,852,1.0,1622,3.0,115,5.0,1315,4.0,152,4.0,6,4.0,865,5.0,1229,3.0
0,227,3.0,1005,3.0,459,2.0,1418,4.0,87,5.0,1544,4.0,303,3.0,1520,4.0,1058,4.0
434,1605,2.0,842,1.0,153,1.0,1096,5.0,864,4.0,461,1.0,1054,2.0,109,3.0,999,1.0
432,212,5.0,686,1.0,1235,3.0,1314,3.0,1537,4.0,1254,3.0,132,3.0,602,1.0,64,2.0
351,227,1.0,1621,2.0,1183,5.0,145,3.0,444,1.0,397,2.0,143,4.0,320,4.0,54,3.0
60,197,4.0,712,4.0,2,3.0,286,4.0,947,3.0,588,5.0,537,3.0,1425,4.0,1122,4.0
353,1432,4.0,521,4.0,555,4.0,1611,2.0,1203,4.0,277,4.0,967,4.0,1606,4.0,1240,3.0
418,405,1.0,101,1.0,243,1.0,842,2.0,1193,3.0,650,4.0,315,3.0,897,3.0,859,2.0
633,309,3.0,152,4.0,1505,3.0,1276,1.0,693,3.0,807,3.0,1605,3.0,865,5.0,1237,1.0
29,411,5.0,738,5.0,894,4.0,1364,2.0,885,4.0,1236,5.0,25,5.0,1542,5.0,967,5.0
517,1628,3.0,1078,1.0,1092,2.0,40,2.0,1093,1.0,988,1.0,917,3.0,269,2.0,1282,2.0
46,1160,3.0,1327,3.0,717,5.0,2,4.0,243,3.0,1208,4.0,680,3.0,783,3.0,1269,5.0
161,1713,2.0,383,2.0,280,3.0,958,4.0,1751,3.0,1078,1.0,1267,4.0,1530,1.0,1744,2.0
376,20,2.0,166,2.0,645,4.0,1429,4.0,999,5.0,743,4.0,1334,3.0,1642,2.0,103,5.0
259,334,4.0,532,4.0,1500,4.0,1535,2.0,1438,2.0,411,4.0,14,4.0,254,2.0,1553,1.0
306,36,4.0,311,5.0,645,4.0,20,3.0,1112,3.0,1608,3.0,1020,3.0,1334,4.0,1386,4.0
847,988,1.0,1563,3.0,1092,3.0,1520,4.0,1327,2.0,1241,4.0,1093,1.0,617,5.0,999,1.0
110,905,4.0,1182,3.0,1093,5.0,783,4.0,166,5.0,263,4.0,58,1.0,1711,3.0,311,4.0
412,683,3.0,197,2.0,52,3.0,330,3.0,1711,2.0,1642,2.0,746,3.0,967,2.0,1552,3.0
419,1421,4.0,229,1.0,603,3.0,1753,2.0,254,1.0,1093,1.0,167,1.0,999,2.0,357,1.0
252,1567,3.0,1158,4.0,1591,3.0,1509,3.0,1020,4.0,1233,3.0,606,3.0,1025,3.0,958,4.0
273,269,1.0,78,3.0,837,3.0,460,1.0,1205,4.0,315,5.0,486,1.0,330,3.0,1051,2.0
181,666,3.0,1652,3.0,580,2.0,1391,1.0,679,1.0,1184,3.0,897,2.0,287,1.0,834,5.0
336,1479,3.0,475,2.0,592,4.0,1279,4.0,1501,1.0,690,2.0,1570,3.0,577,4.0,1621,2.0
298,1168,4.0,1738,3.0,341,4.0,1418,2.0,17,5.0,212,5.0,585,4.0,227,3.0,1374,2.0
687,1455,1.0,1699,5.0,966,5.0,971,4.0,1210,2.0,1697,5.0,1620,1.0,537,5.0,1618,4.0
469,162,3.0,1545,1.0,107,3.0,1282,3.0,167,3.0,731,3.0,1021,3.0,585,3.0,1420,3.0
223,408,5.0,1177,3.0,353,4.0,1006,4.0,1554,3.0,1284,2.0,849,4.0,1432,4.0,866,4.0
798,1450,3.0,477,3.0,166,3.0,286,2.0,233,4.0,602,1.0,1564,2.0,1270,3.0,573,4.0
17,277,4.0,707,4.0,1552,3.0,1665,3.0,107,4.0,467,3.0,82,4.0,1224,3.0,384,2.0
539,1680,4.0,192,3.0,1476,1.0,605,4.0,49,4.0,597,4.0,480,4.0,506,4.0,1499,2.0
364,1711,2.0,71,3.0,231,2.0,1158,1.0,1694,3.0,1364,1.0,1491,3.0,875,2.0,1635,1.0
79,1239,4.0,2,4.0,615,5.0,516,4.0,483,4.0,201,5.0,1006,3.0,603,2.0,967,2.0
371,167,3.0,711,4.0,635,4.0,254,2.0,1410,4.0,197,3.0,62,5.0,20,5.0,1310,4.0
777,1125,4.0,1756,1.0,865,3.0,337,2.0,167,2.0,251,1.0,1093,1.0,397,2.0,1533,1.0
89,857,1.0,1049,4.0,692,5.0,254,2.0,278,4.0,1284,3.0,76,1.0,615,4.0,592,5.0
541,101,4.0,636,2.0,1652,4.0,1423,2.0,1468,3.0,314,5.0,1535,4.0,1619,3.0,755,4.0
601,731,3.0,125,3.0,105,4.0,490,5.0,411,4.0,480,4.0,1643,4.0,1001,3.0,585,3.0
300,585,1.0,1433,2.0,165,1.0,1265,3.0,1670,2.0,1314,1.0,118,1.0,1253,2.0,483,2.0
285,107,5.0,1536,1.0,1065,4.0,1187,4.0,964,3.0,1043,2.0,237,5.0,1307,1.0,806,2.0
729,107,2.0,1205,4.0,1651,4.0,1181,2.0,357,4.0,1327,4.0,977,3.0,281,3.0,1743,4.0
394,281,3.0,1041,4.0,1269,4.0,820,3.0,1259,5.0,1240,1.0,1010,3.0,1250,3.0,156,2.0
723,405,2.0,451,4.0,1158,3.0,1495,3.0,251,3.0,820,4.0,532,4.0,552,3.0,1670,1.0
230,622,4.0,1162,4.0,1612,4.0,603,3.0,10,2.0,1627,4.0,686,4.0,1294,4.0,78,5.0
293,853,2.0,380,5.0,835,3.0,772,3.0,601,4.0,834,3.0,107,2.0,1331,1.0,681,3.0
235,125,5.0,292,4.0,1711,2.0,812,4.0,1721,4.0,1451,5.0,842,5.0,537,3.0,717,5.0
728,1084,3.0,251,3.0,254,3.0,1253,1.0,281,2.0,1297,5.0,107,2.0,1057,2.0,1006,4.0
470,1638,2.0,294,4.0,629,4.0,997,3.0,888,3.0,52,4.0,632,3.0,967,4.0,330,4.0
674,664,3.0,1169,3.0,78,2.0,1093,3.0,919,4.0,1307,3.0,1606,5.0,1620,3.0,406,3.0
414,191,2.0,1722,4.0,461,2.0,1608,4.0,1418,3.0,645,4.0,286,5.0,1643,4.0,851,2.0
406,467,2.0,1319,4.0,1627,3.0,1314,4.0,700,1.0,1713,3.0,381,5.0,1169,4.0,917,3.0
197,885,4.0,1078,1.0,1753,4.0,1017,4.0,1536,4.0,1564,3.0,1603,4.0,294,3.0,1006,3.0
534,1403,4.0,1388,4.0,244,5.0,120,4.0,321,4.0,47,3.0,989,5.0,119,1.0,301,5.0
582,1480,3.0,989,4.0,1181,4.0,504,4.0,567,3.0,1474,4.0,411,4.0,167,3.0,1243,2.0
307,311,3.0,1642,1.0,1122,1.0,722,2.0,1235,4.0,397,2.0,233,3.0,1181,3.0,834,3.0
645,842,2.0,1202,4.0,1250,3.0,332,1.0,1033,4.0,1359,4.0,269,2.0,1694,3.0,1314,3.0
109,1254,4.0,1433,4.0,1554,4.0,1565,5.0,117,4.0,885,3.0,338,4.0,1611,5.0,351,5.0
471,383,3.0,1415,5.0,942,4.0,1652,2.0,1238,1.0,989,4.0,397,3.0,405,2.0,1158,5.0
97,1156,5.0,468,4.0,1193,4.0,146,4.0,110,4.0,1084,3.0,1023,4.0,1315,4.0,747,4.0
804,537,4.0,1263,4.0,885,4.0,254,3.0,397,4.0,636,3.0,352,5.0,1730,5.0,971,3.0
522,579,1.0,461,2.0,606,2.0,1053,1.0,200,2.0,1476,5.0,1628,3.0,865,5.0,988,1.0
224,417,2.0,1073,4.0,310,4.0,1730,5.0,1479,3.0,10,4.0,1122,2.0,101,5.0,862,5.0
438,381,4.0,602,5.0,657,4.0,1423,3.0,1610,5.0,722,5.0,1524,5.0,1651,5.0,831,3.0
128,430,4.0,1210,3.0,265,5.0,537,5.0,1254,4.0,1421,5.0,36,4.0,888,5.0,971,5.0
431,844,5.0,197,5.0,20,5.0,1123,5.0,540,3.0,1541,5.0,348,4.0,1531,4.0,1480,4.0
382,1182,3.0,999,4.0,479,1.0,1205,3.0,1561,1.0,1181,1.0,43,4.0,200,4.0,1708,3.0
632,1006,4.0,178,4.0,1314,3.0,1068,3.0,415,2.0,1364,3.0,635,2.0,1100,4.0,1642,3.0
971,1017,3.0,1181,3.0,1334,1.0,585,2.0,1100,3.0,1694,3.0,1182,4.0,1711,4.0,724,4.0
390,864,2.0,842,2.0,1376,2.0,1313,4.0,1606,5.0,1242,4.0,555,3.0,1732,3.0,684,5.0
373,988,1.0,618,2.0,1147,2.0,724,3.0,371,5.0,380,2.0,598,4.0,917,3.0,697,4.0
664,1122,1.0,325,1.0,618,2.0,397,2.0,1377,3.0,1210,3.0,468,2.0,1235,3.0,650,1.0
278,1537,5.0,579,3.0,32,5.0,549,1.0,1486,3.0,765,2.0,329,3.0,1460,4.0,221,3.0
363,136,2.0,1609,4.0,1564,1.0,101,1.0,1600,4.0,1380,1.0,82,4.0,133,1.0,429,2.0
573,1460,4.0,294,3.0,254,2.0,481,2.0,207,3.0,1577,4.0,853,3.0,602,2.0,599,3.0
436,1467,5.0,709,5.0,1658,5.0,928,4.0,936,5.0,801,3.0,51,5.0,652,2.0,1612,5.0
858,1635,2.0,486,4.0,232,4.0,756,4.0,584,4.0,755,1.0,397,4.0,603,1.0,483,3.0
305,623,4.0,384,3.0,922,2.0,871,3.0,603,4.0,585,2.0,1253,2.0,357,1.0,1182,4.0
418,826,3.0,1470,3.0,1158,1.0,1608,2.0,1314,2.0,585,3.0,405,1.0,617,2.0,1253,1.0
262,585,3.0,468,3.0,730,4.0,645,3.0,215,5.0,97,4.0,788,4.0,834,2.0,1703,1.0
406,1628,1.0,1711,4.0,1098,4.0,1564,2.0,380,3.0,623,3.0,1692,3.0,281,2.0,820,3.0
858,584,4.0,861,2.0,836,3.0,603,1.0,397,4.0,755,1.0,1364,1.0,1635,2.0,486,4.0
532,1132,3.0,405,3.0,1628,3.0,1608,3.0,294,4.0,1303,3.0,1030,4.0,592,4.0,851,3.0
43,331,4.0,1434,4.0,336,5.0,64,4.0,876,4.0,140,4.0,1433,5.0,1291,5.0,207,4.0
939,359,4.0,1638,2.0,521,4.0,1098,5.0,603,3.0,1364,4.0,417,2.0,971,4.0,978,5.0
674,988,1.0,406,3.0,316,2.0,78,2.0,1620,3.0,1253,5.0,1093,3.0,820,3.0,806,3.0
427,1210,4.0,244,5.0,1642,3.0,1543,5.0,204,4.0,580,4.0,606,5.0,532,4.0,36,5.0
27,615,3.0,1237,3.0,1505,4.0,1024,3.0,834,4.0,97,2.0,742,4.0,894,3.0,747,3.0
69,1016,5.0,939,4.0,852,4.0,758,4.0,1635,5.0,1388,4.0,1298,3.0,1084,3.0,454,5.0
838,254,1.0,865,4.0,460,1.0,598,2.0,1241,2.0,820,2.0,897,2.0,297,2.0,468,2.0
717,690,3.0,351,1.0,954,4.0,997,3.0,603,2.0,1017,3.0,101,1.0,1552,3.0,1228,4.0
262,894,4.0,17,2.0,996,3.0,759,4.0,806,2.0,967,3.0,520,4.0,788,4.0,779,4.0
640,251,2.0,1616,1.0,622,1.0,166,1.0,865,4.0,615,2.0,227,1.0,64,1.0,597,2.0
201,830,1.0,909,2.0,1010,3.0,1017,1.0,792,2.0,1051,1.0,308,4.0,618,1.0,1464,3.0
2,218,5.0,244,4.0,726,4.0,1356,3.0,970,4.0,759,5.0,254,3.0,607,5.0,1504,4.0
264,856,4.0,511,3.0,571,3.0,449,4.0,1314,4.0,239,5.0,165,3.0,754,3.0,125,4.0
79,1184,1.0,483,4.0,615,5.0,486,5.0,603,2.0,254,3.0,1006,3.0,2,4.0,201,5.0
614,580,2.0,602,3.0,1334,3.0,640,1.0,251,3.0,635,3.0,330,3.0,293,3.0,620,4.0
552,1530,3.0,1278,3.0,424,4.0,1504,4.0,1610,4.0,988,5.0,1699,4.0,406,4.0,411,3.0
113,1632,4.0,885,3.0,406,4.0,795,3.0,1476,3.0,123,4.0,732,4.0,166,5.0,670,2.0
389,585,3.0,1491,3.0,290,4.0,683,3.0,1333,4.0,1471,4.0,1018,3.0,1738,3.0,913,3.0
108,215,4.0,398,3.0,467,3.0,351,3.0,937,3.0,1180,5.0,726,4.0,535,4.0,1564,4.0
223,1399,4.0,489,5.0,983,4.0,1640,4.0,1552,4.0,918,4.0,881,2.0,1410,1.0,301,5.0
0,1154,5.0,17,4.0,1689,4.0,1653,4.0,37,5.0,707,4.0,427,5.0,761,3.0,518,5.0
303,166,1.0,806,2.0,1628,3.0,752,3.0,1106,5.0,405,3.0,1253,3.0,1078,1.0,925,1.0
28,572,5.0,1480,3.0,461,4.0,323,3.0,1108,4.0,928,4.0,1686,4.0,619,4.0,167,4.0
380,483,4.0,1533,4.0,397,4.0,1711,3.0,1253,4.0,20,5.0,967,4.0,1682,4.0,1580,4.0
136,585,3.0,1144,1.0,1587,2.0,740,3.0,1100,1.0,598,1.0,1109,2.0,332,3.0,1057,2.0
264,422,4.0,456,3.0,451,4.0,726,4.0,112,3.0,103,5.0,397,4.0,826,5.0,583,4.0
178,605,5.0,1505,3.0,1433,3.0,1193,4.0,227,1.0,1411,4.0,1632,4.0,1177,3.0,1093,3.0
36,18,3.0,1136,3.0,1588,4.0,410,4.0,580,3.0,717,2.0,104,1.0,817,4.0,1357,3.0
556,51,4.0,88,5.0,936,4.0,1417,3.0,758,4.0,1654,4.0,520,4.0,1047,2.0,61,3.0
110,783,4.0,937,1.0,1327,4.0,133,2.0,468,3.0,614,4.0,1441,2.0,477,1.0,1185,3.0
371,62,5.0,537,3.0,711,4.0,20,5.0,1410,4.0,254,2.0,635,4.0,835,4.0,1310,4.0
602,860,1.0,59,3.0,609,2.0,806,3.0,724,2.0,139,2.0,667,5.0,326,4.0,619,2.0
50,1329,5.0,636,5.0,166,5.0,839,4.0,891,4.0,772,4.0,897,4.0,1357,4.0,1068,4.0
372,31,4.0,617,1.0,1639,5.0,1588,5.0,1638,4.0,585,3.0,532,3.0,1637,5.0,1241,3.0
458,28,4.0,885,4.0,836,4.0,535,4.0,1103,3.0,254,2.0,537,3.0,1410,4.0,351,4.0
105,251,4.0,1100,4.0,987,4.0,1570,3.0,463,4.0,1344,4.0,1092,1.0,814,1.0,1353,5.0
526,1253,3.0,412,4.0,375,5.0,477,4.0,1183,4.0,555,3.0,1600,4.0,1093,2.0,1295,4.0
557,254,5.0,1606,4.0,1741,4.0,971,4.0,1567,5.0,1038,5.0,941,5.0,623,3.0,1701,5.0
263,617,2.0,840,5.0,1181,3.0,1334,4.0,301,5.0,837,3.0,1259,4.0,1697,4.0,240,3.0
18,679,5.0,1020,3.0,971,2.0,1025,1.0,1448,5.0,78,3.0,1603,5.0,1699,5.0,828,4.0
593,1647,4.0,330,3.0,1364,4.0,54,3.0,1600,1.0,999,4.0,378,3.0,555,1.0,820,4.0
388,617,1.0,1580,3.0,1287,4.0,1606,3.0,326,5.0,872,2.0,451,4.0,1395,4.0,532,3.0
216,155,5.0,328,4.0,1634,3.0,740,3.0,894,4.0,647,2.0,1591,2.0,1567,4.0,1267,5.0
3,1697,5.0,636,4.0,1537,5.0,697,3.0,1010,3.0,1480,4.0,1584,5.0,1633,5.0,1177,4.0
877,1749,2.0,1100,1.0,254,3.0,966,4.0,1284,3.0,456,3.0,985,4.0,770,5.0,1552,3.0
677,965,5.0,418,5.0,1530,3.0,251,4.0,168,3.0,125,2.0,647,4.0,1020,3.0,972,4.0
870,1062,4.0,675,5.0,903,4.0,1205,4.0,254,4.0,251,2.0,1098,4.0,1434,2.0,924,5.0
341,1162,4.0,218,3.0,1227,5.0,1699,4.0,759,4.0,1576,4.0,1351,5.0,1334,4.0,288,4.0
774,999,1.0,977,2.0,467,3.0,1181,1.0,303,2.0,1303,3.0,146,3.0,251,2.0,1093,3.0
618,1254,5.0,197,3.0,1727,3.0,1697,3.0,1326,4.0,1017,4.0,364,3.0,1732,3.0,453,4.0
240,468,5.0,1603,5.0,1429,4.0,1314,3.0,1744,3.0,101,3.0,64,3.0,550,3.0,622,4.0
6,1654,5.0,1565,3.0,351,4.0,451,3.0,406,4.0,1564,3.0,1026,4.0,996,4.0,0,4.0
114,1357,3.0,1183,4.0,1284,4.0,1638,3.0,197,3.0,1270,5.0,1503,3.0,1508,3.0,885,4.0
144,453,4.0,707,4.0,883,3.0,290,4.0,1368,5.0,1241,3.0,847,5.0,472,2.0,758,3.0
164,1029,4.0,1237,3.0,383,4.0,353,5.0,1334,4.0,378,4.0,520,4.0,1109,2.0,1329,3.0
289,1132,4.0,1078,3.0,16,3.0,617,1.0,186,2.0,254,2.0,1711,2.0,623,2.0,912,3.0
290,107,3.0,943,2.0,525,5.0,1544,4.0,594,2.0,64,1.0,826,3.0,490,3.0,837,3.0
142,109,4.0,954,3.0,1054,4.0,775,2.0,269,4.0,1040,3.0,480,2.0,1160,2.0,1194,4.0
321,405,2.0,1250,3.0,149,5.0,277,2.0,1086,3.0,636,2.0,1186,4.0,251,3.0,1301,3.0
402,636,3.0,1182,4.0,1475,5.0,1694,3.0,166,4.0,269,4.0,772,2.0,820,3.0,1670,2.0
858,755,1.0,397,4.0,1388,3.0,232,4.0,756,4.0,1239,4.0,1635,2.0,584,4.0,1049,4.0
481,281,1.0,682,5.0,251,2.0,932,3.0,1686,2.0,857,3.0,269,4.0,1061,4.0,387,3.0
200,54,3.0,833,3.0,468,4.0,166,5.0,1017,4.0,1047,5.0,1072,3.0,1643,3.0,1183,5.0
74,537,3.0,254,3.0,861,4.0,1154,3.0,1602,3.0,378,1.0,2,3.0,1203,3.0,1356,3.0
836,1425,4.0,770,4.0,863,4.0,340,3.0,851,4.0,244,4.0,755,4.0,796,3.0,537,3.0
600,520,3.0,1475,5.0,1635,3.0,1025,5.0,943,4.0,59,4.0,1052,4.0,254,3.0,483,4.0
703,806,2.0,967,1.0,269,3.0,1606,1.0,309,2.0,1054,3.0,378,2.0,486,2.0,293,2.0
125,585,1.0,652,2.0,133,5.0,294,1.0,71,5.0,468,3.0,1295,2.0,251,1.0,996,2.0
653,917,2.0,84,4.0,71,2.0,1628,1.0,311,3.0,1314,1.0,380,1.0,988,1.0,598,3.0
677,967,3.0,251,4.0,1585,2.0,1360,4.0,1137,5.0,1747,5.0,1098,5.0,972,4.0,1642,4.0
18,1678,5.0,656,5.0,1098,4.0,309,4.0,988,4.0,352,5.0,379,5.0,302,2.0,1112,5.0
52,227,1.0,834,4.0,331,4.0,865,5.0,553,3.0,1632,2.0,254,2.0,213,2.0,1293,3.0
73,1093,4.0,69,5.0,1292,5.0,347,5.0,1428,5.0,1581,2.0,392,5.0,602,4.0,1176,4.0
111,1429,5.0,865,5.0,976,4.0,154,3.0,1721,5.0,897,5.0,254,3.0,1699,3.0,1093,3.0
279,1293,3.0,532,4.0,251,3.0,520,3.0,254,3.0,237,5.0,912,4.0,1421,5.0,16,4.0
263,254,3.0,842,2.0,1181,3.0,1535,3.0,240,3.0,1243,2.0,759,3.0,316,5.0,1697,4.0
960,480,4.0,1038,4.0,1711,3.0,888,1.0,1611,3.0,1651,3.0,1057,3.0,603,3.0,1664,3.0
727,1602,5.0,585,2.0,681,3.0,1043,3.0,1100,2.0,1301,3.0,419,3.0,864,4.0,1290,2.0
155,606,5.0,1228,4.0,1429,3.0,1270,4.0,1694,4.0,1313,5.0,646,5.0,1616,2.0,411,5.0
689,581,3.0,1392,4.0,995,2.0,1292,5.0,146,5.0,967,5.0,842,3.0,607,5.0,165,5.0
283,519,2.0,384,4.0,1450,2.0,229,3.0,792,3.0,16,4.0,853,3.0,759,4.0,1387,2.0
62,806,4.0,1273,3.0,822,3.0,888,4.0,1370,2.0,331,4.0,1291,5.0,726,4.0,1342,5.0
356,888,5.0,1377,4.0,612,5.0,227,5.0,378,4.0,508,5.0,831,5.0,435,4.0,1072,4.0
93,1684,4.0,692,1.0,505,4.0,614,3.0,107,4.0,357,3.0,494,4.0,277,4.0,1649,5.0
2,1686,3.0,1314,4.0,290,4.0,406,4.0,1240,5.0,1504,4.0,146,4.0,1212,5.0,1177,4.0
490,599,3.0,623,2.0,168,3.0,1534,1.0,34,3.0,468,3.0,434,4.0,681,3.0,309,3.0
649,1253,2.0,1616,2.0,236,2.0,507,4.0,1210,3.0,623,4.0,1122,4.0,1020,3.0,1235,3.0
91,602,4.0,62,4.0,1017,4.0,519,5.0,1070,3.0,999,4.0,1184,3.0,1599,3.0,1533,4.0
198,1495,4.0,920,3.0,910,5.0,1564,2.0,1160,4.0,1619,5.0,1188,4.0,157,4.0,600,4.0
129,1337,5.0,1591,2.0,1614,5.0,793,5.0,1460,3.0,1503,5.0,1575,3.0,64,5.0,1737,5.0
777,149,4.0,592,3.0,167,2.0,1533,1.0,332,1.0,1190,1.0,1084,1.0,397,2.0,1756,1.0
120,460,1.0,419,1.0,397,3.0,1244,4.0,761,1.0,839,3.0,1748,2.0,101,4.0,1598,3.0
268,1484,1.0,1054,3.0,1634,2.0,697,4.0,912,1.0,1314,3.0,434,3.0,217,3.0,999,4.0
619,1388,4.0,1547,4.0,119,1.0,486,5.0,755,4.0,1154,3.0,254,2.0,456,4.0,911,5.0
30,1643,3.0,985,4.0,1642,3.0,0,5.0,1020,3.0,1380,4.0,1675,2.0,584,4.0,1086,4.0
685,925,5.0,189,3.0,91,4.0,1628,3.0,1697,4.0,874,4.0,937,3.0,321,4.0,1534,3.0
406,1627,3.0,1098,4.0,806,3.0,585,3.0,1253,4.0,917,3.0,598,4.0,1564,2.0,1314,4.0
171,1253,2.0,1039,4.0,1428,2.0,1333,4.0,444,4.0,943,4.0,281,3.0,1194,3.0,820,4.0
345,1564,1.0,1006,5.0,943,2.0,1256,3.0,592,3.0,149,4.0,1184,2.0,1667,2.0,397,3.0
200,927,5.0,1721,5.0,490,4.0,919,5.0,890,3.0,974,3.0,1627,3.0,1181,3.0,143,5.0
218,251,5.0,892,4.0,937,4.0,1747,3.0,657,4.0,1580,5.0,1534,2.0,131,4.0,1025,1.0
705,1270,5.0,988,1.0,663,1.0,1630,3.0,415,4.0,344,4.0,1274,3.0,97,4.0,1523,2.0
170,1005,2.0,294,3.0,133,5.0,1458,5.0,690,4.0,297,5.0,434,4.0,592,5.0,251,3.0
190,1505,4.0,1516,4.0,1585,4.0,961,4.0,636,5.0,1603,3.0,607,5.0,1722,4.0,187,1.0
88,929,2.0,1373,4.0,859,1.0,1627,3.0,1621,3.0,244,4.0,1033,4.0,323,3.0,1203,3.0
482,526,5.0,1429,4.0,397,4.0,1423,5.0,1030,4.0,1713,5.0,646,4.0,1364,5.0,309,5.0
719,197,2.0,1730,4.0,453,3.0,1295,3.0,1591,1.0,1677,3.0,1254,3.0,109,4.0,378,2.0
116,251,3.0,281,1.0,314,2.0,500,2.0,146,2.0,1093,2.0,4,3.0,1182,4.0,1377,1.0
335,603,4.0,71,3.0,1644,4.0,1112,4.0,1433,3.0,1153,4.0,865,4.0,229,3.0,228,1.0
352,1561,3.0,1357,4.0,815,3.0,451,5.0,1594,3.0,967,4.0,1677,4.0,576,3.0,1278,5.0
640,1655,2.0,1093,1.0,865,4.0,251,2.0,166,1.0,597,2.0,1616,1.0,622,1.0,1210,1.0
737,1314,1.0,468,2.0,380,1.0,1307,2.0,1476,3.0,1647,3.0,202,2.0,351,1.0,281,1.0
762,309,1.0,589,3.0,479,1.0,133,1.0,1021,3.0,1124,1.0,202,2.0,480,2.0,451,3.0
852,244,3.0,1505,4.0,875,4.0,218,3.0,245,3.0,664,2.0,406,4.0,860,3.0,806,3.0
455,125,3.0,51,3.0,999,5.0,378,4.0,28,3.0,1218,4.0,606,5.0,1329,3.0,788,4.0
366,281,1.0,603,3.0,1303,3.0,1276,2.0,840,3.0,133,2.0,573,4.0,576,2.0,1020,3.0
396,61,4.0,507,2.0,472,2.0,1092,3.0,974,4.0,1632,2.0,1627,4.0,592,5.0,468,5.0
10,1621,4.0,859,5.0,324,3.0,1267,3.0,106,3.0,553,4.0,932,5.0,258,2.0,1182,4.0
118,619,3.0,865,5.0,107,2.0,468,3.0,1196,3.0,1181,1.0,864,3.0,1027,2.0,874,1.0
681,1303,4.0,1537,2.0,550,3.0,423,1.0,212,3.0,627,2.0,85,2.0,133,3.0,1579,1.0
770,815,3.0,1270,4.0,244,3.0,352,4.0,1294,5.0,717,4.0,807,3.0,293,3.0,888,4.0
70,996,4.0,520,4.0,1421,5.0,1580,5.0,281,2.0,191,3.0,1715,3.0,1343,3.0,262,3.0
323,228,3.0,1714,2.0,820,3.0,417,1.0,1694,3.0,1533,1.0,1250,3.0,45,2.0,103,3.0
602,860,1.0,59,3.0,244,4.0,865,4.0,165,3.0,248,3.0,103,5.0,609,2.0,326,4.0
371,835,4.0,254,2.0,167,3.0,62,5.0,537,3.0,635,4.0,1410,4.0,1310,4.0,20,5.0
681,212,3.0,627,2.0,1537,2.0,254,1.0,1616,1.0,999,3.0,423,1.0,550,3.0,85,2.0
976,1112,5.0,1084,2.0,1250,3.0,602,1.0,612,3.0,1616,1.0,1318,3.0,988,3.0,1020,3.0
686,806,3.0,966,4.0,1729,5.0,1381,5.0,424,4.0,1738,4.0,500,1.0,1066,5.0,793,5.0
456,961,3.0,166,5.0,1694,4.0,519,5.0,1732,2.0,977,4.0,1603,5.0,1158,4.0,521,4.0
708,405,3.0,97,3.0,602,2.0,1660,3.0,311,4.0,1198,4.0,555,3.0,1399,4.0,187,5.0
164,1019,4.0,539,3.0,34,4.0,911,2.0,363,4.0,166,5.0,1047,3.0,1237,3.0,254,1.0
