group,item,user-1,rating-1,user-2,rating-2,user-3,rating-3,user-4,rating-4,user-5,rating-5,user-6,rating-6,user-7,rating-7,user-8,rating-8
1800,134,572,3.0,101,2.0,453,4.0,717,2.0,1564,1.0,1694,4.0,1552,4.0,967,5.0
1800,210,572,3.0,101,1.0,453,3.0,717,5.0,1564,4.0,1694,4.0,1552,3.0,967,5.0
1800,37,572,4.0,101,4.0,453,3.0,717,5.0,1564,4.0,1694,4.0,1552,5.0,967,5.0
1801,128,51,5.0,97,4.0,1651,5.0,1093,3.0,146,3.0,1253,5.0,1606,5.0,125,4.0
1801,27,51,4.0,97,2.0,1651,3.0,1093,3.0,146,3.0,1253,1.0,1606,4.0,125,4.0
1801,86,51,4.0,97,5.0,1651,4.0,1093,4.0,146,4.0,1253,4.0,1606,5.0,125,3.0
1801,559,51,4.0,97,3.0,1651,3.0,1093,4.0,146,3.0,1253,3.0,1606,3.0,125,2.0
1801,328,51,4.0,97,3.0,1651,4.0,1093,2.0,146,3.0,1253,4.0,1606,5.0,125,4.0
1802,73,607,5.0,167,4.0,254,3.0,1122,4.0,1253,4.0,78,3.0,1711,5.0,1694,3.0
1802,48,607,4.0,167,3.0,254,3.0,1122,4.0,1253,4.0,78,4.0,1711,2.0,1694,5.0
1802,172,607,5.0,167,3.0,254,2.0,1122,4.0,1253,3.0,78,3.0,1711,2.0,1694,4.0
1802,541,607,3.0,167,3.0,254,3.0,1122,3.0,1253,3.0,78,3.0,1711,4.0,1694,4.0
1802,218,607,5.0,167,3.0,254,2.0,1122,3.0,1253,4.0,78,3.0,1711,5.0,1694,4.0
1803,197,1210,3.0,167,4.0,311,4.0,166,4.0,865,5.0,1711,4.0,585,4.0,623,5.0
1803,199,1210,3.0,167,3.0,311,3.0,166,5.0,865,3.0,1711,3.0,585,3.0,623,1.0
1803,155,1210,3.0,167,3.0,311,4.0,166,5.0,865,5.0,1711,2.0,585,4.0,623,4.0
1803,153,1210,1.0,167,2.0,311,1.0,166,3.0,865,3.0,1711,1.0,585,1.0,623,2.0
1803,40,1210,4.0,167,5.0,311,5.0,166,5.0,865,4.0,1711,5.0,585,3.0,623,5.0
1804,191,293,1.0,227,3.0,1564,1.0,1314,1.0,146,3.0,251,1.0,294,1.0,967,2.0
1804,106,293,4.0,227,2.0,1564,3.0,1314,1.0,146,3.0,251,3.0,294,4.0,967,5.0
1804,170,293,2.0,227,5.0,1564,4.0,1314,4.0,146,3.0,251,3.0,294,3.0,967,4.0
1804,63,293,3.0,227,4.0,1564,3.0,1314,4.0,146,4.0,251,4.0,294,3.0,967,5.0
1804,103,293,2.0,227,3.0,1564,2.0,1314,2.0,146,3.0,251,5.0,294,2.0,967,4.0
1805,11,254,5.0,166,5.0,405,5.0,101,5.0,1241,4.0,623,2.0,332,3.0,840,4.0
1805,164,254,1.0,166,5.0,405,2.0,101,2.0,1241,3.0,623,2.0,332,4.0,840,3.0
1805,255,254,3.0,166,4.0,405,2.0,101,3.0,1241,4.0,623,4.0,332,2.0,840,3.0
1805,136,254,2.0,166,2.0,405,3.0,101,1.0,1241,4.0,623,1.0,332,3.0,840,2.0
1805,173,254,3.0,166,1.0,405,4.0,101,2.0,1241,4.0,623,4.0,332,3.0,840,4.0
1806,670,603,4.0,834,4.0,453,3.0,1642,3.0,461,2.0,1253,3.0,254,2.0,212,5.0
1806,150,603,1.0,834,4.0,453,3.0,1642,1.0,461,1.0,1253,1.0,254,2.0,212,4.0
1806,107,603,3.0,834,4.0,453,4.0,1642,2.0,461,4.0,1253,3.0,254,3.0,212,5.0
1806,92,603,5.0,834,2.0,453,4.0,1642,3.0,461,4.0,1253,4.0,254,3.0,212,5.0
1806,246,603,5.0,834,4.0,453,3.0,1642,4.0,461,4.0,1253,4.0,254,3.0,212,4.0
1807,106,1638,2.0,831,4.0,520,3.0,227,2.0,1417,3.0,1253,2.0,1694,4.0,166,2.0
1807,270,1638,4.0,831,4.0,520,4.0,227,3.0,1417,2.0,1253,2.0,1694,3.0,166,5.0
1807,594,1638,1.0,831,4.0,520,4.0,227,4.0,1417,5.0,1253,1.0,1694,3.0,166,4.0
1807,586,1638,2.0,831,3.0,520,3.0,227,4.0,1417,2.0,1253,2.0,1694,4.0,166,5.0
1807,232,1638,4.0,831,4.0,520,4.0,227,5.0,1417,3.0,1253,3.0,1694,4.0,166,5.0
1808,19,1047,3.0,806,2.0,834,3.0,1093,3.0,166,4.0,1006,5.0,1054,5.0,585,3.0
1808,188,1047,4.0,806,3.0,834,5.0,1093,4.0,166,2.0,1006,4.0,1054,3.0,585,4.0
1808,364,1047,3.0,806,1.0,834,3.0,1093,4.0,166,3.0,1006,3.0,1054,3.0,585,3.0
1808,571,1047,2.0,806,2.0,834,2.0,1093,1.0,166,1.0,1006,3.0,1054,2.0,585,2.0
1808,152,1047,4.0,806,4.0,834,4.0,1093,4.0,166,5.0,1006,3.0,1054,4.0,585,2.0
1809,228,1694,4.0,1041,3.0,1377,5.0,967,5.0,1093,4.0,294,5.0,1006,3.0,865,5.0
1809,1,1694,4.0,1041,4.0,1377,4.0,967,5.0,1093,4.0,294,4.0,1006,3.0,865,3.0
1809,181,1694,2.0,1041,3.0,1377,4.0,967,4.0,1093,5.0,294,2.0,1006,5.0,865,2.0
1809,217,1694,3.0,1041,4.0,1377,2.0,967,3.0,1093,4.0,294,1.0,1006,3.0,865,4.0
1809,556,1694,4.0,1041,5.0,1377,4.0,967,4.0,1093,4.0,294,5.0,1006,4.0,865,5.0
1810,220,1303,3.0,532,4.0,1694,4.0,1253,4.0,167,5.0,1334,4.0,51,1.0,865,4.0
1810,129,1303,4.0,532,5.0,1694,5.0,1253,5.0,167,5.0,1334,4.0,51,5.0,865,5.0
1810,161,1303,4.0,532,3.0,1694,4.0,1253,2.0,167,3.0,1334,3.0,51,4.0,865,4.0
1810,503,1303,4.0,532,4.0,1694,3.0,1253,5.0,167,4.0,1334,4.0,51,5.0,865,5.0
1810,155,1303,5.0,532,4.0,1694,4.0,1253,4.0,167,3.0,1334,4.0,51,3.0,865,5.0
1811,138,64,3.0,865,4.0,1021,3.0,311,3.0,227,2.0,468,3.0,999,2.0,1564,2.0
1811,212,64,3.0,865,5.0,1021,3.0,311,3.0,227,4.0,468,4.0,999,3.0,1564,2.0
1811,514,64,1.0,865,4.0,1021,2.0,311,1.0,227,1.0,468,2.0,999,1.0,1564,1.0
1811,292,64,3.0,865,5.0,1021,3.0,311,4.0,227,3.0,468,5.0,999,2.0,1564,2.0
1811,10,64,4.0,865,3.0,1021,5.0,311,2.0,227,4.0,468,3.0,999,4.0,1564,5.0
1812,212,1694,3.0,1253,4.0,1642,3.0,254,3.0,585,2.0,1711,4.0,1093,3.0,166,2.0
1812,68,1694,4.0,1253,4.0,1642,1.0,254,3.0,585,3.0,1711,5.0,1093,5.0,166,5.0
1812,456,1694,4.0,1253,4.0,1642,2.0,254,2.0,585,3.0,1711,5.0,1093,3.0,166,5.0
1812,230,1694,4.0,1253,5.0,1642,3.0,254,3.0,585,3.0,1711,4.0,1093,4.0,166,5.0
1812,61,1694,4.0,1253,3.0,1642,5.0,254,4.0,585,2.0,1711,5.0,1093,4.0,166,5.0
1813,202,1635,3.0,1084,4.0,468,4.0,294,5.0,615,5.0,405,5.0,1253,3.0,967,4.0
1813,69,1635,5.0,1084,3.0,468,5.0,294,5.0,615,5.0,405,4.0,1253,5.0,967,5.0
1813,127,1635,4.0,1084,3.0,468,4.0,294,5.0,615,3.0,405,3.0,1253,1.0,967,5.0
1813,103,1635,1.0,1084,3.0,468,5.0,294,2.0,615,2.0,405,3.0,1253,1.0,967,4.0
1813,471,1635,3.0,1084,2.0,468,5.0,294,4.0,615,3.0,405,2.0,1253,3.0,967,3.0
1814,19,1561,3.0,1564,3.0,1253,4.0,1694,4.0,166,4.0,897,4.0,985,3.0,1314,2.0
1814,97,1561,4.0,1564,1.0,1253,4.0,1694,4.0,166,3.0,897,3.0,985,4.0,1314,3.0
1814,352,1561,3.0,1564,3.0,1253,3.0,1694,4.0,166,5.0,897,4.0,985,4.0,1314,3.0
1814,239,1561,4.0,1564,4.0,1253,5.0,1694,4.0,166,5.0,897,4.0,985,5.0,1314,4.0
1814,128,1561,3.0,1564,5.0,1253,5.0,1694,4.0,166,5.0,897,4.0,985,5.0,1314,4.0
1815,111,834,3.0,1084,3.0,1638,4.0,146,3.0,406,2.0,1006,5.0,1253,5.0,1093,3.0
1815,33,834,4.0,1084,4.0,1638,5.0,146,4.0,406,4.0,1006,4.0,1253,4.0,1093,3.0
1815,328,834,1.0,1084,1.0,1638,3.0,146,3.0,406,3.0,1006,3.0,1253,4.0,1093,2.0
1815,202,834,1.0,1084,4.0,1638,2.0,146,2.0,406,4.0,1006,4.0,1253,3.0,1093,5.0
1815,389,834,3.0,1084,2.0,1638,2.0,146,3.0,406,4.0,1006,3.0,1253,3.0,1093,4.0
1816,228,166,5.0,461,5.0,294,5.0,1084,3.0,967,5.0,865,5.0,167,5.0,1357,2.0
1816,86,166,1.0,461,4.0,294,5.0,1084,3.0,967,5.0,865,5.0,167,4.0,1357,4.0
1816,209,166,4.0,461,4.0,294,4.0,1084,2.0,967,5.0,865,4.0,167,5.0,1357,2.0
1816,225,166,4.0,461,4.0,294,3.0,1084,4.0,967,5.0,865,5.0,167,5.0,1357,3.0
1816,471,166,5.0,461,4.0,294,4.0,1084,2.0,967,3.0,865,5.0,167,4.0,1357,4.0
1817,76,1377,4.0,1253,5.0,1314,4.0,967,5.0,166,5.0,483,5.0,468,4.0,1694,4.0
1817,422,1377,3.0,1253,4.0,1314,4.0,967,3.0,166,4.0,483,4.0,468,4.0,1694,3.0
1817,138,1377,2.0,1253,4.0,1314,2.0,967,3.0,166,4.0,483,3.0,468,3.0,1694,3.0
1817,430,1377,3.0,1253,3.0,1314,1.0,967,2.0,166,2.0,483,3.0,468,2.0,1694,2.0
1817,202,1377,4.0,1253,3.0,1314,2.0,967,4.0,166,4.0,483,4.0,468,4.0,1694,4.0
1818,42,717,4.0,1144,4.0,166,4.0,1006,5.0,1182,4.0,97,3.0,1084,4.0,967,4.0
1818,109,717,4.0,1144,5.0,166,5.0,1006,5.0,1182,3.0,97,5.0,1084,3.0,967,5.0
1818,223,717,3.0,1144,3.0,166,5.0,1006,4.0,1182,3.0,97,5.0,1084,1.0,967,4.0
1818,96,717,2.0,1144,3.0,166,4.0,1006,4.0,1182,4.0,97,3.0,1084,3.0,967,5.0
1818,104,717,5.0,1144,4.0,166,3.0,1006,4.0,1182,4.0,97,2.0,1084,3.0,967,4.0
1819,319,489,4.0,603,3.0,107,5.0,645,4.0,254,2.0,1054,3.0,405,5.0,1694,4.0
1819,207,489,4.0,603,4.0,107,5.0,645,2.0,254,1.0,1054,5.0,405,1.0,1694,4.0
1819,198,489,5.0,603,5.0,107,4.0,645,5.0,254,3.0,1054,3.0,405,4.0,1694,4.0
1819,22,489,4.0,603,5.0,107,3.0,645,2.0,254,3.0,1054,2.0,405,5.0,1694,4.0
1819,223,489,5.0,603,3.0,107,3.0,645,4.0,254,4.0,1054,3.0,405,5.0,1694,4.0
1820,354,20,5.0,603,4.0,294,5.0,311,5.0,874,5.0,1651,4.0,967,4.0,166,4.0
1820,129,20,5.0,603,3.0,294,5.0,311,5.0,874,5.0,1651,5.0,967,5.0,166,5.0
1820,102,20,5.0,603,3.0,294,5.0,311,4.0,874,3.0,1651,4.0,967,2.0,166,4.0
1820,198,20,5.0,603,5.0,294,4.0,311,4.0,874,2.0,1651,3.0,967,4.0,166,4.0
1820,377,20,4.0,603,4.0,294,5.0,311,5.0,874,3.0,1651,5.0,967,4.0,166,4.0
1821,462,585,4.0,1093,3.0,1564,5.0,806,5.0,146,5.0,1694,4.0,227,4.0,461,4.0
1821,1,585,2.0,1093,4.0,1564,4.0,806,4.0,146,2.0,1694,4.0,227,5.0,461,3.0
1821,31,585,4.0,1093,3.0,1564,3.0,806,3.0,146,4.0,1694,3.0,227,5.0,461,3.0
1821,537,585,4.0,1093,3.0,1564,2.0,806,2.0,146,4.0,1694,3.0,227,2.0,461,5.0
1821,442,585,3.0,1093,3.0,1564,1.0,806,2.0,146,3.0,1694,2.0,227,3.0,461,4.0
1822,180,166,4.0,1314,3.0,967,5.0,1017,5.0,227,4.0,1564,3.0,453,3.0,254,3.0
1822,212,166,2.0,1314,4.0,967,5.0,1017,2.0,227,4.0,1564,2.0,453,2.0,254,3.0
1822,135,166,2.0,1314,3.0,967,5.0,1017,2.0,227,4.0,1564,3.0,453,4.0,254,3.0
1822,357,166,4.0,1314,2.0,967,5.0,1017,4.0,227,3.0,1564,2.0,453,4.0,254,2.0
1822,579,166,1.0,1314,1.0,967,3.0,1017,2.0,227,2.0,1564,3.0,453,2.0,254,2.0
1823,180,1093,4.0,1713,3.0,623,4.0,1182,4.0,1564,3.0,532,5.0,1642,4.0,1664,3.0
1823,214,1093,3.0,1713,2.0,623,5.0,1182,4.0,1564,3.0,532,4.0,1642,5.0,1664,2.0
1823,375,1093,4.0,1713,4.0,623,4.0,1182,4.0,1564,5.0,532,3.0,1642,2.0,1664,4.0
1823,314,1093,4.0,1713,3.0,623,3.0,1182,4.0,1564,3.0,532,4.0,1642,4.0,1664,3.0
1823,187,1093,3.0,1713,4.0,623,2.0,1182,4.0,1564,4.0,532,3.0,1642,1.0,1664,1.0
1824,92,146,3.0,227,2.0,1253,4.0,1093,3.0,1638,3.0,251,3.0,573,5.0,1433,3.0
1824,10,146,3.0,227,4.0,1253,4.0,1093,3.0,1638,1.0,251,3.0,573,4.0,1433,3.0
1824,112,146,4.0,227,5.0,1253,2.0,1093,4.0,1638,1.0,251,4.0,573,5.0,1433,2.0
1824,379,146,3.0,227,3.0,1253,5.0,1093,5.0,1638,5.0,251,4.0,573,4.0,1433,4.0
1824,44,146,5.0,227,5.0,1253,4.0,1093,4.0,1638,3.0,251,4.0,573,5.0,1433,4.0
1825,119,881,5.0,405,5.0,585,4.0,1030,4.0,996,4.0,451,4.0,397,4.0,311,5.0
1825,190,881,3.0,405,5.0,585,1.0,1030,5.0,996,4.0,451,3.0,397,4.0,311,4.0
1825,338,881,4.0,405,3.0,585,2.0,1030,3.0,996,3.0,451,4.0,397,3.0,311,3.0
1825,85,881,4.0,405,4.0,585,3.0,1030,3.0,996,4.0,451,3.0,397,5.0,311,4.0
1825,471,881,3.0,405,2.0,585,4.0,1030,5.0,996,4.0,451,1.0,397,3.0,311,4.0
1826,356,874,2.0,444,2.0,1084,4.0,146,2.0,967,4.0,834,3.0,281,2.0,82,4.0
1826,191,874,1.0,444,3.0,1084,1.0,146,3.0,967,2.0,834,2.0,281,1.0,82,3.0
1826,109,874,4.0,444,5.0,1084,3.0,146,5.0,967,5.0,834,3.0,281,4.0,82,4.0
1826,38,874,4.0,444,5.0,1084,4.0,146,5.0,967,5.0,834,3.0,281,4.0,82,4.0
1826,144,874,2.0,444,3.0,1084,2.0,146,4.0,967,4.0,834,3.0,281,2.0,82,3.0
1827,206,967,4.0,451,4.0,1694,2.0,397,2.0,1093,3.0,834,3.0,1314,2.0,865,5.0
1827,293,967,4.0,451,3.0,1694,3.0,397,4.0,1093,5.0,834,3.0,1314,4.0,865,5.0
1827,209,967,5.0,451,2.0,1694,4.0,397,2.0,1093,5.0,834,3.0,1314,5.0,865,4.0
1827,459,967,4.0,451,1.0,1694,4.0,397,4.0,1093,3.0,834,3.0,1314,1.0,865,4.0
1827,324,967,2.0,451,3.0,1694,3.0,397,1.0,1093,1.0,834,3.0,1314,1.0,865,5.0
1828,193,101,5.0,1694,4.0,623,3.0,947,5.0,1364,1.0,1713,5.0,378,4.0,1642,5.0
1828,200,101,4.0,1694,5.0,623,3.0,947,3.0,1364,4.0,1713,3.0,378,5.0,1642,3.0
1828,83,101,4.0,1694,4.0,623,2.0,947,4.0,1364,4.0,1713,5.0,378,3.0,1642,4.0
1828,287,101,1.0,1694,4.0,623,2.0,947,4.0,1364,1.0,1713,3.0,378,2.0,1642,3.0
1828,399,101,1.0,1694,4.0,623,1.0,947,3.0,1364,2.0,1713,3.0,378,4.0,1642,4.0
1829,394,1694,2.0,1093,4.0,623,3.0,281,3.0,1314,3.0,1564,1.0,585,4.0,967,3.0
1829,184,1694,2.0,1093,3.0,623,3.0,281,3.0,1314,3.0,1564,2.0,585,4.0,967,3.0
1829,76,1694,4.0,1093,4.0,623,4.0,281,3.0,1314,4.0,1564,5.0,585,3.0,967,5.0
1829,208,1694,5.0,1093,5.0,623,2.0,281,4.0,1314,4.0,1564,3.0,585,3.0,967,4.0
1829,36,1694,4.0,1093,3.0,623,4.0,281,2.0,1314,2.0,1564,3.0,585,2.0,967,5.0
1830,4,78,2.0,146,2.0,1181,1.0,1603,4.0,1433,2.0,1093,3.0,1564,1.0,405,3.0
1830,9,78,2.0,146,4.0,1181,3.0,1603,3.0,1433,4.0,1093,5.0,1564,3.0,405,3.0
1830,438,78,3.0,146,4.0,1181,3.0,1603,5.0,1433,4.0,1093,3.0,1564,5.0,405,5.0
1830,269,78,1.0,146,2.0,1181,2.0,1603,3.0,1433,2.0,1093,1.0,1564,1.0,405,2.0
1830,162,78,2.0,146,3.0,1181,4.0,1603,5.0,1433,3.0,1093,4.0,1564,3.0,405,2.0
1831,21,532,3.0,1006,4.0,1638,3.0,520,4.0,1694,4.0,281,2.0,717,4.0,1711,3.0
1831,81,532,4.0,1006,5.0,1638,3.0,520,4.0,1694,5.0,281,4.0,717,3.0,1711,3.0
1831,19,532,4.0,1006,5.0,1638,3.0,520,4.0,1694,4.0,281,1.0,717,2.0,1711,4.0
1831,219,532,4.0,1006,5.0,1638,4.0,520,3.0,1694,4.0,281,3.0,717,4.0,1711,5.0
1831,70,532,4.0,1006,3.0,1638,4.0,520,4.0,1694,4.0,281,2.0,717,5.0,1711,2.0
1832,128,806,5.0,967,5.0,78,3.0,54,5.0,1694,4.0,166,5.0,1314,4.0,101,2.0
1832,206,806,2.0,967,4.0,78,1.0,54,3.0,1694,2.0,166,5.0,1314,2.0,101,1.0
1832,24,806,2.0,967,2.0,78,2.0,54,4.0,1694,3.0,166,3.0,1314,2.0,101,3.0
1832,541,806,2.0,967,4.0,78,3.0,54,3.0,1694,4.0,166,4.0,1314,4.0,101,4.0
1832,202,806,2.0,967,4.0,78,2.0,54,3.0,1694,4.0,166,4.0,1314,2.0,101,3.0
1833,71,309,5.0,166,5.0,1694,5.0,602,4.0,405,3.0,20,5.0,1564,5.0,281,4.0
1833,97,309,2.0,166,3.0,1694,4.0,602,2.0,405,3.0,20,3.0,1564,1.0,281,3.0
1833,353,309,2.0,166,4.0,1694,4.0,602,3.0,405,4.0,20,5.0,1564,4.0,281,5.0
1833,40,309,5.0,166,5.0,1694,5.0,602,3.0,405,4.0,20,5.0,1564,4.0,281,2.0
1833,164,309,3.0,166,5.0,1694,3.0,602,2.0,405,2.0,20,3.0,1564,3.0,281,3.0
1834,61,166,5.0,125,5.0,1606,5.0,1642,5.0,1253,3.0,1694,4.0,1314,4.0,967,5.0
1834,174,166,5.0,125,3.0,1606,3.0,1642,2.0,1253,3.0,1694,4.0,1314,2.0,967,4.0
1834,128,166,5.0,125,4.0,1606,5.0,1642,4.0,1253,5.0,1694,4.0,1314,4.0,967,5.0
1834,564,166,4.0,125,3.0,1606,4.0,1642,4.0,1253,3.0,1694,4.0,1314,2.0,967,4.0
1834,275,166,4.0,125,2.0,1606,5.0,1642,4.0,1253,2.0,1694,4.0,1314,3.0,967,4.0
1835,197,64,3.0,639,5.0,1093,3.0,166,4.0,146,3.0,520,4.0,1006,3.0,1694,4.0
1835,212,64,3.0,639,4.0,1093,3.0,166,2.0,146,3.0,520,3.0,1006,3.0,1694,3.0
1835,181,64,2.0,639,4.0,1093,5.0,166,5.0,146,2.0,520,1.0,1006,5.0,1694,2.0
1835,63,64,4.0,639,4.0,1093,5.0,166,5.0,146,4.0,520,3.0,1006,5.0,1694,4.0
1835,113,64,3.0,639,5.0,1093,5.0,166,5.0,146,2.0,520,3.0,1006,5.0,1694,4.0
1836,135,166,2.0,1564,3.0,468,5.0,602,2.0,967,5.0,453,4.0,461,3.0,603,4.0
1836,109,166,5.0,1564,3.0,468,2.0,602,1.0,967,5.0,453,5.0,461,5.0,603,4.0
1836,117,166,2.0,1564,2.0,468,3.0,602,1.0,967,3.0,453,3.0,461,4.0,603,4.0
1836,347,166,4.0,1564,2.0,468,3.0,602,1.0,967,4.0,453,3.0,461,3.0,603,4.0
1836,105,166,4.0,1564,3.0,468,4.0,602,2.0,967,2.0,453,1.0,461,1.0,603,1.0
1837,61,1564,5.0,967,5.0,453,3.0,1314,4.0,1006,4.0,585,2.0,311,5.0,1270,4.0
1837,137,1564,2.0,967,4.0,453,4.0,1314,3.0,1006,4.0,585,4.0,311,4.0,1270,4.0
1837,321,1564,2.0,967,4.0,453,3.0,1314,2.0,1006,4.0,585,3.0,311,4.0,1270,3.0
1837,347,1564,2.0,967,4.0,453,3.0,1314,3.0,1006,4.0,585,3.0,311,4.0,1270,2.0
1837,97,1564,1.0,967,4.0,453,3.0,1314,3.0,1006,3.0,585,5.0,311,5.0,1270,5.0
1838,442,967,4.0,1564,1.0,281,1.0,1182,4.0,1093,3.0,1084,2.0,603,4.0,461,4.0
1838,203,967,3.0,1564,2.0,281,1.0,1182,4.0,1093,4.0,1084,3.0,603,1.0,461,3.0
1838,91,967,4.0,1564,3.0,281,2.0,1182,4.0,1093,3.0,1084,3.0,603,4.0,461,4.0
1838,178,967,4.0,1564,3.0,281,2.0,1182,4.0,1093,3.0,1084,2.0,603,4.0,461,4.0
1838,184,967,3.0,1564,2.0,281,3.0,1182,2.0,1093,3.0,1084,3.0,603,3.0,461,2.0
1839,255,461,3.0,1259,2.0,865,5.0,622,2.0,101,3.0,332,2.0,254,3.0,840,3.0
1839,249,461,3.0,1259,1.0,865,4.0,622,1.0,101,3.0,332,1.0,254,1.0,840,4.0
1839,49,461,3.0,1259,5.0,865,5.0,622,5.0,101,2.0,332,2.0,254,4.0,840,3.0
1839,25,461,4.0,1259,4.0,865,5.0,622,2.0,101,5.0,332,2.0,254,2.0,840,2.0
1839,354,461,4.0,1259,1.0,865,5.0,622,2.0,101,3.0,332,4.0,254,3.0,840,5.0
1840,323,1006,3.0,585,2.0,1561,4.0,1093,1.0,1694,3.0,1181,2.0,227,1.0,167,1.0
1840,159,1006,5.0,585,5.0,1561,5.0,1093,3.0,1694,3.0,1181,3.0,227,5.0,167,2.0
1840,205,1006,5.0,585,4.0,1561,4.0,1093,3.0,1694,4.0,1181,2.0,227,1.0,167,5.0
1840,61,1006,4.0,585,2.0,1561,1.0,1093,4.0,1694,4.0,1181,5.0,227,1.0,167,3.0
1840,209,1006,4.0,585,3.0,1561,2.0,1093,5.0,1694,4.0,1181,4.0,227,4.0,167,5.0
1841,120,1241,4.0,967,3.0,603,4.0,78,2.0,461,3.0,405,3.0,281,1.0,585,2.0
1841,183,1241,5.0,967,5.0,603,4.0,78,3.0,461,4.0,405,5.0,281,5.0,585,3.0
1841,36,1241,4.0,967,5.0,603,4.0,78,3.0,461,4.0,405,3.0,281,2.0,585,2.0
1841,40,1241,3.0,967,4.0,603,5.0,78,5.0,461,4.0,405,4.0,281,2.0,585,3.0
1841,671,1241,3.0,967,3.0,603,4.0,78,3.0,461,3.0,405,2.0,281,1.0,585,4.0
1842,214,254,3.0,1664,2.0,996,4.0,1093,3.0,456,3.0,1357,4.0,1606,5.0,417,1.0
1842,209,254,3.0,1664,3.0,996,2.0,1093,5.0,456,2.0,1357,2.0,1606,4.0,417,4.0
1842,37,254,4.0,1664,4.0,996,4.0,1093,4.0,456,4.0,1357,5.0,1606,4.0,417,4.0
1842,216,254,4.0,1664,3.0,996,5.0,1093,2.0,456,3.0,1357,3.0,1606,4.0,417,2.0
1842,85,254,4.0,1664,4.0,996,4.0,1093,4.0,456,2.0,1357,5.0,1606,5.0,417,2.0
1843,513,603,4.0,1182,4.0,294,2.0,967,1.0,166,1.0,1694,4.0,585,3.0,602,1.0
1843,470,603,4.0,1182,4.0,294,4.0,967,4.0,166,4.0,1694,3.0,585,4.0,602,4.0
1843,159,603,3.0,1182,4.0,294,3.0,967,5.0,166,5.0,1694,3.0,585,5.0,602,1.0
1843,375,603,5.0,1182,4.0,294,5.0,967,3.0,166,4.0,1694,4.0,585,4.0,602,3.0
1843,93,603,4.0,1182,4.0,294,5.0,967,4.0,166,5.0,1694,4.0,585,2.0,602,3.0
1844,234,1254,4.0,1334,5.0,1552,4.0,406,5.0,726,4.0,532,5.0,351,5.0,623,5.0
1844,427,1254,5.0,1334,4.0,1552,3.0,406,5.0,726,5.0,532,4.0,351,4.0,623,5.0
1844,292,1254,4.0,1334,5.0,1552,4.0,406,4.0,726,3.0,532,5.0,351,4.0,623,4.0
1844,54,1254,4.0,1334,4.0,1552,4.0,406,5.0,726,4.0,532,4.0,351,5.0,623,2.0
1844,314,1254,3.0,1334,3.0,1552,4.0,406,3.0,726,4.0,532,4.0,351,4.0,623,3.0
1845,22,1694,4.0,1638,2.0,281,3.0,1564,4.0,1642,4.0,1552,3.0,78,2.0,1093,3.0
1845,97,1694,4.0,1638,3.0,281,3.0,1564,1.0,1642,3.0,1552,3.0,78,2.0,1093,4.0
1845,357,1694,4.0,1638,1.0,281,2.0,1564,2.0,1642,3.0,1552,4.0,78,2.0,1093,4.0
1845,141,1694,4.0,1638,2.0,281,2.0,1564,2.0,1642,3.0,1552,4.0,78,3.0,1093,3.0
1845,36,1694,4.0,1638,4.0,281,2.0,1564,3.0,1642,4.0,1552,5.0,78,3.0,1093,3.0
1846,290,603,3.0,254,1.0,101,1.0,228,3.0,293,1.0,1314,3.0,1241,3.0,1433,2.0
1846,309,603,3.0,254,1.0,101,3.0,228,1.0,293,2.0,1314,3.0,1241,4.0,1433,2.0
1846,136,603,3.0,254,2.0,101,1.0,228,3.0,293,1.0,1314,2.0,1241,4.0,1433,2.0
1846,21,603,3.0,254,3.0,101,2.0,228,3.0,293,2.0,1314,3.0,1241,3.0,1433,4.0
1846,272,603,4.0,254,3.0,101,3.0,228,2.0,293,3.0,1314,1.0,1241,3.0,1433,3.0
1847,36,686,4.0,107,3.0,585,2.0,64,3.0,1093,3.0,332,3.0,1314,2.0,227,4.0
1847,88,686,3.0,107,5.0,585,1.0,64,3.0,1093,3.0,332,3.0,1314,4.0,227,2.0
1847,385,686,4.0,107,5.0,585,3.0,64,2.0,1093,3.0,332,3.0,1314,2.0,227,2.0
1847,26,686,4.0,107,5.0,585,5.0,64,4.0,1093,3.0,332,5.0,1314,4.0,227,4.0
1847,149,686,4.0,107,3.0,585,3.0,64,4.0,1093,4.0,332,3.0,1314,4.0,227,4.0
1848,402,1642,1.0,897,3.0,1098,3.0,1158,4.0,1253,3.0,1025,3.0,1603,4.0,411,3.0
1848,248,1642,3.0,897,3.0,1098,5.0,1158,5.0,1253,4.0,1025,2.0,1603,5.0,411,5.0
1848,25,1642,3.0,897,3.0,1098,5.0,1158,3.0,1253,2.0,1025,1.0,1603,3.0,411,3.0
1848,257,1642,1.0,897,3.0,1098,3.0,1158,5.0,1253,4.0,1025,2.0,1603,5.0,411,4.0
1848,247,1642,1.0,897,3.0,1098,3.0,1158,5.0,1253,3.0,1025,3.0,1603,5.0,411,3.0
1849,129,603,3.0,397,5.0,1314,5.0,1006,5.0,1564,5.0,585,4.0,167,5.0,1642,4.0
1849,83,603,5.0,397,5.0,1314,4.0,1006,5.0,1564,3.0,585,4.0,167,5.0,1642,4.0
1849,571,603,3.0,397,4.0,1314,1.0,1006,3.0,1564,1.0,585,2.0,167,3.0,1642,1.0
1849,222,603,4.0,397,4.0,1314,4.0,1006,4.0,1564,3.0,585,4.0,167,5.0,1642,4.0
